WL Group	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3
Units	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS
148	17641649	56822	17647452	912110	17653240	2210475	17641649	0.84502	17647452	1.01133	17653240	1.06612	17641649	67243.3788549384	17647452	901891.568528571	17653240	2073382.92124714	17658217	56849	17663989	889296	17669792	2021410	17658217	0.84435	17663989	1.01149	17669792	1.06577	17658217	67328.714395689	17663989	879194.060247754	17669792	1896666.26007488	17674768	44246	17680556	904699	17686343	2374310	17674768	0.84409	17680556	1.01086	17686343	1.06684	17674768	52418.580957007	17680556	894979.522386879	17686343	2225553.97247947
149	17761660	57483	17767448	915854	17773267	2206528	17761660	0.84503	17767448	1.01261	17773267	1.06783	17761660	68024.8038531176	17767448	904448.899378833	17773267	2066366.36917861	17778212	57053	17784000	890345	17789803	2018232	17778212	0.84512	17784000	1.01254	17789803	1.06795	17778212	67508.7561529724	17784000	879318.347917119	17789803	1889818.81174212	17794779	45007	17800567	906111	17806354	2369608	17794779	0.8451	17800567	1.01118	17806354	1.06722	17794779	53256.4193586558	17800567	896092.68379517	17806354	2220355.69048556
150	17881671	57472	17887475	912906	17893278	2197418	17881671	0.84409	17887475	1.01128	17893278	1.06699	17881671	68087.5262116599	17887475	902723.281385966	17893278	2059455.102672	17898254	57205	17904042	890940	17909845	2008154	17898254	0.84443	17904042	1.01172	17909845	1.06698	17898254	67743.9219355068	17904042	880619.14363658	17909845	1882091.51061876	17914821	45214	17920609	905662	17926412	2365878	17914821	0.84432	17920609	1.01221	17926412	1.06701	17914821	53550.7864316847	17920609	894737.258078857	17926412	2217296.93254984
151	18001682	57287	18007470	912255	18013289	2189395	18001682	0.84397	18007470	1.0116	18013289	1.0672	18001682	67878.0051423629	18007470	901794.18742586	18013289	2051532.04647676	18018250	57606	18024037	889227	18029825	1995585	18018250	0.84506	18024037	1.01155	18029825	1.06676	18018250	68167.9407379358	18024037	879073.698779101	18029825	1870697.25149049	18034801	45499	18040589	902836	18046392	2356105	18034801	0.84403	18040589	1.0127	18046392	1.06797	18034801	53906.8516521925	18040589	891513.775056779	18046392	2206152.79455415
152	18121693	57439	18127481	911312	18133284	2178888	18121693	0.84565	18127481	1.01152	18133284	1.06753	18121693	67922.8995447289	18127481	900933.248971844	18133284	2041055.52068794	18138261	58083	18144048	888481	18149851	1982419	18138261	0.8448	18144048	1.01115	18149851	1.06744	18138261	68753.5511363636	18144048	878683.677001434	18149851	1857171.36326164	18154828	45087	18160615	903437	18166419	2348775	18154828	0.84492	18160615	1.01179	18166419	1.06643	18154828	53362.4485158358	18160615	892909.595864755	18166419	2202465.2344739
153	18241704	57863	18247508	912006	18253311	2169487	18241704	0.84509	18247508	1.01203	18253311	1.06786	18241704	68469.6304535612	18247508	901164.985227711	18253311	2031621.18629783	18258272	58391	18264059	888933	18269862	1970447	18258272	0.84508	18264059	1.01167	18269862	1.06737	18258272	69095.2335873527	18264059	878678.818191703	18269862	1846076.8056063	18274839	45810	18280626	902410	18286414	2339742	18274839	0.84505	18280626	1.01128	18286414	1.06674	18274839	54209.81007041	18280626	892344.355668064	18286414	2193357.33168345
154	18361715	57103	18367503	912316	18373306	2168314	18361715	0.84504	18367503	1.0109	18373306	1.06786	18361715	67574.3160087096	18367503	902478.97912751	18373306	2030522.72769839	18378267	58444	18384055	888987	18389858	1956782	18378267	0.84525	18384055	1.01255	18389858	1.06671	18378267	69144.0402247856	18384055	877968.495382944	18389858	1834408.60215054	18394834	45812	18400606	902161	18406409	2332350	18394834	0.84536	18400606	1.01178	18406409	1.0661	18394834	54192.2967729725	18400606	891657.277273716	18406409	2187740.36206735
155	18481726	58016	18487514	910957	18493317	2155080	18481726	0.84469	18487514	1.01134	18493317	1.06742	18481726	68683.1855473606	18487514	900742.579152412	18493317	2018961.60836409	18498294	57798	18504081	886668	18509884	1942803	18498294	0.84399	18504081	1.01169	18509884	1.06667	18498294	68481.8540504034	18504081	876422.619577143	18509884	1821372.12071212	18514861	46263	18520648	901913	18526452	2326640	18514861	0.84545	18520648	1.01067	18526452	1.06677	18514861	54719.9716127506	18520648	892391.186044901	18526452	2181013.71429643
156	18601737	58332	18607525	908938	18613344	2145121	18601737	0.84513	18607525	1.01163	18613344	1.06715	18601737	69021.3339959533	18607525	898488.577839724	18613344	2010140.09277046	18618320	58323	18624108	886174	18629927	1937787	18618320	0.84522	18624108	1.01116	18629927	1.06725	18618320	69003.3364094555	18624108	876393.449107955	18629927	1815682.36120871	18634887	46235	18640675	903022	18646478	2316542	18634887	0.84524	18640675	1.01196	18646478	1.06773	18634887	54700.4401116843	18640675	892349.499980236	18646478	2169595.30967567
157	18721748	57902	18727536	909869	18733339	2138399	18721748	0.84444	18727536	1.01152	18733339	1.06654	18721748	68568.5187816778	18727536	899506.683011705	18733339	2004987.15472462	18738316	58188	18744088	885795	18749891	1924604	18738316	0.84422	18744088	1.01071	18749891	1.06688	18738316	68925.1616877117	18744088	876408.663216947	18749891	1803955.45890822	18754867	46443	18760655	898235	18766442	2312091	18754867	0.84438	18760655	1.01149	18766442	1.06726	18754867	55002.4870319051	18760655	888031.517859791	18766442	2166380.26347844
158	18841759	58058	18847547	910553	18853350	2135508	18841759	0.84544	18847547	1.01209	18853350	1.069	18841759	68671.9341408024	18847547	899675.918149572	18853350	1997668.84939196	18858327	58404	18864114	888070	18869902	1912266	18858327	0.84511	18864114	1.01216	18869902	1.06767	18858327	69108.1634343458	18864114	877400.806196649	18869902	1791064.65480907	18874894	46508	18880681	903469	18886469	2303843	18874894	0.84567	18880681	1.01177	18886469	1.06777	18874894	54995.4473967387	18880681	892958.874052403	18886469	2157621.02325407
159	18961770	58179	18967574	909426	18973377	2125977	18961770	0.84479	18967574	1.01215	18973377	1.06883	18961770	68868.0026988956	18967574	898509.11426172	18973377	1989069.35621193	18978353	58772	18984156	889847	18989960	1902995	18978353	0.84521	18984156	1.01244	18989960	1.06762	18978353	69535.3817394494	18984156	878913.318320098	18989960	1782464.73464341	18994936	47147	19000708	903898	19006511	2294195	18994936	0.8453	19000708	1.01248	19006511	1.06739	18994936	55775.4643321898	19000708	892756.400126422	19006511	2149350.28433843
160	19081781	57687	19087585	909369	19093388	2116865	19081781	0.84546	19087585	1.01165	19093388	1.0683	19081781	68231.4952806756	19087585	898896.851677952	19093388	1981526.7247028	19098364	58562	19104152	887837	19109971	1891260	19098364	0.84543	19104152	1.01225	19109971	1.06825	19098364	69268.8927528004	19104152	877092.615460608	19109971	1770428.27053592	19114931	46954	19120719	901403	19126522	2288525	19114931	0.84532	19120719	1.01227	19126522	1.06807	19114931	55545.8287985615	19120719	890476.849062009	19126522	2142673.2330278
161	19201792	58113	19207580	909251	19213383	2104611	19201792	0.84467	19207580	1.01202	19213383	1.06745	19201792	68799.6495672866	19207580	898451.611628229	19213383	1971624.90046372	19218360	58826	19224147	886784	19229935	1881023	19218360	0.84528	19224147	1.01164	19229935	1.06815	19218360	69593.5074768124	19224147	876580.601795105	19229935	1761010.15774938	19234927	47161	19240699	901516	19246502	2278710	19234927	0.84531	19240699	1.01121	19246502	1.0675	19234927	55791.366480936	19240699	891522.03795453	19246502	2134622.95081967
162	19321803	58445	19327591	906028	19333394	2090993	19321803	0.84459	19327591	1.01125	19333394	1.06693	19321803	69199.2564439551	19327591	895948.578491966	19333394	1959822.10641748	19338355	59126	19344143	886948	19349930	1870623	19338355	0.84456	19344143	1.01176	19349930	1.06768	19338355	70008.0515297907	19344143	876638.728552226	19349930	1752044.62011089	19354922	47466	19360710	899839	19366498	2267884	19354922	0.84463	19360710	1.01138	19366498	1.06721	19354922	56197.3882054864	19360710	889714.054064743	19366498	2125058.79817468
163	19441814	58410	19447602	908365	19453421	2087291	19441814	0.84515	19447602	1.01257	19453421	1.0678	19441814	69111.991954091	19447602	897088.596343957	19453421	1954758.38171942	19458397	59452	19464169	885704	19469972	1860682	19458397	0.84543	19464169	1.01158	19469972	1.06746	19458397	70321.6114876453	19464169	875564.957788806	19469972	1743092.94961872	19474949	47929	19480737	898049	19486524	2267382	19474949	0.84564	19480737	1.01136	19486524	1.06823	19474949	56677.782507923	19480737	887961.754469229	19486524	2122559.7483688
164	19561825	58653	19567613	909180	19573416	2079715	19561825	0.84557	19567613	1.01192	19573416	1.06762	19561825	69365.0436983337	19567613	898470.23480117	19573416	1947991.79483337	19578408	59811	19584180	886737	19589984	1846843	19578408	0.84536	19584180	1.01172	19589984	1.06783	19578408	70752.1056118104	19584180	876464.832167003	19589984	1729529.04488542	19594976	48089	19600748	903863	19606551	2254917	19594976	0.846	19600748	1.01245	19606551	1.06786	19594976	56842.7895981087	19600748	892748.28386587	19606551	2111622.31004064
165	19681836	58429	19687624	906985	19693443	2069221	19681836	0.84497	19687624	1.01192	19693443	1.06736	19681836	69149.2005633336	19687624	896301.090995336	19693443	1938634.57502623	19698419	59635	19704207	886042	19710010	1837303	19698419	0.84442	19704207	1.01145	19710010	1.06758	19698419	70622.4390706047	19704207	876011.666419497	19710010	1720997.95799846	19714987	48313	19720774	898912	19726577	2243095	19714987	0.84483	19720774	1.01208	19726577	1.06727	19714987	57186.6529360937	19720774	888182.752351593	19726577	2101712.78120813
166	19801847	58613	19807635	906812	19813454	2060978	19801847	0.84498	19807635	1.01159	19813454	1.06748	19801847	69366.1388435229	19807635	896422.463646339	19813454	1930694.72027579	19818415	59734	19824202	887575	19830006	1826232	19818415	0.84523	19824202	1.01229	19830006	1.06782	19818415	70671.8881251257	19824202	876799.138586769	19830006	1710243.29943249	19834982	48523	19840770	899996	19846573	2234207	19834982	0.84493	19840770	1.01202	19846573	1.06782	19834982	57428.4260234576	19840770	889306.535443964	19846573	2092306.75582027
167	19921858	59109	19927646	905577	19933465	2052641	19921858	0.84503	19927646	1.01176	19933465	1.06777	19921858	69948.9958936369	19927646	895051.197912548	19933465	1922362.49379548	19938441	59714	19944229	885172	19950017	1815038	19938441	0.84495	19944229	1.01185	19950017	1.06809	19938441	70671.6373749926	19944229	874805.554182932	19950017	1699330.5807563	19954993	48638	19960781	901093	19966584	2226246	19954993	0.84575	19960781	1.01198	19966584	1.06707	19954993	57508.720070943	19960781	890425.700112651	19966584	2086316.73648402
168	20041870	58602	20047673	907300	20053492	2043948	20041870	0.84474	20047673	1.0123	20053492	1.06723	20041870	69372.8247744868	20047673	896275.807566927	20053492	1915189.79039195	20058452	59749	20064256	888339	20070074	1807229	20058452	0.84476	20064256	1.01213	20070074	1.06746	20058452	70728.9644396042	20064256	877692.588896683	20070074	1693018.00535851	20075035	48823	20080823	900533	20086610	2215179	20075035	0.84421	20080823	1.01135	20086610	1.06727	20075035	57832.7667286576	20080823	890426.657438078	20086610	2075556.32595313
169	20161881	58528	20167668	906957	20173471	2035083	20161881	0.84541	20167668	1.01195	20173471	1.06669	20161881	69230.3142853763	20167668	896246.850140817	20173471	1907848.57831235	20178448	60126	20184235	884232	20190039	1791872	20178448	0.84523	20184235	1.01176	20190039	1.06618	20178448	71135.6672148409	20184235	873954.297461849	20190039	1680646.79510026	20195015	48886	20200803	901156	20206590	2206479	20195015	0.84518	20200803	1.01124	20206590	1.06686	20195015	57840.9332923164	20200803	891139.590997192	20206590	2068199.20139475
170	20281892	58747	20287695	906437	20293498	2022236	20281892	0.84519	20287695	1.01095	20293498	1.06619	20281892	69507.4480294372	20287695	896619.021712251	20293498	1896693.83505754	20298474	59653	20304262	886161	20310065	1785038	20298474	0.84501	20304262	1.0112	20310065	1.06747	20298474	70594.430835138	20304262	876345.925632912	20310065	1672213.73902779	20315042	49290	20320829	900358	20326632	2195823	20315042	0.8446	20320829	1.0118	20326632	1.06659	20315042	58358.9865024864	20320829	889857.679383277	20326632	2058732.03386493
171	20401903	58869	20407690	902311	20413509	2015921	20401903	0.84397	20407690	1.01173	20413509	1.06786	20401903	69752.4793535315	20407690	891849.604143398	20413509	1887813.94564831	20418485	60273	20424257	884471	20430061	1771123	20418485	0.84479	20424257	1.01136	20430061	1.06636	20418485	71346.7252216527	20424257	874536.26799557	20430061	1660905.3227803	20435037	49156	20440809	898119	20446612	2189387	20435037	0.84459	20440809	1.01166	20446612	1.06687	20435037	58201.0206135521	20440809	887767.629440721	20446612	2052159.11966781
172	20521914	59345	20527701	903440	20533520	2006996	20521914	0.84439	20527701	1.01073	20533520	1.06675	20521914	70281.5049917692	20527701	893849.000227558	20533520	1881411.76470588	20538496	60074	20544268	884637	20550072	1761253	20538496	0.84419	20544268	1.01063	20550072	1.06613	20538496	71161.7053033085	20544268	875332.218517163	20550072	1652005.85294476	20555048	49728	20560836	897840	20566639	2178471	20555048	0.84465	20560836	1.01129	20566639	1.06643	20555048	58874.0898597052	20560836	887816.551137656	20566639	2042769.80204983
173	20641925	58770	20647728	903606	20653531	1997611	20641925	0.84444	20647728	1.01036	20653531	1.06703	20641925	69596.4189285207	20647728	894340.631062196	20653531	1872122.62073231	20658507	60183	20664279	885521	20670083	1750523	20658507	0.84429	20664279	1.01157	20670083	1.06726	20658507	71282.3792772626	20664279	875392.706387101	20670083	1640202.94960928	20675075	49528	20680847	900374	20686650	2169987	20675075	0.84469	20680847	1.0111	20686650	1.06625	20675075	58634.5286436444	20680847	890489.565819405	20686650	2035157.79601407
174	20761936	59317	20767739	903585	20773542	1988231	20761936	0.8444	20767739	1.01146	20773542	1.06648	20761936	70247.5130270014	20767739	893347.240622467	20773542	1864292.81374241	20778518	59964	20784290	885575	20790094	1735830	20778518	0.84441	20784290	1.01204	20790094	1.06567	20778518	71012.8965786762	20784290	875039.524129481	20790094	1628862.59348579	20795086	49900	20800858	899734	20806661	2155449	20795086	0.84387	20800858	1.01122	20806661	1.06605	20795086	59132.3308092479	20800858	889750.993849014	20806661	2021902.34979598
175	20881947	59261	20887734	903160	20893537	1979406	20881947	0.84441	20887734	1.01123	20893537	1.06652	20881947	70180.3626200542	20887734	893130.148433096	20893537	1855948.31789371	20898514	60730	20904286	886914	20910089	1729021	20898514	0.84432	20904286	1.01114	20910089	1.06632	20898514	71927.7051354937	20904286	877142.631089661	20910089	1621484.1698552	20915065	49970	20920853	899621	20926656	2145137	20915065	0.84437	20920853	1.01132	20926656	1.06549	20915065	59180.2172033587	20920853	889551.27951588	20926656	2013286.84455039
176	21001958	59205	21007745	904775	21013564	1969836	21001958	0.84416	21007745	1.01153	21013564	1.0663	21001958	70134.8085670963	21007745	894461.854813995	21013564	1847356.27872081	21018525	60551	21024312	886565	21030116	1719316	21018525	0.84438	21024312	1.01144	21030116	1.06618	21018525	71710.6042303228	21024312	876537.412006644	21030116	1612594.49623891	21035108	50577	21040895	899182	21046698	2138272	21035108	0.8441	21040895	1.01187	21046698	1.06649	21035108	59918.2561307902	21040895	888633.915423918	21046698	2004962.07184315
177	21121969	59696	21127756	904445	21133575	1965004	21121969	0.84495	21127756	1.01122	21133575	1.06622	21121969	70650.33433931	21127756	894409.722908961	21133575	1842962.99075238	21138551	61113	21144323	883935	21150127	1711444	21138551	0.84392	21144323	1.01049	21150127	1.06771	21138551	72415.631813442	21144323	874758.780393671	21150127	1602910.90277322	21155119	50102	21160891	898590	21166678	2127343	21155119	0.84431	21160891	1.01069	21166678	1.06657	21155119	59340.7634636567	21160891	889085.674143407	21166678	1994564.81993681
178	21241980	59320	21247767	903003	21253586	1957103	21241980	0.84535	21247767	1.01154	21253586	1.06681	21241980	70172.1180576093	21247767	892701.227830832	21253586	1834537.54651719	21258562	60831	21264350	885707	21270138	1698591	21258562	0.845	21264350	1.01117	21270138	1.06626	21258562	71989.349112426	21264350	875922.940751802	21270138	1593036.40763041	21275114	50295	21280886	899808	21286689	2122068	21275114	0.8445	21280886	1.01121	21286689	1.06661	21275114	59555.9502664298	21280886	889832.972379624	21286689	1989544.44454862
179	21361991	58918	21367778	903657	21373581	1949937	21361991	0.8447	21367778	1.01153	21373581	1.06731	21361991	69750.2071741447	21367778	893356.598420215	21373581	1826964.04980746	21378558	60990	21384345	883659	21390133	1689501	21378558	0.84533	21384345	1.01158	21390133	1.06622	21378558	72149.3381283049	21384345	873543.367800866	21390133	1584570.72649172	21395109	50297	21400897	899379	21406700	2104111	21395109	0.84524	21400897	1.01128	21406700	1.06628	21395109	59506.1757607307	21400897	889347.163990191	21406700	1973319.39077916
180	21482002	58963	21487789	901987	21493608	1938384	21482002	0.84546	21487789	1.01107	21493608	1.06741	21482002	69740.732855487	21487789	892111.32760343	21493608	1815969.4962573	21498584	61186	21504356	884363	21510160	1681436	21498584	0.84474	21504356	1.01072	21510160	1.06711	21498584	72431.7541492057	21504356	874983.180307108	21510160	1575691.35328129	21515136	50738	21520924	898983	21526727	2095306	21515136	0.84482	21520924	1.01168	21526727	1.06732	21515136	60057.7637840013	21520924	888604.104064526	21526727	1963146.94749466
181	21602013	59490	21607800	903466	21613619	1932592	21602013	0.84433	21607800	1.01156	21613619	1.06762	21602013	70458.2331552829	21607800	893141.286725454	21613619	1810187.14523894	21618580	61065	21624367	886073	21630171	1671103	21618580	0.84421	21624367	1.01137	21630171	1.06654	21618580	72333.8979637768	21624367	876111.610983122	21630171	1566845.12535864	21635147	50952	21640919	899292	21646722	2092836	21635147	0.84471	21640919	1.01089	21646722	1.0682	21635147	60318.9260219484	21640919	889604.210151451	21646722	1959217.3750234
182	21722024	59506	21727811	905953	21733630	1923408	21722024	0.84505	21727811	1.01223	21733630	1.06737	21722024	70417.1350807644	21727811	895007.063612025	21733630	1802006.80176509	21738606	61405	21744394	888801	21750182	1664835	21738606	0.84545	21744394	1.01214	21750182	1.06787	21738606	72629.9603761311	21744394	878140.375837335	21750182	1559024.03850656	21755174	51370	21760961	899017	21766765	2077937	21755174	0.84524	21760961	1.01229	21766765	1.06751	21755174	60775.6376887038	21760961	888102.223671083	21766765	1946526.9646186
183	21842035	59909	21847822	904531	21853641	1910611	21842035	0.84501	21847822	1.01174	21853641	1.06626	21842035	70897.3858297535	21847822	894035.02876233	21853641	1791880.96711871	21858617	61437	21864390	885107	21870193	1646825	21858617	0.84517	21864390	1.01168	21870193	1.0664	21858617	72691.8844729463	21864390	874888.304602246	21870193	1544284.50862716	21875169	51346	21880957	898723	21886760	2064165	21875169	0.84505	21880957	1.0123	21886760	1.06776	21875169	60760.9017217916	21880957	887803.022819322	21886760	1933173.18498539
184	21962046	59742	21967833	903407	21973636	1901590	21962046	0.84508	21967833	1.01207	21973636	1.06768	21962046	70693.8988024802	21967833	892632.920647781	21973636	1781048.62880264	21978613	61134	21984401	884296	21990188	1641580	21978613	0.84465	21984401	1.01149	21990188	1.06863	21978613	72377.9080092346	21984401	874250.857645652	21990188	1536153.76697267	21995165	51321	22000952	898320	22006755	2054986	21995165	0.84598	22000952	1.01261	22006755	1.0681	21995165	60664.5547176056	22000952	887133.249721018	22006755	1923964.04831008
185	22082057	59764	22087844	901725	22093663	1891196	22082057	0.8451	22087844	1.0126	22093663	1.06721	22082057	70718.2581942965	22087844	890504.641516887	22093663	1772093.58982768	22098640	61518	22104412	883927	22110215	1629573	22098640	0.84528	22104412	1.01213	22110215	1.06689	22098640	72778.2509937536	22104412	873333.465068716	22110215	1527404.88710176	22115207	51378	22120994	898138	22126798	2046420	22115207	0.84446	22120994	1.01273	22126798	1.06797	22115207	60841.2476612273	22120994	886848.419618259	22126798	1916177.42071407
186	22202068	59585	22207871	900585	22213674	1888416	22202068	0.84513	22207871	1.01155	22213674	1.06728	22202068	70503.9461384639	22207871	890302.011764124	22213674	1769372.61074882	22218651	62192	22224438	887032	22230226	1624496	22218651	0.8452	22224438	1.01161	22230226	1.06782	22218651	73582.5840037861	22224438	876851.751168929	22230226	1521320.07267142	22235218	51794	22240990	896623	22246793	2036983	22235218	0.8444	22240990	1.01204	22246793	1.06653	22235218	61338.2283278067	22240990	885956.088692147	22246793	1909916.27052216
187	22322079	59481	22327866	900031	22333670	1880083	22322079	0.84417	22327866	1.01167	22333670	1.06749	22322079	70460.9261167774	22327866	889648.798521257	22333670	1761218.37206906	22338646	61756	22344418	884043	22350221	1616516	22338646	0.84413	22344418	1.0115	22350221	1.06766	22338646	73159.3474938694	22344418	873992.090954029	22350221	1514073.7688028	22355198	52019	22360985	900280	22366788	2026327	22355198	0.8443	22360985	1.01146	22366788	1.0663	22355198	61611.9862608078	22360985	890079.686789394	22366788	1900334.80258839
188	22442090	59881	22447877	900576	22453696	1869594	22442090	0.84489	22447877	1.01126	22453696	1.06723	22442090	70874.3149995858	22447877	890548.424737456	22453696	1751819.19548738	22458657	61582	22464445	884814	22470248	1603288	22458657	0.8449	22464445	1.01154	22470248	1.06774	22458657	72886.7321576518	22464445	874719.734266564	22470248	1501571.54363422	22475224	51541	22481012	895232	22486815	2009577	22475224	0.84523	22481012	1.01229	22486815	1.06727	22475224	60978.6685280929	22481012	884363.176560077	22486815	1882913.41459987
189	22562101	60359	22567904	901284	22573707	1859639	22562101	0.84489	22567904	1.01185	22573707	1.06695	22562101	71440.0691214241	22567904	890728.862973761	22573707	1742948.59178031	22578684	62098	22584456	882187	22590259	1597898	22578684	0.84447	22584456	1.0114	22590259	1.06696	22578684	73534.8798654778	22584456	872243.424955507	22590259	1497617.5301792	22595235	52278	22601023	897447	22606810	2004002	22595235	0.84506	22601023	1.01173	22606810	1.06773	22595235	61863.0629777767	22601023	887041.99737084	22606810	1876880.85939329
190	22682112	59984	22687899	900525	22693718	1852015	22682112	0.84508	22687899	1.01069	22693718	1.0668	22682112	70980.2622236948	22687899	891000.207778844	22693718	1736047.05661792	22698679	62152	22704467	884223	22710254	1585859	22698679	0.84419	22704467	1.01113	22710254	1.06671	22698679	73623.2364752011	22704467	874489.927111252	22710254	1486682.41602685	22715246	52132	22721018	898907	22726821	1992637	22715246	0.84495	22721018	1.01163	22726821	1.06748	22715246	61698.325344695	22721018	888572.8972055	22726821	1866673.84869037
191	22802123	60089	22807910	902207	22813714	1842290	22802123	0.84502	22807910	1.01191	22813714	1.0676	22802123	71109.5595370524	22807910	891588.184719985	22813714	1725636.94267516	22818690	62345	22824478	884675	22830281	1578062	22818690	0.84499	22824478	1.01099	22830281	1.06764	22818690	73781.9382477899	22824478	875058.111356196	22830281	1478084.37300963	22835257	52565	22841045	897707	22846848	1983310	22835257	0.84459	22841045	1.01189	22846848	1.06642	22835257	62237.2985709042	22841045	887158.683256085	22846848	1859783.19986497
192	22922134	60277	22927921	899226	22933725	1833462	22922134	0.84407	22927921	1.01091	22933725	1.06671	22922134	71412.3236224484	22927921	889521.322372912	22933725	1718800.79871755	22938701	62041	22944489	884486	22950292	1565341	22938701	0.84493	22944489	1.01153	22950292	1.06622	22938701	73427.3845170606	22944489	874404.120490742	22950292	1468121.96357225	22955268	52721	22961056	898953	22966843	1972494	22955268	0.84472	22961056	1.01115	22966843	1.06753	22955268	62412.3970072924	22961056	889040.201750482	22966843	1847717.6285444
193	23042145	59890	23047932	900924	23053720	1824950	23042145	0.84495	23047932	1.01197	23053720	1.06707	23042145	70879.933723889	23047932	890267.498048361	23053720	1710243.93901056	23058696	62425	23064484	885614	23070272	1558206	23058696	0.84458	23064484	1.01206	23070272	1.06752	23058696	73912.4772076062	23064484	875060.767148193	23070272	1459650.40467626	23075264	52535	23081051	898494	23086854	1957792	23075264	0.84472	23081051	1.01148	23086854	1.06687	23075264	62192.2057012975	23081051	888296.357812315	23086854	1835080.18783919
194	23162156	60527	23167943	897517	23173762	1815015	23162156	0.84454	23167943	1.01067	23173762	1.06755	23162156	71668.6006583466	23167943	888041.596168878	23173762	1700168.61036954	23178723	62582	23184511	883820	23190314	1550084	23178723	0.84457	23184511	1.01097	23190314	1.06711	23178723	74099.2457700368	23184511	874229.700188928	23190314	1452600.01311955	23195290	52844	23201078	898817	23206865	1951908	23195290	0.84453	23201078	1.01184	23206865	1.06675	23195290	62572.0815127941	23201078	888299.533523087	23206865	1829770.79915632
195	23282167	60681	23287970	898112	23293789	1811042	23282167	0.84502	23287970	1.01188	23293789	1.06826	23282167	71810.1346713687	23287970	887567.695774203	23293789	1695319.49150956	23298765	62595	23304553	884380	23310340	1541626	23298765	0.84505	23304553	1.01151	23310340	1.06696	23298765	74072.5400863854	23304553	874316.615752687	23310340	1444877.0338157	23315317	53119	23321104	898307	23326892	1937894	23315317	0.8452	23321104	1.01202	23326892	1.06738	23315317	62847.8466635116	23321104	887637.596094939	23326892	1815561.4682681
196	23402178	60204	23407965	899889	23413784	1802103	23402178	0.84476	23407965	1.01206	23413784	1.06796	23402178	71267.578957337	23407965	889165.662114894	23413784	1687425.5590097	23418761	62359	23424533	886942	23430336	1536707	23418761	0.84543	23424533	1.01229	23430336	1.06888	23418761	73760.0984114593	23424533	876173.823706645	23430336	1437679.62727341	23435312	53050	23441100	898961	23446903	1928663	23435312	0.84553	23441100	1.01192	23446903	1.06796	23435312	62741.7122987948	23441100	888371.610403985	23446903	1805931.87010749
197	23522189	60881	23527976	899587	23533780	1793881	23522189	0.84536	23527976	1.01158	23533780	1.06751	23522189	72017.8385539888	23527976	889289.032997885	23533780	1680434.8437017	23538756	62500	23544544	883861	23550331	1524396	23538756	0.84463	23544544	1.01128	23550331	1.06739	23538756	73996.8980500337	23544544	874002.254568468	23550331	1428152.78389342	23555323	53431	23561111	897801	23566914	1919174	23555323	0.84577	23561111	1.01256	23566914	1.06779	23555323	63174.3854712274	23561111	886664.493955914	23566914	1797332.80888564
198	23642200	61257	23647987	900562	23653791	1783969	23642200	0.84578	23647987	1.0121	23653791	1.06775	23642200	72426.6357681667	23647987	889795.474755459	23653791	1670774.05759775	23658767	62667	23664555	883383	23670358	1520235	23658767	0.84564	23664555	1.01129	23670358	1.06861	23658767	74106.0025542784	23664555	873520.948491531	23670358	1422628.46127212	23675334	53952	23681122	897518	23686925	1904028	23675334	0.84498	23681122	1.0119	23686925	1.06767	23675334	63850.031953419	23681122	886963.138650064	23686925	1783348.78754671
199	23762211	60392	23767998	898869	23773802	1777024	23762211	0.84519	23767998	1.01238	23773802	1.06785	23762211	71453.7559601983	23767998	887877.081728205	23773802	1664113.8736714	23778778	62991	23784566	886383	23790369	1510901	23778778	0.84536	23784566	1.01287	23790369	1.06862	23778778	74513.8165988455	23784566	875120.20298755	23790369	1413880.51879995	23795345	53206	23801133	896741	23806936	1896358	23795345	0.84498	23801133	1.0122	23806936	1.06851	23795345	62967.1708206111	23801133	885932.62201146	23806936	1774768.60300793
200	23882222	60605	23888009	900306	23893828	1767570	23882222	0.84482	23888009	1.01276	23893828	1.06763	23882222	71737.174782794	23888009	888962.834235159	23893828	1655601.65975104	23898805	62573	23904592	883814	23910395	1502456	23898805	0.84478	23904592	1.01222	23910395	1.06748	23898805	74070.1721158171	23904592	873144.178143092	23910395	1407479.29703601	23915372	53698	23921160	899108	23926978	1885018	23915372	0.84571	23921160	1.01308	23926978	1.06775	23915372	63494.5785198236	23921160	887499.506455561	23926978	1765411.37906813
