HJY Multigroup Import
Application Version:	3.5.1.20
SystemConfiguration::	FL3-11_1602C-0213-FL
Experiment Time Stamp:	10/1/2025 10:27 AM
Export Time Stamp:	10/1/2025 4:56 PM
Experiment Comment:	None

Integration Time:	1
Time Sequence Interval Points:	301
Time Sequence Experiment Duration:	10:00:00	36000000 (ms)
Repetition Time Sequence Enabled:	False
Repetition Time Sequence Count:	2
Repetition Time Sequence Delay:	0 seconds
Time Sequence Interval Total Points:	301
Time Sequence Experiment Duration Total:	10:00:00	36000000 (ms)

Mono Count:	2
Mono Description:	Excitation 1 (Mono1)	Emission 1 (Mono2)
Mono Slit Width:		5	5
Mono Grating Index:		0	0
Mono Grating Value:		1200	1200

Mono Wavelength Group Count:	3
Mono Wavelength Group Description:	Group 1:(Excitation 1:596 Emission 1:615)	Group 2:(Excitation 1:549 Emission 1:565)	Group 3:(Excitation 1:495 Emission 1:520)

Detector Count:	3
Detector Description:	S1 (SCD1)	R (SCD2)	S1/R (SCD1/SCD2)
Detector High Voltage:	950	None	None

Accessory Sequential Type:	Temperature Controller
Accessory Sequential Description:	Temperature Control (TC1)
Accessory Sequential Scan Position Count:	1
Accessory Sequential Scan Positions:		37

Accessory Interleave Type:	Sample Changer
Accessory Interleave Description:	Sample Changer - 4 Position (SCH1)
Accessory Interleave Scan Position Count:	3
Accessory Interleave Scan Positions:	1	2	3

Axis	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
142	16921552	69229	16927355	913009	16933158	1726885	16921552	0.84183	16927355	1.00357	16933158	1.07117	16921552	82236.3184966086	16927355	909761.152684915	16933158	1612148.39848017	16938135	64973	16943922	887094	16949757	1805531	16938135	0.84122	16943922	1.00492	16949757	1.07099	16938135	77236.6325099261	16943922	882750.865740556	16949757	1685852.34222542	16954718	40219	16960505	914115	16966308	2337177	16954718	0.84086	16960505	1.00398	16966308	1.0702	16954718	47830.7922840901	16960505	910491.244845515	16966308	2183869.37021118
143	17041563	69755	17047366	912209	17053169	1715420	17041563	0.84197	17047366	1.00527	17053169	1.07155	17041563	82847.3698587836	17047366	907426.860445453	17053169	1600877.23391349	17058161	65251	17063949	886235	17069752	1791767	17058161	0.84134	17063949	1.00544	17069752	1.0715	17058161	77556.0415527611	17063949	881439.966581795	17069752	1672204.38637424	17074729	40572	17080516	912220	17086304	2335124	17074729	0.84193	17080516	1.005	17086304	1.0722	17074729	48189.2793937738	17080516	907681.592039801	17086304	2177880.99235217
144	17161574	69598	17167362	909215	17173165	1703112	17161574	0.84153	17167362	1.00533	17173165	1.07194	17161574	82704.1222535144	17167362	904394.576905096	17173165	1588812.80668694	17178141	65058	17183913	883228	17189716	1775300	17178141	0.84101	17183913	1.00498	17189716	1.07165	17178141	77356.9874317785	17183913	878851.320424287	17189716	1656604.30177763	17194693	40983	17200481	914888	17206284	2332189	17194693	0.8419	17200481	1.00426	17206284	1.07232	17194693	48679.1780496496	17200481	911007.109712624	17206284	2174900.21635333
145	17281585	69559	17287373	908771	17293191	1689228	17281585	0.84207	17287373	1.00587	17293191	1.07137	17281585	82604.7715748097	17287373	903467.644924294	17293191	1576698.99287828	17298152	65369	17303940	882992	17309743	1760762	17298152	0.84154	17303940	1.00528	17309743	1.07188	17298152	77677.8287425434	17303940	878354.28935222	17309743	1642685.74840467	17314720	41427	17320507	911946	17326310	2325259	17314720	0.84215	17320507	1.00583	17326310	1.07223	17314720	49191.9491776999	17320507	906660.171201893	17326310	2168619.60586814
146	17401596	69399	17407399	907804	17413202	1674582	17401596	0.84134	17407399	1.00601	17413202	1.0727	17401596	82486.2718995888	17407399	902380.692040835	17413202	1561090.70569591	17418179	65745	17423982	882625	17429785	1744535	17418179	0.84217	17423982	1.00524	17429785	1.07208	17418179	78066.1861619388	17423982	878024.153435995	17429785	1627243.3027386	17434762	40858	17440534	911609	17446337	2319057	17434762	0.84168	17440534	1.00506	17446337	1.07177	17434762	48543.3894116529	17440534	907019.481423995	17446337	2163763.68064044
147	17521607	70148	17527395	906600	17533213	1661960	17521607	0.84215	17527395	1.00485	17533213	1.0722	17521607	83296.3248827406	17527395	902224.21256904	17533213	1550046.63309084	17538174	66202	17543962	883720	17549765	1731158	17538174	0.84194	17543962	1.00522	17549765	1.07167	17538174	78630.3061975913	17543962	879130.936511411	17549765	1615383.46692545	17554757	41580	17560545	909830	17566332	2319111	17554757	0.84153	17560545	1.00568	17566332	1.07219	17554757	49410.0032084418	17560545	904691.353114311	17566332	2162966.45184156
148	17641618	69605	17647421	907312	17653225	1651909	17641618	0.84149	17647421	1.00418	17653225	1.07327	17641618	82716.3721494017	17647421	903535.222768826	17653225	1539136.47078554	17658185	65722	17663973	883084	17669776	1717197	17658185	0.84203	17663973	1.00576	17669776	1.07167	17658185	78051.8508841728	17663973	878026.566974229	17669776	1602356.13575074	17674768	41622	17680540	910127	17686375	2316255	17674768	0.84141	17680540	1.00505	17686375	1.07155	17674768	49466.9661639391	17680540	905553.952539675	17686375	2161593.0194578
149	17761629	70380	17767417	907372	17773236	1639224	17761629	0.84176	17767417	1.00531	17773236	1.0721	17761629	83610.5303174302	17767417	902579.303896311	17773236	1528984.2365451	17778212	66223	17783984	882141	17789787	1702330	17778212	0.84191	17783984	1.00555	17789787	1.0716	17778212	78658.0513356535	17783984	877272.139625081	17789787	1588587.15938783	17794779	41724	17800567	911020	17806354	2308707	17794779	0.84134	17800567	1.00433	17806354	1.0722	17794779	49592.3170180902	17800567	907092.290382643	17806354	2153242.8651371
150	17881640	70117	17887428	907667	17893247	1625596	17881640	0.84171	17887428	1.00578	17893247	1.07176	17881640	83303.0378633971	17887428	902450.834178449	17893247	1516753.75083974	17898223	66882	17903995	883454	17909814	1686211	17898223	0.84197	17903995	1.00477	17909814	1.0719	17898223	79435.1342684419	17903995	879259.930133264	17909814	1573104.76723575	17914806	42257	17920578	911394	17926381	2306625	17914806	0.84177	17920578	1.00504	17926381	1.07181	17914806	50200.1734440524	17920578	906823.609010587	17926381	2152083.8581465
151	18001651	70400	18007439	906973	18013258	1614606	18001651	0.84158	18007439	1.00603	18013258	1.07254	18001651	83652.1780460562	18007439	901536.733497013	18013258	1505403.99425662	18018234	66945	18024037	881706	18029856	1669671	18018234	0.84174	18024037	1.00503	18029856	1.07172	18018234	79531.6843680947	18024037	877293.215127907	18029856	1557935.84145113	18034817	42252	18040604	910073	18046392	2299581	18034817	0.84191	18040604	1.00573	18046392	1.07167	18034817	50185.8868525139	18040604	904887.991806946	18046392	2145792.08151763
152	18121662	70231	18127450	905719	18133269	1598427	18121662	0.84226	18127450	1.00588	18133269	1.07179	18121662	83383.9906917104	18127450	900424.503916968	18133269	1491362.11384693	18138245	67413	18144017	880194	18149820	1656158	18138245	0.84199	18144017	1.00625	18149820	1.07228	18138245	80063.8962457986	18144017	874726.956521739	18149820	1544520.08803671	18154812	42594	18160584	908133	18166387	2298620	18154812	0.84228	18160584	1.00555	18166387	1.0725	18154812	50569.881749537	18160584	903120.680224753	18166387	2143235.43123543
153	18241673	70222	18247461	905987	18253280	1583936	18241673	0.84159	18247461	1.00525	18253280	1.07174	18241673	83439.6796539883	18247461	901255.409102213	18253280	1477910.68729356	18258240	67188	18264028	880848	18269816	1643034	18258240	0.84102	18264028	1.00452	18269816	1.07123	18258240	79888.7065705928	18264028	876884.482140724	18269816	1533782.66105318	18274792	42715	18280580	909511	18286383	2290489	18274792	0.84164	18280580	1.0054	18286383	1.07185	18274792	50752.1030369279	18280580	904626.019494728	18286383	2136949.19998134
154	18361684	70972	18367472	909808	18373291	1577149	18361684	0.84211	18367472	1.00591	18373291	1.07208	18361684	84278.7759318854	18367472	904462.625881043	18373291	1471111.29766435	18378267	67400	18384055	882027	18389858	1627936	18378267	0.84221	18384055	1.00566	18389858	1.07223	18378267	80027.5465738949	18384055	877062.824413818	18389858	1518271.26642605	18394834	43447	18400622	910238	18406409	2290943	18394834	0.84126	18400622	1.00624	18406409	1.0718	18394834	51645.1513206381	18400622	904593.337573541	18406409	2137472.47620825
155	18481695	70617	18487483	906160	18493286	1563536	18481695	0.84165	18487483	1.00546	18493286	1.07196	18481695	83903.0475851007	18487483	901239.233783542	18493286	1458576.81256763	18498262	67569	18504034	880762	18509838	1616512	18498262	0.84133	18504034	1.00498	18509838	1.07244	18498262	80312.12484994	18504034	876397.540249557	18509838	1507321.62172243	18514830	43531	18520617	911107	18526420	2282985	18514830	0.84198	18520617	1.0064	18526420	1.07216	18514830	51700.7529870068	18520617	905312.99682035	18526420	2129332.37576481
156	18601706	70978	18607494	906122	18613297	1551481	18601706	0.84104	18607494	1.00603	18613297	1.07242	18601706	84393.1323123752	18607494	900690.834269356	18613297	1446710.24412077	18618273	67658	18624045	878620	18629849	1597527	18618273	0.84153	18624045	1.00479	18629849	1.07168	18618273	80398.7974284933	18624045	874431.473243165	18629849	1490675.38817557	18634841	43823	18640613	907856	18646416	2279225	18634841	0.84177	18640613	1.00585	18646416	1.07258	18634841	52060.53910213	18640613	902575.930804792	18646416	2124993.00751459
157	18721717	70746	18727505	906296	18733324	1539909	18721717	0.8422	18727505	1.00596	18733324	1.07392	18721717	84001.4248397055	18727505	900926.478189988	18733324	1433914.07181168	18738284	67725	18744072	881019	18749875	1582835	18738284	0.84157	18744072	1.00581	18749875	1.07149	18738284	80474.5891607353	18744072	875929.847585528	18749875	1477227.97226292	18754852	44320	18760639	906803	18766442	2268371	18754852	0.84124	18760639	1.00611	18766442	1.07156	18754852	52684.1329466026	18760639	901296.080945424	18766442	2116886.59524432
158	18841728	70957	18847516	903860	18853335	1524678	18841728	0.84173	18847516	1.00563	18853335	1.07261	18841728	84299.0032433203	18847516	898799.757366029	18853335	1421465.39748837	18858311	68395	18864083	880650	18869886	1572893	18858311	0.84191	18864083	1.00581	18869886	1.07343	18858311	81237.8995379554	18864083	875562.979091478	18869886	1465296.29319099	18874878	44516	18880666	907739	18886469	2267106	18874878	0.8425	18880666	1.00703	18886469	1.07271	18874878	52837.9821958457	18880666	901402.142935166	18886469	2113437.92823783
159	18961739	71369	18967527	906227	18973346	1512734	18961739	0.84202	18967527	1.00664	18973346	1.07295	18961739	84759.2693760243	18967527	900249.344353493	18973346	1409883.03276015	18978306	68628	18984094	881477	18989897	1560917	18978306	0.84222	18984094	1.00599	18989897	1.07303	18978306	81484.6477167486	18984094	876228.391932325	18989897	1454681.6025647	18994889	44656	19000661	908985	19006464	2264031	18994889	0.84176	19000661	1.00544	19006464	1.07269	18994889	53050.7508078312	19000661	904066.876193507	19006464	2110610.70766018
160	19081750	71132	19087522	902684	19093357	1503039	19081750	0.84146	19087522	1.00534	19093357	1.07263	19081750	84534.0241960402	19087522	897889.271291305	19093357	1401265.11471803	19098317	68440	19104105	880070	19109908	1544800	19098317	0.84228	19104105	1.00525	19109908	1.0723	19098317	81255.6394548131	19104105	875473.762745586	19109908	1440641.61148932	19114900	44769	19120688	908444	19126475	2259871	19114900	0.84236	19120688	1.00559	19126475	1.07298	19114900	53147.110499074	19120688	903394.027386907	19126475	2106163.20900669
161	19201761	71492	19207549	903302	19213352	1491469	19201761	0.84212	19207549	1.00569	19213352	1.0728	19201761	84895.2643328742	19207549	898191.291551075	19213352	1390258.20283371	19218328	68444	19224116	879495	19229919	1525767	19218328	0.84188	19224116	1.0069	19229919	1.07278	19218328	81298.9974818264	19224116	873468.070314828	19229919	1422255.26202949	19234896	45108	19240683	907538	19246487	2252522	19234896	0.84162	19240683	1.00595	19246487	1.07246	19234896	53596.6350609539	19240683	902170.08797654	19246487	2100331.94711225
162	19321772	71704	19327560	902731	19333363	1477433	19321772	0.8425	19327560	1.00651	19333363	1.07295	19321772	85108.6053412463	19327560	896892.231572463	19333363	1376982.15201081	19338339	68867	19344127	880380	19349930	1515134	19338339	0.84296	19344127	1.00603	19349930	1.07435	19338339	81696.6404099839	19344127	875103.128137332	19349930	1410279.70400707	19354907	45444	19360694	904040	19366498	2241842	19354907	0.84171	19360694	1.00564	19366498	1.07263	19354907	53990.0915992444	19360694	898969.810270077	19366498	2090042.23264313
163	19441783	72277	19447571	901143	19453374	1464429	19441783	0.84269	19447571	1.00588	19453374	1.07217	19441783	85769.3813858002	19447571	895875.253509365	19453374	1365855.2281821	19458350	69162	19464138	879486	19469941	1501205	19458350	0.84201	19464138	1.00587	19469941	1.0742	19458350	82139.1669932661	19464138	874353.544692654	19469941	1397509.77471607	19474918	45890	19480705	906039	19486509	2238214	19474918	0.84292	19480705	1.00595	19486509	1.07207	19474918	54441.7026526835	19480705	900679.954272081	19486509	2087749.86707958
164	19561794	71893	19567582	899848	19573401	1450511	19561794	0.84167	19567582	1.00576	19573401	1.07199	19561794	85417.0874570794	19567582	894694.559338212	19573401	1353101.24161606	19578377	69578	19584165	877025	19589952	1487007	19578377	0.84185	19584165	1.00593	19589952	1.07202	19578377	82648.9279562868	19584165	871854.900440388	19589952	1387107.51665081	19594929	46009	19600701	906528	19606504	2229304	19594929	0.84155	19600701	1.00511	19606504	1.07171	19594929	54671.736676371	19600701	901919.192924158	19606504	2080137.35058925
165	19681805	72185	19687593	900509	19693412	1444038	19681805	0.84188	19687593	1.00421	19693412	1.07176	19681805	85742.6236518269	19687593	896733.750908674	19693412	1347352.01910876	19698388	69528	19704176	878600	19709979	1473956	19698388	0.8419	19704176	1.00578	19709979	1.07263	19698388	82584.6300035634	19704176	873550.875937084	19709979	1374151.38491372	19714971	46520	19720743	906067	19726546	2228162	19714971	0.84195	19720743	1.00588	19726546	1.07269	19714971	55252.6872142051	19720743	900770.469638526	19726546	2077172.34242885
166	19801816	72003	19807604	900308	19813407	1434365	19801816	0.84204	19807604	1.00584	19813407	1.07304	19801816	85510.1895396893	19807604	895080.728545295	19813407	1336730.22440916	19818399	69488	19824171	878768	19829974	1458031	19818399	0.84188	19824171	1.0057	19829974	1.07177	19818399	82539.079203687	19824171	873787.411753008	19829974	1360395.42065928	19834966	47069	19840754	905758	19846557	2225449	19834966	0.8421	19840754	1.00586	19846557	1.07138	19834966	55894.7868424178	19840754	900481.180283539	19846557	2077179.89882208
167	19921827	72843	19927599	899308	19933418	1423468	19921827	0.84197	19927599	1.00614	19933418	1.07249	19921827	86514.9589652838	19927599	893819.945534419	19933418	1327255.26578336	19938395	69566	19944182	876698	19949985	1445531	19938395	0.84139	19944182	1.00486	19949985	1.07212	19938395	82679.8511986118	19944182	872457.854825548	19949985	1348292.16878708	19954962	46700	19960765	905194	19966568	2214035	19954962	0.84163	19960765	1.00566	19966568	1.07201	19954962	55487.5657949455	19960765	900099.43718553	19966568	2065311.89074729
168	20041838	72211	20047626	899990	20053445	1411936	20041838	0.84254	20047626	1.00506	20053445	1.07269	20041838	85706.316614048	20047626	895458.977573478	20053445	1316257.25978615	20058421	69853	20064209	874632	20070043	1433228	20058421	0.84216	20064209	1.00505	20070043	1.07317	20058421	82945.0460720053	20064209	870237.301626785	20070043	1335508.8196651	20075020	47493	20080792	904315	20086595	2209891	20075020	0.8418	20080792	1.00534	20086595	1.07297	20075020	56418.3891660727	20080792	899511.60801321	20086595	2059601.8528011
169	20161849	71998	20167637	898604	20173440	1399585	20161849	0.84174	20167637	1.00542	20173440	1.07265	20161849	85534.7256872669	20167637	893759.821766028	20173440	1304791.87060085	20178432	70034	20184204	875813	20190023	1420804	20178432	0.84148	20184204	1.00525	20190023	1.07218	20178432	83227.1711745971	20184204	871238.995274807	20190023	1325154.35840997	20194999	47688	20200787	902775	20206606	2200184	20194999	0.84159	20200787	1.00575	20206606	1.07176	20194999	56664.1713898692	20200787	897613.721103654	20206606	2052870.04553258
170	20281860	72457	20287648	898052	20293451	1388177	20281860	0.84219	20287648	1.00503	20293451	1.07292	20281860	86034.0303256985	20287648	893557.40624658	20293451	1293830.85411773	20298428	69754	20304215	879425	20310018	1412819	20298428	0.84144	20304215	1.00573	20310018	1.07372	20298428	82898.3647081194	20304215	874414.604317262	20310018	1315816.97276757	20315010	48024	20320782	902940	20326601	2199522	20315010	0.84215	20320782	1.00535	20326601	1.07252	20315010	57025.4705218785	20320782	898134.977868404	20326601	2050798.12031477
171	20401871	72543	20407659	902213	20413462	1380690	20401871	0.84146	20407659	1.0062	20413462	1.0724	20401871	86210.8715803485	20407659	896653.746770026	20413462	1287476.68780306	20418439	70325	20424226	877892	20430029	1398303	20418439	0.84137	20424226	1.00601	20430029	1.07164	20418439	83583.916707275	20424226	872647.389190962	20430029	1304825.31447128	20435006	48753	20440793	905120	20446597	2188846	20435006	0.8416	20440793	1.00529	20446597	1.07211	20435006	57928.9448669202	20440793	900357.110883427	20446597	2041624.46017666
172	20521882	72759	20527670	898826	20533473	1368632	20521882	0.84167	20527670	1.00474	20533473	1.07163	20521882	86445.99427329	20527670	894585.663952864	20533473	1277149.76251131	20538450	70248	20544237	877511	20550040	1384305	20538450	0.84179	20544237	1.00548	20550040	1.07303	20538450	83450.7418714882	20544237	872728.448104388	20550040	1290089.74585985	20555001	48925	20560789	902788	20566608	2183210	20555001	0.84197	20560789	1.00542	20566608	1.07229	20555001	58107.7710607266	20560789	897921.2667343	20566608	2036025.70200226
173	20641893	72374	20647681	902039	20653500	1360594	20641893	0.84172	20647681	1.00522	20653500	1.07247	20641893	85983.4624340636	20647681	897354.807902748	20653500	1268654.6010611	20658476	70763	20664264	875376	20670067	1372441	20658476	0.84234	20664264	1.00466	20670067	1.07188	20658476	84007.6453688534	20664264	871315.668982541	20670067	1280405.45583461	20675059	48590	20680847	904968	20686634	2172058	20675059	0.84198	20680847	1.00567	20686634	1.07213	20675059	57709.2092448752	20680847	899865.761134368	20686634	2025927.82591663
174	20761904	72552	20767692	898750	20773495	1348197	20761904	0.84236	20767692	1.00622	20773495	1.07334	20761904	86129.4458426326	20767692	893194.331259566	20773495	1256076.35977416	20778472	71132	20784259	875092	20790078	1360923	20778472	0.84237	20784259	1.00581	20790078	1.07285	20778472	84442.7033251422	20784259	870037.084538829	20790078	1268511.907536	20795054	49645	20800842	901506	20806661	2168971	20795054	0.84256	20800842	1.00592	20806661	1.07266	20795054	58921.6198252944	20800842	896200.493080961	20806661	2022048.92510208
175	20881915	72957	20887703	897683	20893506	1341412	20881915	0.8426	20887703	1.00616	20893506	1.07358	20881915	86585.5684785189	20887703	892187.127295858	20893506	1249475.58635593	20898498	70926	20904301	877649	20910105	1349140	20898498	0.84192	20904301	1.0058	20910105	1.07204	20898498	84243.1584948689	20904301	872587.989659972	20910105	1258479.16122533	20915081	49822	20920869	904374	20926672	2162811	20915081	0.84233	20920869	1.00694	20926672	1.07294	20915081	59147.8399202213	20920869	898140.902139155	20926672	2015780.00633773
176	21001926	72726	21007730	898811	21013533	1331678	21001926	0.84178	21007730	1.00569	21013533	1.07285	21001926	86395.4952600442	21007730	893725.700762661	21013533	1241252.73803421	21018509	70972	21024297	875991	21030116	1339221	21018509	0.84156	21024297	1.00534	21030116	1.0727	21018509	84333.8561718713	21024297	871338.054787435	21030116	1248458.09639228	21035092	49974	21040880	902597	21046683	2156446	21035092	0.84235	21040880	1.0063	21046683	1.07298	21035092	59326.8831245919	21040880	896946.238696214	21046683	2009772.7823445
177	21121937	72754	21127725	898378	21133544	1319678	21121937	0.84212	21127725	1.00649	21133544	1.07291	21121937	86393.8631073956	21127725	892585.122554621	21133544	1229998.78834199	21138520	71345	21144308	874078	21150095	1328523	21138520	0.84203	21144308	1.00569	21150095	1.07279	21138520	84729.7602223199	21144308	869132.635305114	21150095	1238381.2302501	21155087	50363	21160875	903968	21166678	2146752	21155087	0.84233	21160875	1.00647	21166678	1.07247	21155087	59790.1060154571	21160875	898156.924697209	21166678	2001689.55774987
178	21241948	73462	21247736	898506	21253539	1311403	21241948	0.8418	21247736	1.00618	21253539	1.07349	21241948	87267.7595628415	21247736	892987.338249617	21253539	1221625.72543759	21258516	71317	21264303	875815	21270106	1315762	21258516	0.84193	21264303	1.00552	21270106	1.07257	21258516	84706.5670542682	21264303	871007.041132946	21270106	1226737.64882479	21275083	50716	21280870	901405	21286674	2140194	21275083	0.84164	21280870	1.00597	21286674	1.07263	21275083	60258.5428449218	21280870	896055.548376194	21286674	1995277.02935775
179	21361959	73817	21367747	896621	21373550	1300981	21361959	0.8425	21367747	1.00609	21373550	1.0723	21361959	87616.6172106825	21367747	891193.630788498	21373550	1213262.14678728	21378527	72037	21384314	877419	21390117	1305046	21378527	0.84181	21384314	1.00565	21390117	1.07227	21378527	85573.9418633658	21384314	872489.434693979	21390117	1217087.11425294	21395109	51228	21400881	901042	21406700	2131362	21395109	0.8417	21400881	1.00587	21406700	1.07193	21395109	60862.5400974219	21400881	895783.749391074	21406700	1988340.65657272
180	21481970	72717	21487758	898746	21493561	1293052	21481970	0.84195	21487758	1.0059	21493561	1.07312	21481970	86367.3614822733	21487758	893474.500447361	21493561	1204946.32473535	21498538	71842	21504325	876554	21510113	1296478	21498538	0.84192	21504325	1.00648	21510113	1.07284	21498538	85331.1478525276	21504325	870910.499960258	21510113	1208454.19633869	21515105	51196	21520892	902390	21526696	2127562	21515105	0.84228	21520892	1.00621	21526696	1.07349	21515105	60782.6376026974	21520892	896820.743184822	21526696	1981911.33592302
181	21601981	73815	21607769	897936	21613572	1284274	21601981	0.84228	21607769	1.00538	21613572	1.07245	21601981	87637.1277959823	21607769	893130.955459627	21613572	1197514.1032216	21618549	72210	21624336	874908	21630139	1286558	21618549	0.84214	21624336	1.00633	21630139	1.07321	21618549	85745.8379841831	21624336	869404.66844872	21630139	1198794.27139143	21635116	52281	21640904	901480	21646707	2118336	21635116	0.84166	21640904	1.00545	21646707	1.0727	21635116	62116.531616092	21640904	896593.565070367	21646707	1974770.20602219
182	21721992	73683	21727780	896412	21733583	1272757	21721992	0.84171	21727780	1.00511	21733583	1.07223	21721992	87539.6514238871	21727780	891854.622877098	21733583	1187018.64338808	21738560	71988	21744332	876235	21750151	1272344	21738560	0.8414	21744332	1.00586	21750151	1.07194	21738560	85557.4043261231	21744332	871130.177161832	21750151	1186954.49372166	21755127	52446	21760915	903051	21766702	2109598	21755127	0.84226	21760915	1.00492	21766702	1.07134	21755127	62268.1832213331	21760915	898629.741670979	21766702	1969120.91399556
183	21842003	73386	21847791	896425	21853579	1268700	21842003	0.84132	21847791	1.00489	21853579	1.07285	21842003	87227.2143774069	21847791	892062.812845187	21853579	1182551.14880925	21858555	72096	21864343	875476	21870146	1261282	21858555	0.84131	21864343	1.00535	21870146	1.07189	21858555	85694.9281477695	21864343	870817.128363256	21870146	1176689.77227141	21875138	52391	21880910	903780	21886713	2097904	21875138	0.84209	21880910	1.00668	21886713	1.07191	21875138	62215.4401548528	21880910	897782.810823698	21886713	1957164.31416817
184	21962014	74051	21967786	894163	21973605	1257809	21962014	0.84149	21967786	1.00545	21973605	1.07261	21962014	87999.8573958098	21967786	889316.22656522	21973605	1172662.01135548	21978597	72366	21984385	876419	21990173	1253069	21978597	0.84148	21984385	1.00568	21990173	1.07302	21978597	85998.4788705614	21984385	871469.055763265	21990173	1167796.49959926	21995165	52834	22000952	897758	22006755	2088990	21995165	0.84224	22000952	1.0047	22006755	1.07178	21995165	62730.3381458967	22000952	893558.276102319	22006755	1949084.70021833
185	22082025	73461	22087813	896506	22093616	1248263	22082025	0.8421	22087813	1.00547	22093616	1.07223	22082025	87235.482721767	22087813	891628.790515878	22093616	1164174.66401798	22098593	72630	22104380	875044	22110184	1242364	22098593	0.84175	22104380	1.00502	22110184	1.07122	22098593	86284.5262845263	22104380	870673.220433424	22110184	1159765.50101753	22115144	52886	22120932	900139	22126735	2084029	22115144	0.84093	22120932	1.00543	22126735	1.07275	22115144	62889.8957107013	22120932	895277.642401759	22126735	1942697.73945467
186	22202036	73860	22207824	896238	22213643	1241748	22202036	0.84232	22207824	1.00507	22213643	1.07206	22202036	87686.3899705575	22207824	891716.994836181	22213643	1158282.18569856	22218619	73122	22224391	873576	22230195	1233730	22218619	0.84169	22224391	1.00508	22230195	1.07241	22218619	86875.2153405648	22224391	869160.663827755	22230195	1150427.54170513	22235171	53258	22240959	899894	22246777	2074093	22235171	0.8417	22240959	1.00499	22246777	1.07313	22235171	63274.3257692765	22240959	895425.825132589	22246777	1932750.92486465
187	22322048	74066	22327835	898388	22333638	1231677	22322048	0.8418	22327835	1.00543	22333638	1.07231	22322048	87985.2696602518	22327835	893536.098982525	22333638	1148620.26839254	22338615	72812	22344402	878515	22350206	1224942	22338615	0.84195	22344402	1.00497	22350206	1.07248	22338615	86480.1947859137	22344402	874170.373244973	22350206	1142158.3619275	22355182	53933	22360970	899970	22366773	2063420	22355182	0.84196	22360970	1.00533	22366773	1.07183	22355182	64056.4872440496	22360970	895198.591507266	22366773	1925137.38186093
188	22442059	73999	22447831	895846	22453649	1226573	22442059	0.84214	22447831	1.00548	22453649	1.07237	22442059	87870.187854751	22447831	890963.519910888	22453649	1143796.45085185	22458641	72985	22464413	874696	22470217	1212225	22458641	0.8415	22464413	1.00575	22470217	1.07263	22458641	86732.0261437909	22464413	869695.252299279	22470217	1130142.73328175	22475177	53654	22480965	900008	22486753	2055680	22475177	0.84088	22480965	1.00513	22486753	1.07173	22475177	63806.9641328133	22480965	895414.523494473	22486753	1918095.04259468
189	22562070	74445	22567873	896973	22573676	1213989	22562070	0.84192	22567873	1.0051	22573676	1.07168	22562070	88422.8905359179	22567873	892421.649587106	22573676	1132790.57181248	22578637	73116	22584424	875847	22590228	1205195	22578637	0.84199	22584424	1.00534	22590228	1.07267	22578637	86837.1358329671	22584424	871194.819663	22590228	1123546.85038269	22595188	54129	22600976	901069	22606779	2046260	22595188	0.84119	22600976	1.00601	22606779	1.07199	22595188	64348.1258693042	22600976	895685.927575273	22606779	1908842.43323165
190	22682081	74495	22687868	895470	22693671	1207538	22682081	0.84247	22687868	1.00577	22693671	1.07267	22682081	88424.5136325329	22687868	890332.779860207	22693671	1125731.11954282	22698648	73243	22704435	876387	22710239	1196897	22698648	0.84219	22704435	1.00585	22710239	1.07267	22698648	86967.3114142889	22704435	871289.953770443	22710239	1115811.01363886	22715215	54887	22721018	899101	22726821	2036360	22715215	0.84181	22721018	1.00593	22726821	1.07286	22715215	65201.1736615151	22721018	893800.761484398	22726821	1898066.84935593
191	22802092	74355	22807879	895704	22813682	1200288	22802092	0.84034	22807879	1.00584	22813682	1.07204	22802092	88482.0429826023	22807879	890503.459794798	22813682	1119629.86455729	22818674	73761	22824462	875439	22830281	1186884	22818674	0.8421	22824462	1.00495	22830281	1.07238	22818674	87591.7349483434	22824462	871126.9217374	22830281	1106775.58328205	22835257	54959	22841045	899321	22846848	2026129	22835257	0.8412	22841045	1.00486	22846848	1.07137	22835257	65334.0466000951	22841045	894971.438807396	22846848	1891157.11658904
192	22922103	74788	22927890	896353	22933693	1194885	22922103	0.84176	22927890	1.0052	22933693	1.07359	22922103	88847.1773427105	22927890	891716.076402706	22933693	1112980.74684004	22938685	73720	22944473	876712	22950261	1180197	22938685	0.84185	22944473	1.00622	22950261	1.07348	22938685	87569.0443665736	22944473	871292.560275089	22950261	1099412.19212282	22955253	55091	22961040	900818	22966843	2018652	22955253	0.84199	22961040	1.00605	22966843	1.07252	22955253	65429.5181652989	22961040	895400.825008697	22966843	1882157.90847723
