HJY Multigroup Import
Application Version:	3.5.1.20
SystemConfiguration::	FL3-11_1602C-0213-FL
Experiment Time Stamp:	9/16/2025 2:53 PM
Export Time Stamp:	9/17/2025 1:04 PM
Experiment Comment:	None

Integration Time:	1
Time Sequence Interval Points:	301
Time Sequence Experiment Duration:	10:00:00	36000000 (ms)
Repetition Time Sequence Enabled:	False
Repetition Time Sequence Count:	2
Repetition Time Sequence Delay:	0 seconds
Time Sequence Interval Total Points:	301
Time Sequence Experiment Duration Total:	10:00:00	36000000 (ms)

Mono Count:	2
Mono Description:	Excitation 1 (Mono1)	Emission 1 (Mono2)
Mono Slit Width:		5	5
Mono Grating Index:		0	0
Mono Grating Value:		1200	1200

Mono Wavelength Group Count:	3
Mono Wavelength Group Description:	Group 1:(Excitation 1:596 Emission 1:615)	Group 2:(Excitation 1:549 Emission 1:565)	Group 3:(Excitation 1:495 Emission 1:520)

Detector Count:	3
Detector Description:	S1 (SCD1)	R (SCD2)	S1/R (SCD1/SCD2)
Detector High Voltage:	950	None	None

Accessory Sequential Type:	Temperature Controller
Accessory Sequential Description:	Temperature Control (TC1)
Accessory Sequential Scan Position Count:	1
Accessory Sequential Scan Positions:		37

Accessory Interleave Type:	Sample Changer
Accessory Interleave Description:	Sample Changer - 4 Position (SCH1)
Accessory Interleave Scan Position Count:	3
Accessory Interleave Scan Positions:	1	2	3

Axis	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
145	17281597	98456	17287385	926307	17293188	980821	17281597	0.85228	17287385	1.02644	17293188	1.07103	17281597	115520.720889848	17287385	902446.319317252	17293188	915773.601112947	17298180	102971	17303952	934236	17309756	1019592	17298180	0.85229	17303952	1.02622	17309756	1.07042	17298180	120816.858111676	17303952	910366.19828107	17309756	952515.834905925	17314748	84662	17320520	909776	17326323	1073415	17314748	0.85221	17320520	1.02521	17326323	1.07075	17314748	99344.0583893641	17320520	887404.53175447	17326323	1002488.90964277
146	17401608	99435	17407396	924713	17413199	981539	17401608	0.85202	17407396	1.02621	17413199	1.07125	17401608	116705.00692472	17407396	901095.292386549	17413199	916255.77596266	17418176	103312	17423963	932948	17429767	1022150	17418176	0.8517	17423963	1.02598	17429767	1.07086	17418176	121300.927556651	17423963	909323.768494513	17429767	954513.195002148	17434759	84638	17440546	913715	17446349	1072449	17434759	0.85227	17440546	1.02629	17446349	1.07031	17434759	99308.9044551609	17440546	890308.782118115	17446349	1001998.48641982
147	17521619	97554	17527407	926994	17533210	984604	17521619	0.85164	17527407	1.02567	17533210	1.07054	17521619	114548.400732704	17527407	903793.617830296	17533210	919726.49317167	17538202	102800	17543974	935715	17549778	1022881	17538202	0.8521	17543974	1.02637	17549778	1.07055	17538202	120643.117005046	17543974	911674.152596043	17549778	955472.420718323	17554754	84535	17560542	910651	17566345	1075912	17554754	0.85223	17560542	1.02558	17566345	1.07026	17554754	99192.7061943372	17560542	887937.557284659	17566345	1005280.95976679
148	17641630	99008	17647418	927451	17653221	986841	17641630	0.85208	17647418	1.02668	17653221	1.07029	17641630	116195.662379119	17647418	903349.631822963	17653221	922031.412047202	17658198	103197	17663985	934100	17669789	1025541	17658198	0.85201	17663985	1.0261	17669789	1.0709	17658198	121121.81781904	17663985	910340.122795049	17669789	957644.037725278	17674781	85217	17680568	914505	17686371	1075264	17674781	0.85204	17680568	1.02617	17686371	1.07052	17674781	100015.257499648	17680568	891182.747497978	17686371	1004431.4912379
149	17761641	98782	17767429	925884	17773232	989691	17761641	0.85194	17767429	1.02575	17773232	1.07109	17761641	115949.480010329	17767429	902640.994394346	17773232	924003.585132902	17778209	102543	17783996	937043	17789800	1026710	17778209	0.85162	17783996	1.02596	17789800	1.07059	17778209	120409.337497945	17783996	913332.878474794	17789800	959013.254373757	17794792	84685	17800564	911142	17806367	1072498	17794792	0.8522	17800564	1.02606	17806367	1.07065	17794792	99372.2130955175	17800564	888000.70171335	17806367	1001726.0542661
150	17881653	98238	17887440	925604	17893243	986093	17881653	0.85224	17887440	1.02636	17893243	1.07008	17881653	115270.346381301	17887440	901831.715967107	17893243	921513.344796651	17898235	103246	17904007	934493	17909811	1027925	17898235	0.85185	17904007	1.02611	17909811	1.06999	17898235	121202.08956976	17904007	910714.250908772	17909811	960686.548472416	17914803	85651	17920590	912739	17926393	1077480	17914803	0.85142	17920590	1.02584	17926393	1.07113	17914803	100597.824810317	17920590	889747.913904702	17926393	1005928.31869148
151	18001664	99049	18007451	925907	18013254	987642	18001664	0.85174	18007451	1.02573	18013254	1.07006	18001664	116290.182450043	18007451	902681.017421739	18013254	922978.150757902	18018246	102914	18024018	933715	18029822	1029615	18018246	0.85238	18024018	1.02544	18029822	1.06968	18018246	120737.229874	18024018	910550.592916211	18029822	962544.873233116	18034814	85368	18040586	912153	18046389	1077471	18034814	0.85135	18040586	1.02538	18046389	1.06994	18034814	100273.6829741	18040586	889575.57198307	18046389	1007038.71245117
152	18121675	98730	18127462	925221	18133265	992327	18121675	0.85205	18127462	1.02556	18133265	1.07035	18121675	115873.481603192	18127462	902161.745777916	18133265	927105.152520204	18138242	102926	18144029	935720	18149848	1028605	18138242	0.85223	18144029	1.02612	18149848	1.07111	18138242	120772.561397745	18144029	911901.142166608	18149848	960316.867548618	18154809	86233	18160612	913007	18166400	1079559	18154809	0.852	18160612	1.02529	18166400	1.0706	18154809	101212.441314554	18160612	890486.594036809	18166400	1008368.204745
153	18241686	98584	18247473	927388	18253276	993301	18241686	0.85171	18247473	1.02588	18253276	1.06994	18241686	115748.318089491	18247473	903992.669707958	18253276	928370.749761669	18258253	103678	18264040	934135	18269844	1032248	18258253	0.85193	18264040	1.02628	18269844	1.07017	18258253	121697.792072119	18264040	910214.561328293	18269844	964564.508442584	18274836	85844	18280608	912359	18286395	1075888	18274836	0.85158	18280608	1.02609	18286395	1.07084	18274836	100805.561426995	18280608	889160.794862049	18286395	1004714.0562549
154	18361697	98456	18367484	925897	18373287	992783	18361697	0.85233	18367484	1.02604	18373287	1.07066	18361697	115513.944129621	18367484	902398.541967175	18373287	927262.623054938	18378264	103567	18384051	934787	18389870	1034323	18378264	0.85187	18384051	1.02574	18389870	1.07017	18378264	121576.062075199	18384051	911329.381714664	18389870	966503.452722465	18394847	86754	18400619	912194	18406437	1076510	18394847	0.85161	18400619	1.02535	18406437	1.06957	18394847	101870.574558777	18400619	889641.585799971	18406437	1006488.58887216
155	18481708	98623	18487495	925439	18493298	995905	18481708	0.85143	18487495	1.02554	18493298	1.06968	18481708	115832.188201027	18487495	902391.910603195	18493298	931030.775559046	18498290	103357	18504078	935473	18509881	1036798	18498290	0.85142	18504078	1.02519	18509881	1.07011	18498290	121393.671748373	18504078	912487.441352335	18509881	968870.489949631	18514858	86740	18520630	912065	18526448	1078543	18514858	0.85159	18520630	1.0256	18526448	1.06967	18514858	101856.527202057	18520630	889298.946957878	18526448	1008295.0816607
156	18601719	98468	18607506	926525	18613325	997067	18601719	0.85163	18607506	1.0261	18613325	1.07014	18601719	115622.98181135	18607506	902957.801383881	18613325	931716.410936887	18618286	103501	18624073	933676	18629877	1040165	18618286	0.85143	18624073	1.02643	18629877	1.07084	18618286	121561.373219172	18624073	909634.363765673	18629877	971354.263942326	18634853	86717	18640625	915141	18646428	1079833	18634853	0.85137	18640625	1.02561	18646428	1.07012	18634853	101855.832364307	18640625	892289.466756369	18646428	1009076.55216237
157	18721730	98998	18727517	924072	18733320	998788	18721730	0.85191	18727517	1.02603	18733320	1.07009	18721730	116207.111079809	18727517	900628.636589573	18733320	933368.221364558	18738297	104001	18744084	934825	18749888	1041294	18738297	0.85162	18744084	1.02572	18749888	1.06978	18738297	122121.368685564	18744084	911384.198416722	18749888	973372.095197143	18754864	86498	18760652	911427	18766455	1079191	18754864	0.85163	18760652	1.02583	18766455	1.07086	18754864	101567.582165964	18760652	888477.622997963	18766455	1007779.72844256
158	18841741	98451	18847528	924408	18853347	999386	18841741	0.85271	18847528	1.02619	18853347	1.06994	18841741	115456.603065521	18847528	900815.638429531	18853347	934057.984559882	18858323	104321	18864111	934654	18869930	1043902	18858323	0.85207	18864111	1.02606	18869930	1.07006	18858323	122432.429260507	18864111	910915.541001501	18869930	975554.641795787	18874906	87110	18880694	913354	18886513	1079879	18874906	0.85221	18880694	1.02604	18886513	1.07008	18874906	102216.589807677	18880694	890173.872363651	18886513	1009157.25927033
159	18961752	98616	18967539	926889	18973342	1002952	18961752	0.85219	18967539	1.02601	18973342	1.07129	18961752	115720.672619956	18967539	903391.779807215	18973342	936209.616443727	18978319	103599	18984106	937265	18989910	1045632	18978319	0.85194	18984106	1.02581	18989910	1.07051	18978319	121603.634058737	18984106	913682.845751163	18989910	976760.60942915	18994902	88200	19000689	912549	19006492	1085105	18994902	0.85126	19000689	1.0263	19006492	1.07067	18994902	103611.117637385	19000689	889163.987138264	19006492	1013482.21207281
160	19081763	98748	19087550	926085	19093353	1005525	19081763	0.85149	19087550	1.02625	19093353	1.07063	19081763	115970.827608075	19087550	902397.076735688	19093353	939190.009620504	19098330	104258	19104117	935004	19109936	1047504	19098330	0.85204	19104117	1.02575	19109936	1.07089	19098330	122362.799868551	19104117	911532.049719717	19109936	978162.089476977	19114913	88151	19120685	913366	19126488	1081461	19114913	0.85209	19120685	1.02602	19126488	1.06992	19114913	103452.686922743	19120685	890202.920021052	19126488	1010786.78779722
161	19201774	98548	19207561	926070	19213364	1004538	19201774	0.85185	19207561	1.02592	19213364	1.07069	19201774	115687.034102248	19207561	902672.723019339	19213364	938215.543247812	19218356	104286	19224144	935843	19229947	1046759	19218356	0.85187	19224144	1.02522	19229947	1.0695	19218356	122420.087572047	19224144	912821.638282515	19229947	978736.792893876	19234924	88154	19240711	912474	19246515	1083084	19234924	0.85184	19240711	1.02513	19246515	1.06987	19234924	103486.570247934	19240711	890105.64513769	19246515	1012351.03330311
162	19321785	99447	19327572	925247	19333375	1004611	19321785	0.85194	19327572	1.0258	19333375	1.07027	19321785	116730.051412071	19327572	901976.018717099	19333375	938651.928952507	19338352	104346	19344124	937292	19349927	1051727	19338352	0.85181	19344124	1.02601	19349927	1.07022	19338352	122499.148871227	19344124	913531.057202172	19349927	982720.375249949	19354903	87742	19360691	912621	19366494	1085629	19354903	0.85178	19360691	1.02528	19366494	1.07043	19354903	103010.166944516	19360691	890118.796816479	19366494	1014198.96677036
163	19441796	98714	19447583	926972	19453386	1007512	19441796	0.8521	19447583	1.02552	19453386	1.07036	19441796	115847.905175449	19447583	903904.360714565	19453386	941283.306551067	19458363	104201	19464150	935850	19469938	1055317	19458363	0.8519	19464150	1.02624	19469938	1.07059	19458363	122315.999530461	19464150	911921.188026193	19469938	985734.034504339	19474930	89210	19480718	917214	19486521	1086664	19474930	0.85197	19480718	1.02641	19486521	1.07068	19474930	104710.25975093	19480718	893613.663156049	19486521	1014928.83027609
164	19561807	98884	19567594	926287	19573397	1009500	19561807	0.85175	19567594	1.02585	19573397	1.0704	19561807	116095.098326974	19567594	902945.849783107	19573397	943105.381165919	19578358	104810	19584146	934684	19589949	1055707	19578358	0.85207	19584146	1.02544	19589949	1.07109	19578358	123006.325771357	19584146	911495.553128413	19589949	985637.994939734	19594941	88453	19600713	917497	19606516	1087642	19594941	0.85226	19600713	1.02631	19606516	1.07046	19594941	103786.403210288	19600713	893976.478841676	19606516	1016051.04347664
165	19681818	99060	19687605	926331	19693408	1011308	19681818	0.8522	19687605	1.02596	19693408	1.07035	19681818	116240.319173903	19687605	902891.925611135	19693408	944838.60419489	19698385	104869	19704157	934387	19709960	1057340	19698385	0.85196	19704157	1.02575	19709960	1.07115	19698385	123091.459692943	19704157	910930.538630271	19709960	987107.314568455	19714937	88663	19720709	915933	19726512	1087672	19714937	0.85246	19720709	1.0261	19726512	1.07066	19714937	104008.399221078	19720709	892635.220738719	19726512	1015889.26456578
166	19801829	98791	19807632	927475	19813435	1013142	19801829	0.85201	19807632	1.02539	19813435	1.07022	19801829	115950.517012711	19807632	904509.503701031	19813435	946667.040421596	19818412	104928	19824199	940144	19830002	1057200	19818412	0.85173	19824199	1.02656	19830002	1.07071	19818412	123193.969920045	19824199	915819.825436409	19830002	987382.204331705	19834979	89059	19840766	915137	19846570	1088147	19834979	0.85232	19840766	1.02622	19846570	1.07	19834979	104490.097615919	19840766	891755.179201341	19846570	1016959.81308411
167	19921840	98337	19927627	927006	19933446	1016383	19921840	0.8513	19927627	1.02518	19933446	1.07015	19921840	115513.919887231	19927627	904237.304668448	19933446	949757.510629351	19938407	105153	19944179	936027	19949982	1058785	19938407	0.85205	19944179	1.02586	19949982	1.07011	19938407	123411.771609647	19944179	912431.520870294	19949982	989416.975824915	19954959	89106	19960746	914180	19966534	1088728	19954959	0.85223	19960746	1.02608	19966534	1.07026	19954959	104556.281754925	19960746	890944.175892718	19966534	1017255.62012969
168	20041851	98898	20047654	926975	20053457	1016459	20041851	0.85146	20047654	1.0254	20053457	1.06979	20041851	116151.081671482	20047654	904013.068070997	20053457	950148.159919236	20058418	104713	20064206	933338	20070009	1061189	20058418	0.85155	20064206	1.02467	20070009	1.06942	20058418	122967.529798603	20064206	910866.91325012	20070009	992303.304595014	20074985	90249	20080773	915580	20086576	1090539	20074985	0.85141	20080773	1.02484	20086576	1.0698	20074985	105999.459719759	20080773	893388.236212482	20086576	1019385.86651711
169	20161862	98467	20167649	927539	20173468	1017656	20161862	0.85104	20167649	1.02518	20173468	1.06969	20161862	115701.96465501	20167649	904757.213367408	20173468	951356.000336546	20178429	104442	20184217	935381	20190004	1063471	20178429	0.8518	20184217	1.02477	20190004	1.06995	20178429	122613.289504579	20184217	912771.646320638	20190004	993944.576849386	20194996	89932	20200784	914195	20206571	1088682	20194996	0.85126	20200784	1.02513	20206571	1.06847	20194996	105645.748654935	20200784	891784.456605504	20206571	1018916.76883768
170	20281873	98961	20287676	924230	20293479	1017463	20281873	0.85126	20287676	1.02492	20293479	1.06884	20281873	116252.37882668	20287676	901758.186004761	20293479	951932.001047865	20298456	105346	20304243	934595	20310062	1064563	20298456	0.85083	20304243	1.0255	20310062	1.06975	20298456	123815.568327398	20304243	911355.436372501	20310062	995151.203552232	20315023	89620	20320810	915763	20326614	1092691	20315023	0.85066	20320810	1.02545	20326614	1.06874	20315023	105353.490231115	20320810	893035.252815837	20326614	1022410.50208657
171	20401884	98710	20407671	927690	20413490	1020125	20401884	0.8516	20407671	1.02501	20413490	1.06884	20401884	115911.225927666	20407671	905054.584833319	20413490	954422.551551214	20418467	105749	20424254	936957	20430073	1068078	20418467	0.85081	20424254	1.0246	20430073	1.06918	20418467	124292.145132286	20424254	914461.25317197	20430073	998969.303578443	20435049	89914	20440821	914837	20446625	1092348	20435049	0.85105	20440821	1.02429	20446625	1.06867	20435049	105650.666823336	20440821	893142.567046442	20446625	1022156.51230034
172	20521895	99038	20527682	927860	20533486	1022952	20521895	0.85123	20527682	1.0251	20533486	1.06948	20521895	116346.933261281	20527682	905140.96185738	20533486	956494.745109773	20538462	105110	20544265	935904	20550068	1068696	20538462	0.85122	20544265	1.02499	20550068	1.06968	20538462	123481.591128028	20544265	913085.981326647	20550068	999080.098721113	20555045	90605	20560832	914731	20566636	1098187	20555045	0.85166	20560832	1.02439	20566636	1.06946	20555045	106386.351360872	20560832	892951.903083786	20566636	1026861.21968096
173	20641906	98341	20647709	925965	20653512	1024811	20641906	0.85049	20647709	1.02462	20653512	1.06855	20641906	115628.637608908	20647709	903715.523803947	20653512	959066.959898929	20658504	105127	20664307	936144	20670111	1070681	20658504	0.85086	20664307	1.02539	20670111	1.06888	20658504	123553.816138965	20664307	912963.847901774	20670111	1001684.94124691	20675087	90198	20680875	913028	20686693	1095746	20675087	0.85087	20680875	1.02367	20686693	1.06903	20675087	106006.793047116	20680875	891916.340226831	20686693	1024990.87958243
174	20761917	99021	20767704	924748	20773523	1026445	20761917	0.85159	20767704	1.0252	20773523	1.06986	20761917	116277.786258646	20767704	902017.167381974	20773523	959419.924102219	20778500	105103	20784287	936251	20790106	1073194	20778500	0.85085	20784287	1.0247	20790106	1.06927	20778500	123527.06117412	20784287	913683.029179272	20790106	1003669.79341046	20795082	90813	20800870	914873	20806673	1100318	20795082	0.85151	20800870	1.02524	20806673	1.0703	20795082	106649.364070886	20800870	892350.083882798	20806673	1028046.34214706
175	20881928	98891	20887715	927511	20893534	1031465	20881928	0.85203	20887715	1.02524	20893534	1.0703	20881928	116065.162024811	20887715	904676.953688892	20893534	963715.780622255	20898511	105819	20904298	936621	20910101	1077121	20898511	0.85163	20904298	1.02524	20910101	1.06983	20898511	124254.664584385	20904298	913562.678007101	20910101	1006815.10146472	20915078	90639	20920865	915027	20926669	1099966	20915078	0.85146	20920865	1.02492	20926669	1.06994	20915078	106451.271932915	20920865	892778.948600867	20926669	1028063.25588351
176	21001939	98983	21007726	927589	21013545	1030667	21001939	0.85202	21007726	1.02491	21013545	1.06983	21001939	116174.50294594	21007726	905044.345357153	21013545	963393.249394764	21018522	105598	21024325	935992	21030128	1076865	21018522	0.85064	21024325	1.02559	21030128	1.0693	21018522	124139.471456785	21024325	912637.603720785	21030128	1007074.7217806	21035104	91387	21040892	917249	21046695	1101509	21035104	0.8511	21040892	1.02521	21046695	1.06954	21035104	107375.161555634	21040892	894693.770056866	21046695	1029890.42018064
177	21121950	98733	21127737	929765	21133541	1032179	21121950	0.85165	21127737	1.02585	21133541	1.07036	21121950	115931.427229496	21127737	906336.208997417	21133541	964328.823947083	21138517	106192	21144305	937414	21150108	1081492	21138517	0.85159	21144305	1.02497	21150108	1.06982	21138517	124698.505149192	21144305	914577.012010108	21150108	1010910.24658354	21155084	91612	21160872	914893	21166675	1102597	21155084	0.85125	21160872	1.02534	21166675	1.06996	21155084	107620.558002937	21160872	892282.55993134	21166675	1030503.0094583
178	21241961	98393	21247748	926686	21253552	1033251	21241961	0.85108	21247748	1.02557	21253552	1.06911	21241961	115609.57841801	21247748	903581.423013544	21253552	966459.017313467	21258528	106121	21264300	936908	21270103	1081679	21258528	0.85128	21264300	1.02581	21270103	1.06976	21258528	124660.511230148	21264300	913334.828087073	21270103	1011141.75142088	21275095	91312	21280883	916315	21286670	1103527	21275095	0.85131	21280883	1.02548	21286670	1.06927	21275095	107260.574878716	21280883	893547.411943675	21286670	1032037.74537769
179	21361972	99239	21367759	929556	21373563	1037356	21361972	0.85074	21367759	1.02507	21373563	1.0691	21361972	116650.210405059	21367759	906821.973133542	21373563	970307.73547844	21378539	105962	21384327	935846	21390130	1087127	21378539	0.85227	21384327	1.02546	21390130	1.07032	21378539	124329.144519929	21384327	912610.925828409	21390130	1015702.78047687	21395106	92373	21400894	916198	21406697	1106450	21395106	0.85183	21400894	1.02573	21406697	1.07041	21395106	108440.651303664	21400894	893215.563549862	21406697	1033669.34165413
180	21481983	98712	21487786	928424	21493574	1037988	21481983	0.85137	21487786	1.02587	21493574	1.06979	21481983	115944.888826245	21487786	905011.356214725	21493574	970272.670337169	21498550	106427	21504353	937446	21510156	1084646	21498550	0.85168	21504353	1.02571	21510156	1.06934	21498550	124961.25305279	21504353	913948.386970976	21510156	1014313.50178615	21515133	91923	21520905	916100	21526708	1109251	21515133	0.85114	21520905	1.02508	21526708	1.06957	21515133	107999.859012618	21520905	893686.346431498	21526708	1037099.95605711
181	21601994	99086	21607781	928809	21613585	1040939	21601994	0.85183	21607781	1.0258	21613585	1.07019	21601994	116321.331721118	21607781	905448.430493274	21613585	972667.47026229	21618561	106096	21624333	937221	21630136	1088828	21618561	0.85229	21624333	1.02574	21630136	1.07064	21618561	124483.450468737	21624333	913702.302727787	21630136	1016987.96981245	21635128	92005	21640916	917462	21646719	1106888	21635128	0.85272	21640916	1.02611	21646719	1.07035	21635128	107895.909559996	21640916	894116.61517771	21646719	1034136.49740739
182	21722005	98989	21727792	928358	21733596	1040012	21722005	0.85176	21727792	1.02549	21733596	1.06991	21722005	116217.00948624	21727792	905282.352826454	21733596	972055.593461132	21738572	106658	21744360	935837	21750163	1091415	21738572	0.85182	21744360	1.02538	21750163	1.06979	21738572	125211.899227536	21744360	912673.350367669	21750163	1020214.24765608	21755139	92142	21760927	916657	21766730	1109527	21755139	0.85102	21760927	1.02494	21766730	1.06924	21755139	108272.426029941	21760927	894351.864499385	21766730	1037678.16392952
183	21842016	99001	21847819	927573	21853622	1043940	21842016	0.85055	21847819	1.02552	21853622	1.06971	21842016	116396.449356299	21847819	904490.404867775	21853622	975909.358611212	21858583	106468	21864371	936990	21870174	1093616	21858583	0.85074	21864371	1.0251	21870174	1.06903	21858583	125147.518630839	21864371	914047.41000878	21870174	1022998.41912762	21875150	92841	21880938	916820	21886726	1110672	21875150	0.85133	21880938	1.02464	21886726	1.07035	21875150	109054.068340127	21880938	894772.798251093	21886726	1037671.78960153
184	21962027	99375	21967830	928312	21973618	1047940	21962027	0.85127	21967830	1.02443	21973618	1.06973	21962027	116737.345378082	21967830	906174.165145496	21973618	979630.374019613	21978594	106553	21984382	934762	21990185	1093974	21978594	0.85095	21984382	1.02523	21990185	1.06926	21978594	125216.522709912	21984382	911758.337153614	21990185	1023113.1810785	21995161	92561	22000965	918132	22006768	1113827	21995161	0.85066	22000965	1.02507	22006768	1.06921	21995161	108810.805727318	22000965	895677.368374843	22006768	1041728.94005855
185	22082038	98918	22087825	927252	22093644	1046162	22082038	0.85022	22087825	1.02454	22093644	1.06951	22082038	116344.005081038	22087825	905042.26286919	22093644	978169.442080953	22098605	106405	22104408	938284	22110212	1095964	22098605	0.85205	22104408	1.02669	22110212	1.06997	22098605	124881.168945484	22104408	913892.216735334	22110212	1024294.13908801	22115188	92200	22120976	914476	22126779	1111557	22115188	0.85134	22120976	1.02531	22126779	1.07029	22115188	108299.856696502	22120976	891901.961358028	22126779	1038556.83973503
186	22202049	99098	22207852	928572	22213655	1046138	22202049	0.85052	22207852	1.02497	22213655	1.06969	22202049	116514.602831209	22207852	905950.418061016	22213655	977982.40611766	22218632	106854	22224435	936756	22230254	1099840	22218632	0.85162	22224435	1.02592	22230254	1.06944	22218632	125471.454404547	22224435	913088.739862758	22230254	1028426.09216038	22235215	92289	22240987	917938	22246790	1114982	22235215	0.85167	22240987	1.02558	22246790	1.06951	22235215	108362.393884955	22240987	895042.8050469	22246790	1042516.66651083
187	22322060	99430	22327848	929584	22333651	1050359	22322060	0.85121	22327848	1.0255	22333651	1.06933	22322060	116810.187850237	22327848	906469.03949293	22333651	982258.984597832	22338627	106475	22344399	937631	22350202	1102905	22338627	0.85159	22344399	1.02484	22350202	1.06897	22338627	125030.824692634	22344399	914904.765621951	22350202	1031745.51203495	22355179	93089	22360966	917775	22366754	1115280	22355179	0.85166	22360966	1.0248	22366754	1.06911	22355179	109303.008242726	22360966	895564.988290398	22366754	1043185.45332099
188	22442071	99094	22447859	928368	22453677	1050875	22442071	0.85122	22447859	1.02459	22453677	1.06876	22442071	116414.088014849	22447859	906087.31297397	22453677	983265.653654703	22458654	106803	22464441	936739	22470245	1104255	22458654	0.85132	22464441	1.02468	22470245	1.069	22458654	125455.762815393	22464441	914177.108951087	22470245	1032979.42001871	22475221	92760	22481009	917338	22486812	1117441	22475221	0.8508	22481009	1.02451	22486812	1.06936	22475221	109026.798307475	22481009	895391.943465657	22486812	1044962.40742126
189	22562082	99015	22567870	930325	22573688	1055089	22562082	0.85091	22567870	1.02462	22573688	1.0695	22562082	116363.657731135	22567870	907970.759891472	22573688	986525.479195886	22578649	106834	22584421	937359	22590224	1106034	22578649	0.85151	22584421	1.02522	22590224	1.06928	22578649	125464.175406043	22584421	914300.345291742	22590224	1034372.66197815	22595201	92871	22600988	917564	22606792	1118620	22595201	0.8512	22600988	1.02524	22606792	1.06955	22595201	109105.968045113	22600988	894974.835160548	22606792	1045879.10803609
190	22682093	99272	22687896	927936	22693699	1053067	22682093	0.85116	22687896	1.026	22693699	1.06952	22682093	116631.420649467	22687896	904421.052631579	22693699	984616.463460244	22698676	106381	22704463	936125	22710282	1107421	22698676	0.85147	22704463	1.0257	22710282	1.06908	22698676	124938.048316441	22704463	912669.396509701	22710282	1035863.54622666	22715243	93270	22721031	916692	22726881	1118138	22715243	0.85086	22721031	1.02454	22726881	1.06855	22715243	109618.50363162	22721031	894735.198235306	22726881	1046406.81297085
191	22802104	99208	22807892	928780	22813695	1057132	22802104	0.85122	22807892	1.0251	22813695	1.0686	22802104	116548.013439534	22807892	906038.435274607	22813695	989268.20138499	22818671	107028	22824459	937019	22830262	1111259	22818671	0.85051	22824459	1.02495	22830262	1.06912	22818671	125839.790243501	22824459	914209.47363286	22830262	1039414.65878479	22835238	92962	22841026	916860	22846814	1120864	22835238	0.8505	22841026	1.02504	22846814	1.06854	22835238	109302.763080541	22841026	894462.655115898	22846814	1048967.75038838
192	22922115	99376	22927903	929074	22933721	1059699	22922115	0.85074	22927903	1.0246	22933721	1.06951	22922115	116811.246679362	22927903	906767.519031817	22933721	990826.640237118	22938682	106528	22944470	935920	22950273	1114829	22938682	0.85093	22944470	1.02473	22950273	1.06879	22938682	125190.086141046	22944470	913333.268275546	22950273	1043075.81470635	22955265	93610	22961053	919640	22966840	1124572	22955265	0.85133	22961053	1.02518	22966840	1.06885	22955265	109957.360835399	22961053	897052.224975126	22966840	1052132.66594938
193	23042126	99537	23047914	927100	23053732	1064428	23042126	0.8504	23047914	1.02389	23053732	1.06817	23042126	117047.27187206	23047914	905468.360859077	23053732	996496.812305157	23058693	107017	23064481	935790	23070284	1117344	23058693	0.85022	23064481	1.02429	23070284	1.06866	23058693	125869.774881795	23064481	913598.687871599	23070284	1045556.11700634	23075260	93845	23081048	916586	23086836	1120268	23075260	0.85035	23081048	1.02462	23086836	1.0684	23075260	110360.439818898	23081048	894561.886357869	23086836	1048547.36053912
194	23162137	99141	23167925	926722	23173743	1060470	23162137	0.851	23167925	1.02452	23173743	1.06926	23162137	116499.412455934	23167925	904542.61507828	23173743	991779.361427529	23178720	106745	23184523	937404	23190342	1116423	23178720	0.85052	23184523	1.02532	23190342	1.06915	23178720	125505.573061186	23184523	914255.061834354	23190342	1044215.49829304	23195318	94325	23201106	916725	23206956	1123584	23195318	0.8508	23201106	1.02475	23206956	1.06954	23195318	110866.243535496	23201106	894584.044888997	23206956	1050530.13445032
195	23282148	99392	23287936	929462	23293754	1063215	23282148	0.84998	23287936	1.02417	23293754	1.06861	23282148	116934.516106261	23287936	907527.070701153	23293754	994951.385444643	23298731	107603	23304503	937029	23310306	1120625	23298731	0.85053	23304503	1.02384	23310306	1.06841	23298731	126512.880204108	23304503	915210.384435068	23310306	1048871.68783519	23315298	93925	23321070	918521	23326873	1126106	23315298	0.84992	23321070	1.02389	23326873	1.0692	23315298	110510.400978916	23321070	897089.531101974	23326873	1053222.97044519
196	23402159	98796	23407947	929985	23413765	1068462	23402159	0.84995	23407947	1.02456	23413765	1.06917	23402159	116237.425730925	23407947	907692.082454908	23413765	999337.804091024	23418742	107088	23424514	935027	23430317	1122315	23418742	0.85044	23424514	1.02402	23430317	1.06813	23418742	125920.699873007	23424514	913094.470811117	23430317	1050728.84386732	23435293	94522	23441081	918137	23446869	1127373	23435293	0.84987	23441081	1.02423	23446869	1.06851	23435293	111219.362961394	23441081	896416.820440721	23446869	1055088.86206025
