HJY Multigroup Import
Application Version:	3.5.1.20
SystemConfiguration::	FL3-11_1602C-0213-FL
Experiment Time Stamp:	9/17/2025 7:06 PM
Export Time Stamp:	9/18/2025 12:16 PM
Experiment Comment:	None

Integration Time:	1
Time Sequence Interval Points:	301
Time Sequence Experiment Duration:	10:00:00	36000000 (ms)
Repetition Time Sequence Enabled:	False
Repetition Time Sequence Count:	2
Repetition Time Sequence Delay:	0 seconds
Time Sequence Interval Total Points:	301
Time Sequence Experiment Duration Total:	10:00:00	36000000 (ms)

Mono Count:	2
Mono Description:	Excitation 1 (Mono1)	Emission 1 (Mono2)
Mono Slit Width:		5	5
Mono Grating Index:		0	0
Mono Grating Value:		1200	1200

Mono Wavelength Group Count:	3
Mono Wavelength Group Description:	Group 1:(Excitation 1:596 Emission 1:615)	Group 2:(Excitation 1:549 Emission 1:565)	Group 3:(Excitation 1:495 Emission 1:520)

Detector Count:	3
Detector Description:	S1 (SCD1)	R (SCD2)	S1/R (SCD1/SCD2)
Detector High Voltage:	950	None	None

Accessory Sequential Type:	Temperature Controller
Accessory Sequential Description:	Temperature Control (TC1)
Accessory Sequential Scan Position Count:	1
Accessory Sequential Scan Positions:		37

Accessory Interleave Type:	Sample Changer
Accessory Interleave Description:	Sample Changer - 4 Position (SCH1)
Accessory Interleave Scan Position Count:	3
Accessory Interleave Scan Positions:	1	2	3

Axis	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
142	16921552	47543	16927340	921032	16933143	2135263	16921552	0.83782	16927340	1.00664	16933143	1.05172	16921552	56746.0791100714	16927340	914956.687594374	16933143	2030258.05347431	16938119	72553	16943907	885731	16949710	1004933	16938119	0.83667	16943907	1.0066	16949710	1.05239	16938119	86716.3875841132	16943907	879923.504867872	16949710	954905.500812436	16954671	66857	16960458	897102	16966262	1470727	16954671	0.83751	16960458	1.00683	16966262	1.05216	16954671	79828.3005576053	16960458	891016.358272995	16966262	1397816.87195864
143	17041563	47610	17047351	919808	17053154	2124693	17041563	0.83741	17047351	1.00635	17053154	1.05152	17041563	56853.8708637346	17047351	914004.074129279	17053154	2020592.09525259	17058146	73355	17063918	884789	17069721	1000191	17058146	0.83699	17063918	1.00646	17069721	1.0515	17058146	87641.4294077588	17063918	879109.949724778	17069721	951203.994293866	17074713	66607	17080485	895548	17086288	1457798	17074713	0.8375	17080485	1.00694	17086288	1.05194	17074713	79530.7462686567	17080485	889375.732417026	17086288	1385818.58280891
144	17161574	48536	17167362	916740	17173165	2113308	17161574	0.83734	17167362	1.00622	17173165	1.05142	17161574	57964.5066520171	17167362	911073.125161496	17173165	2009956.0594244	17178141	73472	17183929	885453	17189732	997073	17178141	0.83722	17183929	1.00629	17189732	1.05201	17178141	87757.1008814887	17183929	879918.313806159	17189732	947779.013507476	17194724	67331	17200496	897285	17206299	1450384	17194724	0.83771	17200496	1.00663	17206299	1.0524	17194724	80375.0701316685	17200496	891375.182539761	17206299	1378167.99695933
145	17281585	48428	17287373	918997	17293176	2106427	17281585	0.83708	17287373	1.00636	17293176	1.05239	17281585	57853.4907057868	17287373	913189.117214516	17293176	2001565.0091696	17298152	73429	17303940	882642	17309743	991955	17298152	0.83755	17303940	1.00632	17309743	1.0518	17298152	87671.1838099218	17303940	877098.735988552	17309743	943102.300817646	17314735	67299	17320523	896641	17326310	1440657	17314735	0.83786	17320523	1.0062	17326310	1.05237	17314735	80322.4882438594	17320523	891116.080302127	17326310	1368964.3376379
146	17401596	48757	17407384	918054	17413187	2093478	17401596	0.8369	17407384	1.00679	17413187	1.05128	17401596	58259.0512606046	17407384	911862.453937763	17413187	1991361.00753367	17418179	73601	17423951	885655	17429770	987965	17418179	0.83755	17423951	1.00612	17429770	1.05167	17418179	87876.5446838995	17423951	880267.761300839	17429770	939424.914659542	17434731	67908	17440518	894464	17446321	1428092	17434731	0.83761	17440518	1.0068	17446321	1.05105	17434731	81073.5306407517	17440518	888422.725466826	17446321	1358728.89015746
147	17521607	48831	17527395	917910	17533213	2084229	17521607	0.83627	17527395	1.00578	17533213	1.0517	17521607	58391.4286055939	17527395	912634.969874128	17533213	1981771.41770467	17538190	73770	17543978	885953	17549796	982651	17538190	0.83766	17543978	1.00708	17549796	1.05186	17538190	88066.757395602	17543978	879724.550184692	17549796	934203.220960964	17554757	67527	17560545	895892	17566348	1422165	17554757	0.83668	17560545	1.00548	17566348	1.05222	17554757	80708.2755653296	17560545	891009.269204758	17566348	1351585.21982095
148	17641618	49278	17647406	919320	17653209	2072554	17641618	0.83652	17647406	1.00561	17653209	1.05039	17641618	58908.334528762	17647406	914191.386322729	17653209	1973128.07623835	17658185	73831	17663973	885041	17669776	978747	17658185	0.83689	17663973	1.00587	17669776	1.05047	17658185	88220.6741626737	17663973	879876.127133725	17669776	931722.943063581	17674753	68231	17680540	897377	17686343	1412361	17674753	0.83672	17680540	1.00638	17686343	1.0516	17674753	81545.7978774261	17680540	891688.030366263	17686343	1343059.14796501
149	17761629	49145	17767417	920332	17773220	2063990	17761629	0.83689	17767417	1.0071	17773220	1.05152	17761629	58723.3686625483	17767417	913843.709661404	17773220	1962863.28362751	17778212	73622	17783984	886889	17789787	975040	17778212	0.83756	17783984	1.00664	17789787	1.05187	17778212	87900.5683174937	17783984	881038.90169276	17789787	926958.654586594	17794779	67437	17800551	897110	17806354	1404609	17794779	0.83751	17800551	1.0066	17806354	1.05126	17794779	80520.8296020346	17800551	891227.895887145	17806354	1336119.51372639
150	17881640	50040	17887428	920355	17893231	2050503	17881640	0.83647	17887428	1.00598	17893231	1.051	17881640	59822.8268796251	17887428	914883.993717569	17893231	1951001.90294957	17898192	74610	17903995	883811	17909814	970960	17898192	0.83726	17903995	1.00631	17909814	1.05155	17898192	89112.1037670497	17903995	878269.121841182	17909814	923360.753173886	17914790	67991	17920578	893817	17926365	1393327	17914790	0.83754	17920578	1.00543	17926365	1.05234	17914790	81179.4063567113	17920578	888989.785464926	17926365	1324027.40559135
151	18001651	50196	18007454	917772	18013242	2041369	18001651	0.83656	18007454	1.0059	18013242	1.05084	18001651	60002.8688916515	18007454	912388.905457799	18013242	1942606.86688744	18018218	74525	18024006	883471	18029825	967204	18018218	0.8367	18024006	1.00595	18029825	1.0515	18018218	89070.1565674674	18024006	878245.439634177	18029825	919832.620066572	18034801	68114	18040589	896152	18046392	1387266	18034801	0.83722	18040589	1.00586	18046392	1.05252	18034801	81357.3493227587	18040589	890931.143499095	18046392	1318042.41249572
152	18121662	50158	18127450	921277	18133253	2034374	18121662	0.83645	18127450	1.0056	18133253	1.05185	18121662	59965.3296670452	18127450	916146.579156722	18133253	1934091.36283691	18138229	74786	18144017	883245	18149820	966112	18138229	0.83752	18144017	1.00702	18149820	1.05119	18138229	89294.5840099341	18144017	877087.843339755	18149820	919065.059599121	18154797	68180	18160584	893165	18166372	1376494	18154797	0.83681	18160584	1.00554	18166372	1.0509	18154797	81476.0817867855	18160584	888244.127533464	18166372	1309823.96041488
153	18241673	50433	18247445	922532	18253264	2026752	18241673	0.83668	18247445	1.0053	18253264	1.05115	18241673	60277.5254577616	18247445	917668.357704168	18253264	1928128.2404985	18258240	74352	18264028	884906	18269831	959784	18258240	0.83734	18264028	1.00479	18269831	1.05046	18258240	88795.4713736356	18264028	880687.506842226	18269831	913679.72126497	18274823	68531	18280611	896075	18286414	1369420	18274823	0.83653	18280611	1.00564	18286414	1.05156	18274823	81922.9435883949	18280611	891049.480927569	18286414	1302274.71566054
154	18361684	50423	18367472	920255	18373275	2013170	18361684	0.83671	18367472	1.00563	18373275	1.05144	18361684	60263.4126519344	18367472	915102.970277339	18373275	1914678.91653352	18378267	74726	18384055	886455	18389842	960649	18378267	0.83732	18384055	1.0064	18389842	1.05209	18378267	89244.2554817752	18384055	880817.766295708	18389842	913086.332918286	18394819	68940	18400606	895247	18406409	1357867	18394819	0.83764	18400606	1.00643	18406409	1.05114	18394819	82302.6598538752	18400606	889527.339208887	18406409	1291804.13646137
155	18481695	50770	18487483	919455	18493286	2000469	18481695	0.83656	18487483	1.00509	18493286	1.05046	18481695	60689.0121449747	18487483	914798.674745545	18493286	1904374.27412753	18498278	75700	18504066	884521	18509869	954662	18498278	0.83627	18504066	1.00536	18509869	1.05115	18498278	90521.0039819675	18504066	879805.243892735	18509869	908207.201636303	18514845	68215	18520648	892181	18526452	1350019	18514845	0.83705	18520648	1.00573	18526452	1.05061	18514845	81494.53437668	18520648	887097.928867589	18526452	1284985.86535441
156	18601706	50625	18607494	919285	18613297	1993620	18601706	0.83609	18607494	1.00433	18613297	1.04995	18601706	60549.7015871497	18607494	915321.657224219	18613297	1898776.13219677	18618273	75033	18624061	885506	18629864	951717	18618273	0.83658	18624061	1.00518	18629864	1.05069	18618273	89690.1671089436	18624061	880942.716727352	18629864	905801.901607515	18634856	68456	18640644	892509	18646431	1342146	18634856	0.8357	18640644	1.00528	18646431	1.05011	18634856	81914.5626420964	18640644	887821.303517428	18646431	1278100.38948301
157	18721717	51322	18727505	922340	18733308	1985227	18721717	0.83585	18727505	1.00464	18733308	1.05037	18721717	61400.9690733983	18727505	918080.1082975	18733308	1890026.37165951	18738300	75559	18744072	885106	18749891	947393	18738300	0.83548	18744072	1.00489	18749891	1.05046	18738300	90437.832144396	18744072	880798.893411219	18749891	901883.936561126	18754867	68954	18760655	896062	18766442	1333343	18754867	0.83578	18760655	1.00512	18766442	1.05071	18754867	82502.5724472947	18760655	891497.532632919	18766442	1268992.3956182
158	18841728	51240	18847516	921493	18853335	1972717	18841728	0.83586	18847516	1.00424	18853335	1.04979	18841728	61302.1319359701	18847516	917602.365968294	18853335	1879153.9260233	18858311	76050	18864114	886306	18869917	945660	18858311	0.83589	18864114	1.00494	18869917	1.05012	18858311	90980.870688727	18864114	881949.171094792	18869917	900525.654210947	18874894	68843	18880681	892932	18886469	1324455	18874894	0.83573	18880681	1.00469	18886469	1.05054	18874894	82374.6903904371	18880681	888763.698255183	18886469	1260737.33508481
159	18961739	51570	18967542	922613	18973346	1965603	18961739	0.83649	18967542	1.00523	18973346	1.05018	18961739	61650.4680271133	18967542	917812.8388528	18973346	1871681.99737188	18978322	75416	18984110	887631	18989913	941466	18978322	0.83594	18984110	1.00537	18989913	1.05069	18978322	90217.0012201833	18984110	882889.881337219	18989913	896045.455843303	18994889	69148	19000677	890893	19006480	1313512	18994889	0.83647	19000677	1.00482	19006480	1.05037	18994889	82666.443506641	19000677	886619.494038733	19006480	1250523.1489856
160	19081750	51277	19087538	920209	19093357	1956558	19081750	0.83588	19087538	1.00446	19093357	1.05027	19081750	61344.9298942432	19087538	916123.091014077	19093357	1862909.53754749	19098317	76279	19104105	885305	19109908	937113	19098317	0.83609	19104105	1.00516	19109908	1.04988	19098317	91233.0012319248	19104105	880760.276970831	19109908	892590.581780775	19114885	68881	19120672	892551	19126475	1307170	19114885	0.83619	19120672	1.00499	19126475	1.04983	19114885	82374.8191200564	19120672	888119.284769003	19126475	1245125.40125544
161	19201761	51171	19207564	923095	19213368	1950219	19201761	0.83577	19207564	1.00424	19213368	1.05015	19201761	61226.1746652787	19207564	919197.602166813	19213368	1857086.13055278	19218328	75758	19224116	885528	19229919	935880	19218328	0.83644	19224116	1.00511	19229919	1.05039	19218328	90571.9477786811	19224116	881025.957357901	19229919	890983.349041785	19234896	68955	19240683	891411	19246471	1300830	19234896	0.83533	19240683	1.00498	19246471	1.04982	19234896	82548.2144781105	19240683	886993.771020319	19246471	1239098.13110819
162	19321772	52225	19327575	921338	19333379	1938668	19321772	0.83555	19327575	1.00446	19333379	1.04982	19321772	62503.7400514631	19327575	917247.078031978	19333379	1846667.04768436	19338355	76249	19344143	885038	19349946	934524	19338355	0.83601	19344143	1.00424	19349946	1.0495	19338355	91205.8468200141	19344143	881301.282561937	19349946	890446.879466413	19354922	69918	19360710	892315	19366513	1292195	19354922	0.83524	19360710	1.00396	19366513	1.04945	19354922	83710.0713567358	19360710	888795.370333479	19366513	1231306.87502978
163	19441783	51858	19447571	922007	19453374	1930575	19441783	0.83632	19447571	1.00466	19453374	1.05063	19441783	62007.3656016836	19447571	917730.376445763	19453374	1837540.33294309	19458350	76539	19464122	884962	19469926	929619	19458350	0.83672	19464122	1.00443	19469926	1.05072	19458350	91475.0454154317	19464122	881058.909032984	19469926	884744.746459571	19474902	69574	19480690	892359	19486493	1283297	19474902	0.83502	19480690	1.00483	19486493	1.05023	19474902	83320.1599961678	19480690	888069.623717445	19486493	1221919.96038963
164	19561794	52181	19567597	922756	19573401	1919274	19561794	0.83509	19567597	1.00461	19573401	1.04913	19561794	62485.4806068807	19567597	918521.615353222	19573401	1829395.78507907	19578377	76107	19584165	884747	19589968	927222	19578377	0.83531	19584165	1.00346	19589968	1.0501	19578377	91112.2816678838	19584165	881696.330695793	19589968	882984.477668793	19594944	69318	19600732	892030	19606535	1278303	19594944	0.83575	19600732	1.00394	19606535	1.05042	19594944	82941.0708944062	19600732	888529.194971811	19606535	1216944.65071114
165	19681805	52309	19687593	921942	19693396	1912936	19681805	0.83579	19687593	1.00431	19693396	1.04921	19681805	62586.2956005695	19687593	917985.482570123	19693396	1823215.56218488	19698372	76531	19704160	885927	19709948	925405	19698372	0.83555	19704160	1.00394	19709948	1.0497	19698372	91593.5611274011	19704160	882450.146423093	19709948	881589.978088978	19714924	69536	19720712	892823	19726499	1270628	19714924	0.83587	19720712	1.0044	19726499	1.04999	19714924	83189.9697321354	19720712	888911.788132218	19726499	1210133.42984219
166	19801816	52801	19807604	920891	19813407	1904188	19801816	0.83553	19807604	1.00421	19813407	1.04982	19801816	63194.6189843572	19807604	917030.302426783	19813407	1813823.32209331	19818384	76721	19824156	886186	19829959	921072	19818384	0.83512	19824156	1.00497	19829959	1.04978	19818384	91868.2345052208	19824156	881803.436918515	19829959	877395.263769552	19834935	69807	19840723	892153	19846526	1264764	19834935	0.83541	19840723	1.00342	19846526	1.05032	19834935	83560.1680611915	19840723	889112.236152359	19846526	1204170.15766624
167	19921827	52594	19927631	921683	19933434	1896088	19921827	0.83522	19927631	1.00424	19933434	1.04877	19921827	62970.2353870836	19927631	917791.563769617	19933434	1807915.93962451	19938410	76764	19944198	884477	19950017	920258	19938410	0.83537	19944198	1.00315	19950017	1.04925	19938410	91892.2154255001	19944198	881699.646114739	19950017	877062.663807482	19954993	69910	19960781	890776	19966584	1256851	19954993	0.83584	19960781	1.00378	19966584	1.04986	19954993	83640.4096477795	19960781	887421.546554026	19966584	1197160.57379079
168	20041838	53103	20047626	921247	20053445	1884827	20041838	0.83501	20047626	1.00361	20053445	1.04935	20041838	63595.645561131	20047626	917933.26092805	20053445	1796185.25754038	20058421	76923	20064193	884535	20070012	916381	20058421	0.83515	20064193	1.00413	20070012	1.04906	20058421	92106.8071603904	20064193	880896.895820262	20070012	873525.823117839	20074988	70181	20080776	891951	20086579	1247606	20074988	0.83524	20080776	1.00349	20086579	1.04913	20074988	84024.9509123126	20080776	888848.917278697	20086579	1189181.51230067
169	20161865	53078	20167637	923254	20173456	1879827	20161865	0.83467	20167637	1.00338	20173456	1.04982	20161865	63591.5990750836	20167637	920143.913572126	20173456	1790618.3917243	20178432	76636	20184220	885590	20190023	916883	20178432	0.83537	20184220	1.00361	20190023	1.04915	20178432	91738.9899086632	20184220	882404.519683941	20190023	873929.371395892	20194999	69752	20200787	891873	20206575	1241335	20194999	0.83628	20200787	1.00397	20206575	1.04884	20194999	83407.4711819008	20200787	888346.265326653	20206575	1183531.32985012
170	20281876	53290	20287664	924947	20293467	1870054	20281876	0.83556	20287664	1.00399	20293467	1.04993	20281876	63777.5862894346	20287664	921271.128198488	20293467	1781122.55102721	20298428	77453	20304231	886605	20310034	914388	20298428	0.83593	20304231	1.00438	20310034	1.04941	20298428	92654.8873709521	20304231	882738.604910492	20310034	871335.321752223	20315010	70373	20320798	889531	20326601	1236950	20315010	0.83562	20320798	1.00369	20326601	1.05096	20315010	84216.5098968431	20320798	886260.69802429	20326601	1176971.5307909
171	20401887	53732	20407675	922076	20413478	1863495	20401887	0.83567	20407675	1.00403	20413478	1.04957	20401887	64298.1081048739	20407675	918374.948955709	20413478	1775484.24592929	20418454	77348	20424242	885554	20430045	911516	20418454	0.83574	20424242	1.00361	20430045	1.04965	20418454	92550.3146911719	20424242	882368.649176473	20430045	868399.942838089	20435021	70255	20440809	890362	20446612	1228373	20435021	0.83508	20440809	1.00455	20446612	1.05007	20435021	84129.664223787	20440809	886329.202130307	20446612	1169801.06088166
172	20521898	53847	20527686	923492	20533489	1855218	20521898	0.83603	20527686	1.00451	20533489	1.0497	20521898	64407.9757903425	20527686	919345.750664503	20533489	1767379.25121463	20538465	77231	20544268	886329	20550056	909468	20538465	0.83501	20544268	1.00441	20550056	1.04986	20538465	92491.1078909235	20544268	882437.450841788	20550056	866275.503400454	20555032	70277	20560820	890984	20566623	1219762	20555032	0.83558	20560820	1.00495	20566623	1.05074	20555032	84105.6511644606	20560820	886595.353002637	20566623	1160859.96535775
173	20641909	53780	20647697	923486	20653500	1843672	20641909	0.83495	20647697	1.00413	20653500	1.04942	20641909	64411.0425773998	20647697	919687.689840957	20653500	1756848.54491052	20658492	78051	20664279	887236	20670083	908172	20658492	0.83533	20664279	1.00456	20670083	1.04877	20658492	93437.3241712856	20664279	883208.568925699	20670083	865940.101261478	20675059	70521	20680847	890212	20686665	1214486	20675059	0.83569	20680847	1.00389	20686665	1.04986	20675059	84386.5548229607	20680847	886762.493898734	20686665	1156807.57434325
174	20761920	53657	20767708	923451	20773511	1841360	20761920	0.83505	20767708	1.00298	20773511	1.04992	20761920	64256.0325728998	20767708	920707.292269038	20773511	1753809.81408107	20778503	77980	20784290	886928	20790109	905169	20778503	0.83536	20784290	1.00434	20790109	1.04959	20778503	93348.9752920896	20784290	883095.366111078	20790109	862402.4619137	20795148	70119	20800936	889195	20806739	1207322	20795148	0.83501	20800936	1.00342	20806739	1.05027	20795148	83973.8446246153	20800936	886164.318032329	20806739	1149534.88150666
175	20881931	54349	20887719	922357	20893522	1833703	20881931	0.83515	20887719	1.00406	20893522	1.04973	20881931	65076.932287613	20887719	918627.372866163	20893522	1746832.99515113	20898498	78130	20904301	886843	20910105	903821	20898498	0.83538	20904301	1.00426	20910105	1.04939	20898498	93526.2994086524	20904301	883081.07462211	20910105	861282.268746605	20915081	70948	20920869	891615	20926672	1202944	20915081	0.8353	20920869	1.00471	20926672	1.04976	20915081	84937.1483299414	20920869	887435.180300783	20926672	1145922.87761012
176	21001942	54200	21007730	922235	21013533	1824309	21001942	0.83499	21007730	1.00446	21013533	1.04875	21001942	64910.9570174493	21007730	918140.095175517	21013533	1739507.98569726	21018525	77691	21024297	885868	21030100	901860	21018525	0.83525	21024297	1.00468	21030100	1.05007	21018525	93015.2648907513	21024297	881741.450013935	21030100	858857.028579047	21035092	70659	21040864	889902	21046667	1193712	21035092	0.83526	21040864	1.00449	21046667	1.04913	21035092	84595.2158609295	21040864	885924.200340471	21046667	1137811.32938721
177	21121953	54795	21127741	922479	21133544	1818715	21121953	0.83547	21127741	1.00394	21133544	1.04974	21121953	65585.8379115947	21127741	918858.696734865	21133544	1732538.53335112	21138536	78854	21144323	887375	21150127	900923	21138536	0.83568	21144323	1.00408	21150127	1.04981	21138536	94359.0848171549	21144323	883769.22157597	21150127	858177.193968432	21155103	70385	21160891	888674	21166678	1187758	21155103	0.83517	21160891	1.00408	21166678	1.05001	21155103	84276.2551336854	21160891	885062.943191778	21166678	1131187.3220255
178	21241964	54666	21247752	925826	21253555	1813575	21241964	0.835	21247752	1.00469	21253555	1.05007	21241964	65468.2634730539	21247752	921504.145557336	21253555	1727099.14577123	21258531	78016	21264334	885300	21270153	899136	21258531	0.8346	21264334	1.00333	21270153	1.04949	21258531	93477.114785526	21264334	882361.735421048	21270153	856736.128976932	21275130	70482	21280917	890933	21286736	1180456	21275130	0.83497	21280917	1.00346	21286736	1.04927	21275130	84412.6136268369	21280917	887861.000936759	21286736	1125025.97043659
179	21361975	55146	21367763	926473	21373566	1804672	21361975	0.83489	21367763	1.00402	21373566	1.04927	21361975	66051.8152091892	21367763	922763.490767116	21373566	1719930.99964737	21378542	78624	21384330	885844	21390133	895079	21378542	0.83479	21384330	1.00301	21390133	1.04866	21378542	94184.1660776962	21384330	883185.611309957	21390133	853545.477085042	21395125	71151	21400897	893150	21406700	1177937	21395125	0.83472	21400897	1.00386	21406700	1.04933	21395125	85239.3617021277	21400897	889715.697408005	21406700	1122561.06277339
180	21481986	54607	21487774	923546	21493577	1802754	21481986	0.83453	21487774	1.00346	21493577	1.04893	21481986	65434.436149689	21487774	920361.549040321	21493577	1718659.96777669	21498553	78044	21504341	887222	21510144	894516	21498553	0.83528	21504341	1.00397	21510144	1.04988	21498553	93434.5369217508	21504341	883713.656782573	21510144	852017.373414105	21515120	71127	21520908	889843	21526711	1171572	21515120	0.83535	21520908	1.00423	21526711	1.0495	21515120	85146.3458430598	21520908	886094.818915985	21526711	1116314.43544545
181	21601997	54822	21607785	923158	21613588	1793763	21601997	0.83523	21607785	1.00407	21613588	1.04959	21601997	65637.0101648648	21607785	919415.976973717	21613588	1709013.04318829	21618564	78608	21624352	886777	21630155	894360	21618564	0.83426	21624352	1.00364	21630155	1.04993	21618564	94224.8219979383	21624352	883560.838547687	21630155	851828.217119237	21635147	70887	21640919	889162	21646722	1164038	21635147	0.83474	21640919	1.0038	21646722	1.05088	21635147	84921.0532620936	21640919	885795.975293883	21646722	1107679.27831912
182	21722008	54860	21727796	923476	21733599	1787561	21722008	0.83547	21727796	1.00409	21733599	1.05	21722008	65663.6384310628	21727796	919714.368233923	21733599	1702439.04761905	21738575	78911	21744363	886419	21750182	892677	21738575	0.83549	21744363	1.00362	21750182	1.04999	21738575	94448.7665920598	21744363	883221.737310934	21750182	850176.668349223	21755158	71244	21760946	889366	21766749	1158824	21755158	0.83455	21760946	1.00411	21766749	1.04958	21755158	85368.1624827752	21760946	885725.667506548	21766749	1104083.53817718
183	21842019	55464	21847807	926467	21853610	1779631	21842019	0.8346	21847807	1.00396	21853610	1.04893	21842019	66455.7872034508	21847807	922812.661859038	21853610	1696615.59875302	21858602	78602	21864390	887862	21870193	891004	21858602	0.83498	21864390	1.00362	21870193	1.04979	21858602	94136.3865002755	21864390	884659.532492378	21870193	848744.987092657	21875169	71569	21880957	889808	21886760	1152083	21875169	0.8348	21880957	1.00301	21886760	1.04906	21875169	85731.9118351701	21880957	887137.715476416	21886760	1098205.05976779
184	21962030	55515	21967818	926678	21973621	1775239	21962030	0.83541	21967818	1.00457	21973621	1.04932	21962030	66452.4006176608	21967818	922462.347073872	21973621	1691799.45107308	21978582	78657	21984369	886933	21990204	888921	21978582	0.83479	21984369	1.00412	21990204	1.04912	21978582	94223.696977683	21984369	883293.829422778	21990204	847301.547964008	21995180	71248	22000952	889847	22006755	1147070	21995180	0.83597	22000952	1.0046	22006755	1.05003	21995180	85227.9388016317	22000952	885772.446744973	22006755	1092416.40715027
185	22082041	55520	22087829	927680	22093632	1769656	22082041	0.83567	22087829	1.00377	22093632	1.04927	22082041	66437.7086649036	22087829	924195.781902229	22093632	1686559.22689108	22098608	79748	22104396	886934	22110199	887034	22098608	0.83532	22104396	1.00426	22110199	1.04934	22098608	95469.9995211416	22104396	883171.688606536	22110199	845325.633255189	22115176	71275	22120963	890198	22126766	1140784	22115176	0.83462	22120963	1.00453	22126766	1.04935	22115176	85398.1452637128	22120963	886183.588344798	22126766	1087133.94005813
186	22202052	55766	22207855	926037	22213659	1761586	22202052	0.83551	22207855	1.00413	22213659	1.04878	22202052	66744.8624193606	22207855	922228.197544143	22213659	1679652.5486756	22218619	78911	22224407	888323	22230210	887718	22218619	0.83484	22224407	1.00356	22230210	1.04935	22218619	94522.3036749557	22224407	885171.788433178	22230210	845969.409634536	22235187	71740	22240974	890502	22246762	1133666	22235187	0.83486	22240974	1.00392	22246762	1.0489	22235187	85930.5751862588	22240974	887024.862538848	22246762	1080814.1862904
187	22322063	56119	22327851	925539	22333654	1752308	22322063	0.83559	22327851	1.00391	22333654	1.0489	22322063	67160.928206417	22327851	921934.237132811	22333654	1670614.92992659	22338630	79348	22344402	888575	22350206	884311	22338630	0.83526	22344402	1.00383	22350206	1.04852	22338630	94997.9647056007	22344402	885184.742436468	22350206	843389.730286499	22355182	72006	22360970	887604	22366773	1131488	22355182	0.83461	22360970	1.00441	22366773	1.04934	22355182	86275.0266591582	22360970	883706.852779244	22366773	1078285.39844092
188	22442074	55962	22447862	928281	22453665	1751827	22442074	0.83523	22447862	1.0039	22453665	1.04968	22442074	67001.9036672533	22447862	924674.768403227	22453665	1668915.28846887	22458641	79839	22464429	890059	22470248	885511	22458641	0.83552	22464429	1.00438	22470248	1.0498	22458641	95556.0608962084	22464429	886177.542364444	22470248	843504.477043247	22475224	71541	22481012	889176	22486815	1125556	22475224	0.8359	22481012	1.00456	22486815	1.04934	22475224	85585.5963632014	22481012	885139.762682169	22486815	1072632.32126861
189	22562085	55908	22567888	928848	22573692	1746329	22562085	0.83561	22567888	1.00449	22573692	1.05047	22562085	66906.8105934587	22567888	924696.114446137	22573692	1662426.34249431	22578668	79517	22584456	887290	22590274	881569	22578668	0.83502	22584456	1.00465	22590274	1.04965	22578668	95227.6592177433	22584456	883183.198128702	22590274	839869.480302958	22595235	71958	22601023	888587	22606826	1121934	22595235	0.83576	22601023	1.0037	22606826	1.0503	22595235	86098.8800612616	22601023	885311.348012354	22606826	1068203.37046558
190	22682096	56401	22687899	928575	22693703	1742769	22682096	0.83613	22687899	1.00496	22693703	1.04971	22682096	67454.8216186478	22687899	923991.99968158	22693703	1660238.54207353	22698663	80041	22704451	885741	22710254	881763	22698663	0.83544	22704451	1.00345	22710254	1.04966	22698663	95806.9999042421	22704451	882695.699835567	22710254	840046.300706896	22715246	71527	22721018	890952	22726821	1114416	22715246	0.83522	22721018	1.00454	22726821	1.04866	22715246	85638.5144033907	22721018	886925.358870727	22726821	1062704.78515439
191	22802107	56749	22807895	927522	22813714	1733063	22802107	0.83525	22807895	1.00462	22813714	1.04987	22802107	67942.5321759952	22807895	923256.554717207	22813714	1650740.56787983	22818674	79621	22824462	888706	22830281	880177	22818674	0.83544	22824462	1.00527	22830281	1.04938	22818674	95304.270803409	22824462	884047.071930924	22830281	838759.076788199	22835257	72472	22841029	889316	22846832	1111146	22835257	0.83587	22841029	1.00392	22846832	1.05002	22835257	86702.477658009	22841029	885843.493505459	22846832	1058214.12925468
192	22922118	56383	22927921	927083	22933725	1726508	22922118	0.83494	22927921	1.00333	22933725	1.04901	22922118	67529.4033104175	22927921	924006.059820797	22933725	1645845.13017035	22938685	79649	22944473	887760	22950292	879836	22938685	0.83481	22944473	1.00346	22950292	1.04951	22938685	95409.7339514381	22944473	884698.94166185	22950292	838330.268410973	22955268	71942	22961056	889050	22966859	1108027	22955268	0.8356	22961056	1.00407	22966859	1.04976	22955268	86096.2182862614	22961056	885446.233828319	22966859	1055505.06782503
193	23042129	56428	23047932	927218	23053720	1724686	23042129	0.83512	23047932	1.00369	23053720	1.04883	23042129	67568.7326372258	23047932	923809.144257689	23053720	1644390.41598734	23058696	80152	23064484	889429	23070272	876392	23058696	0.83481	23064484	1.00331	23070272	1.04896	23058696	96012.2662641799	23064484	886494.702534611	23070272	835486.577181208	23075248	71819	23081036	889060	23086839	1098673	23075248	0.83501	23081036	1.00403	23086839	1.04884	23075248	86009.7483862469	23081036	885491.469378405	23086839	1047512.48998894
