HJY Multigroup Import
Application Version:	3.5.1.20
SystemConfiguration::	FL3-11_1602C-0213-FL
Experiment Time Stamp:	9/24/2025 9:45 PM
Export Time Stamp:	9/25/2025 10:02 AM
Experiment Comment:	None

Integration Time:	1
Time Sequence Interval Points:	301
Time Sequence Experiment Duration:	10:00:00	36000000 (ms)
Repetition Time Sequence Enabled:	False
Repetition Time Sequence Count:	2
Repetition Time Sequence Delay:	0 seconds
Time Sequence Interval Total Points:	301
Time Sequence Experiment Duration Total:	10:00:00	36000000 (ms)

Mono Count:	2
Mono Description:	Excitation 1 (Mono1)	Emission 1 (Mono2)
Mono Slit Width:		5	5
Mono Grating Index:		0	0
Mono Grating Value:		1200	1200

Mono Wavelength Group Count:	3
Mono Wavelength Group Description:	Group 1:(Excitation 1:596 Emission 1:615)	Group 2:(Excitation 1:549 Emission 1:565)	Group 3:(Excitation 1:495 Emission 1:520)

Detector Count:	3
Detector Description:	S1 (SCD1)	R (SCD2)	S1/R (SCD1/SCD2)
Detector High Voltage:	950	None	None

Accessory Sequential Type:	Temperature Controller
Accessory Sequential Description:	Temperature Control (TC1)
Accessory Sequential Scan Position Count:	1
Accessory Sequential Scan Positions:		37

Accessory Interleave Type:	Sample Changer
Accessory Interleave Description:	Sample Changer - 4 Position (SCH1)
Accessory Interleave Scan Position Count:	3
Accessory Interleave Scan Positions:	1	2	3

Axis	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
142	16921552	82918	16927355	1036224	16933158	1009311	16921552	0.84216	16927355	1.00844	16933158	1.0615	16921552	98458.7251828631	16927355	1027551.46563008	16933158	950834.667922751	16938135	77907	16943922	1023812	16949710	1053209	16938135	0.84238	16943922	1.00845	16949710	1.06173	16938135	92484.3894679361	16943922	1015233.27879419	16949710	991974.419108436	16954686	61623	16960474	958903	16966277	1011570	16954686	0.84177	16960474	1.00811	16966277	1.06137	16954686	73206.45782102	16960474	951188.858358711	16966277	953079.510444049
143	17041563	82337	17047366	1035258	17053169	1008277	17041563	0.84295	17047366	1.00857	17053169	1.06181	17041563	97677.2050536805	17047366	1026461.22728219	17053169	949583.25877511	17058146	78413	17063918	1025018	17069705	1053824	17058146	0.84288	17063918	1.00895	17069705	1.06271	17058146	93029.8500379651	17063918	1015925.46706973	17069705	991638.358536195	17074682	62240	17080470	958208	17086273	1012695	17074682	0.84216	17080470	1.00892	17086273	1.06176	17074682	73905.1961622495	17080470	949736.351742457	17086273	953788.991862568
144	17161574	82564	17167362	1034910	17173180	1014034	17161574	0.84227	17167362	1.00873	17173180	1.06304	17161574	98025.5737471357	17167362	1025953.42658591	17173180	953900.135460566	17178141	78075	17183913	1025662	17189716	1057127	17178141	0.84329	17183913	1.00885	17189716	1.063	17178141	92583.8086541996	17183913	1016664.51900679	17189716	994475.070555033	17194709	62018	17200481	962229	17206284	1012819	17194709	0.84247	17200481	1.00899	17206284	1.0632	17194709	73614.4907237053	17200481	953655.635833854	17206284	952613.807373966
145	17281585	82533	17287373	1034694	17293191	1016845	17281585	0.84223	17287373	1.00789	17293191	1.06325	17281585	97993.422224333	17287373	1026594.17198305	17293191	956355.513754996	17298152	78382	17303940	1027611	17309743	1053562	17298152	0.84227	17303940	1.00858	17309743	1.06212	17298152	93060.4200553267	17303940	1018869.10309544	17309743	991942.530034271	17314720	62233	17320507	960448	17326310	1012511	17314720	0.84179	17320507	1.00898	17326310	1.06272	17314720	73929.3648059492	17320507	951899.938551805	17326310	952754.253236977
146	17401596	83094	17407384	1036951	17413202	1014647	17401596	0.8427	17407384	1.00885	17413202	1.06351	17401596	98604.4855820577	17407384	1027854.48778312	17413202	954054.968923658	17418163	78803	17423951	1027045	17429739	1052935	17418163	0.84309	17423951	1.0094	17429739	1.06272	17418163	93469.2618818869	17423951	1017480.68159303	17429739	990792.494730503	17434731	62108	17440503	958017	17446306	1010698	17434731	0.84248	17440503	1.00925	17446306	1.06244	17434731	73720.444402241	17440503	949236.561803319	17446306	951298.896878883
147	17521607	82983	17527410	1034791	17533213	1015740	17521607	0.84234	17527410	1.00906	17533213	1.06192	17521607	98514.8514851485	17527410	1025499.97026936	17533213	956512.731655869	17538190	78359	17543962	1028291	17549765	1050362	17538190	0.84214	17543962	1.00904	17549765	1.06183	17538190	93047.4742916855	17543962	1019078.530088	17549765	989199.7777422	17554757	62706	17560529	960544	17566332	1009415	17554757	0.84216	17560529	1.00886	17566332	1.06163	17554757	74458.5351952123	17560529	952108.320282299	17566332	950816.197733674
148	17641618	82889	17647421	1035496	17653225	1017532	17641618	0.84246	17647421	1.00926	17653225	1.06302	17641618	98389.2410322152	17647421	1025995.28367319	17653225	957208.707267972	17658201	78541	17663973	1026923	17669776	1054418	17658201	0.84292	17663973	1.00983	17669776	1.06309	17658201	93177.288473402	17663973	1016926.61140984	17669776	991842.647376986	17674753	62684	17680540	957779	17686343	1011391	17674753	0.84265	17680540	1.00941	17686343	1.0635	17674753	74389.1295318341	17680540	948850.318502888	17686343	951002.350728726
149	17761629	82987	17767417	1035929	17773220	1019449	17761629	0.84248	17767417	1.00968	17773220	1.06228	17761629	98503.2285632893	17767417	1025997.34569369	17773220	959680.122001732	17778196	79351	17783968	1026979	17789772	1050639	17778196	0.84186	17783968	1.01034	17789772	1.06306	17778196	94256.764782743	17783968	1016468.71350239	17789772	988315.805316727	17794764	62260	17800551	958266	17806339	1007704	17794764	0.84285	17800551	1.00887	17806339	1.06183	17794764	73868.422613751	17800551	949840.91111838	17806339	949025.738583389
150	17881640	82729	17887443	1037454	17893247	1020230	17881640	0.84259	17887443	1.01004	17893247	1.0625	17881640	98184.1702370073	17887443	1027141.49934656	17893247	960216.470588235	17898223	78859	17904011	1024993	17909829	1049951	17898223	0.84318	17904011	1.00839	17909829	1.06256	17898223	93525.7003249603	17904011	1016464.85982606	17909829	988133.375997591	17914806	62566	17920578	962391	17926381	1006488	17914806	0.842	17920578	1.00923	17926381	1.06174	17914806	74306.4133016627	17920578	953589.370113849	17926381	947960.894380922
151	18001651	82901	18007439	1038126	18013258	1023212	18001651	0.84243	18007439	1.00854	18013258	1.06244	18001651	98406.9893047494	18007439	1029335.47504313	18013258	963077.444373329	18018218	79341	18024037	1026420	18029856	1049875	18018218	0.84193	18024037	1.00838	18029856	1.06272	18018218	94237.0505861532	18024037	1017890.08112021	18029856	987913.090936465	18034832	62882	18040604	960311	18046408	1003078	18034832	0.84181	18040604	1.00869	18046408	1.06194	18034832	74698.5661847685	18040604	952037.791591074	18046408	944571.256379833
152	18121662	82799	18127450	1034031	18133269	1022214	18121662	0.84269	18127450	1.00906	18133269	1.06197	18121662	98255.5862772787	18127450	1024746.79404594	18133269	962563.914234865	18138229	78895	18144017	1026646	18149820	1050708	18138229	0.84219	18144017	1.00928	18149820	1.0617	18138229	93678.3861123974	18144017	1017206.3253012	18149820	989646.792879345	18154797	63223	18160584	957194	18166387	1007501	18154797	0.8415	18160584	1.00866	18166387	1.06224	18154797	75131.3131313131	18160584	948975.868974679	18166387	948468.331073957
153	18241673	82355	18247461	1033648	18253264	1024811	18241673	0.84269	18247461	1.0093	18253264	1.06257	18241673	97728.7021324568	18247461	1024123.65005449	18253264	964464.458812125	18258240	79401	18264028	1022448	18269831	1049617	18258240	0.84205	18264028	1.00902	18269831	1.06202	18258240	94294.8756012113	18264028	1013307.96218113	18269831	988321.312216342	18274823	64118	18280626	956995	18286414	1004063	18274823	0.84264	18280626	1.00962	18286414	1.06185	18274823	76091.8067027438	18280626	947876.428755373	18286414	945578.942411829
154	18361684	82642	18367456	1034878	18373259	1025483	18361684	0.84249	18367456	1.00877	18373259	1.06244	18361684	98092.5589621242	18367456	1025881.02342457	18373259	965214.976845751	18378236	79227	18384023	1025886	18389811	1050472	18378236	0.8423	18384023	1.0087	18389811	1.06193	18378236	94060.311053069	18384023	1017037.77138892	18389811	989210.211595868	18394787	63697	18400575	957961	18406394	1003653	18394787	0.84236	18400575	1.00883	18406394	1.06169	18394787	75617.313262738	18400575	949576.241785038	18406394	945335.267356762
155	18481695	83290	18487483	1035678	18493286	1029252	18481695	0.84208	18487483	1.00861	18493286	1.06156	18481695	98909.8422952689	18487483	1026836.93399827	18493286	969565.545046912	18498262	79278	18504050	1025107	18509853	1048815	18498262	0.84173	18504050	1.00918	18509853	1.06115	18498262	94184.5960105972	18504050	1015782.12013714	18509853	988375.818687273	18514830	64079	18520617	958064	18526420	1003914	18514830	0.84208	18520617	1.0094	18526420	1.06247	18514830	76096.0953828615	18520617	949142.064592828	18526420	944886.914454055
156	18601706	83724	18607478	1035496	18613281	1032469	18601706	0.84189	18607478	1.00919	18613281	1.06278	18601706	99447.6713109789	18607478	1026066.44933065	18613281	971479.515986376	18618258	80066	18624045	1023976	18629833	1048596	18618258	0.84223	18624045	1.00843	18629833	1.06184	18618258	95064.2936015103	18624045	1015416.04275954	18629833	987527.311082649	18634825	63932	18640597	959381	18646400	1002390	18634825	0.84202	18640597	1.00871	18646400	1.06214	18634825	75926.9376024322	18640597	951096.945603791	18646400	943745.645583445
157	18721717	83728	18727489	1037860	18733292	1030825	18721717	0.84215	18727489	1.00904	18733292	1.06255	18721717	99421.7182212195	18727489	1028561.8013161	18733292	970142.581525575	18738269	79018	18744056	1026969	18749860	1046837	18738269	0.84156	18744056	1.00875	18749860	1.0616	18738269	93894.6717999905	18744056	1018060.96654275	18749860	986093.632253203	18754852	63916	18760624	957657	18766427	1000759	18754852	0.84207	18760624	1.00827	18766427	1.06081	18754852	75903.4284560666	18760624	949802.13633253	18766427	943391.370744997
158	18841728	82491	18847531	1035745	18853335	1032251	18841728	0.84242	18847531	1.00877	18853335	1.0615	18841728	97921.4643526982	18847531	1026740.48593832	18853335	972445.595854922	18858311	79679	18864114	1027656	18869917	1047418	18858311	0.84215	18864114	1.00888	18869917	1.06167	18858311	94613.7861426112	18864114	1018610.73665847	18869917	986575.866323811	18874894	64011	18880681	960127	18886485	1004185	18874894	0.84245	18880681	1.0086	18886485	1.06236	18874894	75981.957386195	18880681	951940.313305572	18886485	945239.843367597
159	18961739	83174	18967527	1034972	18973330	1034818	18961739	0.84183	18967527	1.00908	18973330	1.0615	18961739	98801.420714396	18967527	1025659.01613351	18973330	974863.871879416	18978306	80206	18984094	1025165	18989882	1048565	18978306	0.84207	18984094	1.00854	18989882	1.06141	18978306	95248.6135356918	18984094	1016484.22472088	18989882	987898.173184726	18994858	65127	19000646	958384	19006449	1004212	18994858	0.84221	19000646	1.0079	19006449	1.06202	18994858	77328.6947435913	19000646	950872.110328406	19006449	945567.880077588
160	19081750	82195	19087538	1035783	19093341	1034255	19081750	0.84239	19087538	1.00842	19093341	1.06096	19081750	97573.5704364962	19087538	1027134.5272803	19093341	974829.399788871	19098317	80267	19104105	1021840	19109893	1049396	19098317	0.8419	19104105	1.00759	19109893	1.06084	19098317	95340.301698539	19104105	1014142.65723161	19109893	989212.322310622	19114885	64430	19120672	958226	19126475	1003530	19114885	0.84127	19120672	1.00786	19126475	1.0622	19114885	76586.5893232851	19120672	950753.08078503	19126475	944765.580869893
161	19201761	83240	19207549	1034927	19213352	1040012	19201761	0.8417	19207549	1.0086	19213352	1.06204	19201761	98895.0932636331	19207549	1026102.51834226	19213352	979258.78497985	19218328	80634	19224116	1025422	19229919	1050648	19218328	0.84253	19224116	1.00864	19229919	1.06215	19218328	95704.6039903624	19224116	1016638.24555838	19229919	989171.021042226	19234911	65056	19240683	959540	19246487	1003054	19234911	0.8423	19240683	1.00926	19246487	1.06165	19234911	77236.1391428232	19240683	950736.182945921	19246487	944806.668864503
162	19321772	83035	19327544	1033922	19333363	1039801	19321772	0.84264	19327544	1.00833	19333363	1.06214	19321772	98541.4886547043	19327544	1025380.57977051	19333363	978967.932664244	19338339	80295	19344127	1023490	19349915	1048554	19338339	0.8427	19344127	1.00841	19349915	1.06152	19338339	95283.0188679245	19344127	1014954.23488462	19349915	987785.439746778	19354891	65089	19360679	958481	19366482	1001208	19354891	0.84256	19360679	1.00875	19366482	1.06231	19354891	77251.4717052792	19360679	950167.038413879	19366482	942481.94971336
163	19441783	82600	19447571	1037813	19453374	1042073	19441783	0.84237	19447571	1.00984	19453374	1.06235	19441783	98056.6734332894	19447571	1027700.42779054	19453374	980913.070080482	19458350	80607	19464138	1024274	19469926	1050239	19458350	0.84239	19464138	1.0093	19469926	1.06344	19458350	95688.4578401928	19464138	1014836.0249678	19469926	987586.511697886	19474918	65240	19480690	961828	19486493	1006209	19474918	0.8432	19480690	1.0096	19486493	1.06315	19474918	77371.9165085389	19480690	952682.250396197	19486493	946441.235949772
164	19561794	83232	19567582	1039139	19573369	1043992	19561794	0.84286	19567582	1.00967	19573369	1.06279	19561794	98749.4957644211	19567582	1029186.7639922	19573369	982312.592327741	19578346	79896	19584133	1024731	19589921	1051589	19578346	0.84225	19584133	1.00937	19589921	1.06313	19578346	94860.195903829	19584133	1015218.40355866	19589921	989144.319133126	19594913	65237	19600701	960218	19606504	1003447	19594913	0.84228	19600701	1.00973	19606504	1.06211	19594913	77452.8660302987	19600701	950965.109484714	19606504	944767.491126154
165	19681805	83039	19687577	1036366	19693380	1044853	19681805	0.84238	19687577	1.0092	19693380	1.06251	19681805	98576.6518673283	19687577	1026918.35116924	19693380	983381.803465379	19698357	80527	19704145	1025984	19709948	1053321	19698357	0.84235	19704145	1.00933	19709948	1.06319	19698357	95598.0293227281	19704145	1016500.05449159	19709948	990717.557539104	19714924	65327	19720712	959870	19726515	1002541	19714924	0.84217	19720712	1.00865	19726515	1.0624	19714924	77569.8493178337	19720712	951638.328458831	19726515	943656.814759036
166	19801816	83282	19807604	1034195	19813407	1043940	19801816	0.84243	19807604	1.00856	19813407	1.06183	19801816	98859.252400793	19807604	1025417.42682637	19813407	983151.728619459	19818384	80724	19824156	1024733	19829974	1050234	19818384	0.8427	19824156	1.00863	19829974	1.06238	19818384	95792.0968316127	19824156	1015965.2201501	19829974	988567.179352021	19834966	65538	19840738	959828	19846542	1001151	19834966	0.84236	19840738	1.00875	19846542	1.0614	19834966	77802.8396410086	19840738	951502.354399009	19846542	943236.291690221
167	19921827	83227	19927615	1036147	19933418	1048557	19921827	0.84217	19927615	1.00811	19933418	1.06283	19921827	98824.4653692247	19927615	1027811.44914741	19933418	986570.759199496	19938395	80641	19944182	1025882	19949985	1050631	19938395	0.8417	19944182	1.00862	19949985	1.0629	19938395	95807.2947606036	19944182	1017114.47324067	19949985	988457.051462978	19954962	65778	19960749	960872	19966553	1003115	19954962	0.84234	19960749	1.00881	19966553	1.06262	19954962	78089.6075219033	19960749	952480.64551303	19966553	944001.618640718
168	20041838	82983	20047626	1041268	20053429	1052673	20041838	0.84253	20047626	1.00954	20053429	1.06263	20041838	98492.6352770821	20047626	1031428.17520851	20053429	990629.852347478	20058406	80534	20064193	1026940	20069996	1052453	20058406	0.84235	20064193	1.00801	20069996	1.06201	20058406	95606.3394076097	20064193	1018779.57559945	20069996	991001.026355684	20074973	65738	20080745	962803	20086548	1007707	20074973	0.84191	20080745	1.00917	20086548	1.06294	20074973	78081.9802591726	20080745	954054.321868466	20086548	948037.518580541
169	20161849	83377	20167637	1036256	20173440	1053048	20161849	0.84292	20167637	1.00872	20173440	1.06174	20161849	98914.4877331182	20167637	1027297.96177334	20173440	991813.438318232	20178417	81048	20184204	1026705	20190007	1050294	20178417	0.84241	20184204	1.00874	20190007	1.06171	20178417	96209.6841205589	20184204	1017809.34631322	20190007	989247.534637519	20194999	65939	20200771	958770	20206575	1003728	20194999	0.84207	20200771	1.00812	20206575	1.0621	20194999	78305.8415571152	20200771	951047.494345911	20206575	945040.956595424
170	20281860	83014	20287648	1037538	20293451	1053258	20281860	0.84175	20287648	1.00914	20293451	1.06098	20281860	98620.7306207306	20287648	1028140.7931506	20293451	992721.823220042	20298428	81096	20304215	1024229	20310034	1049407	20298428	0.84142	20304215	1.00834	20310034	1.06131	20298428	96379.92916736	20304215	1015757.58176805	20310034	988784.615239657	20315026	65896	20320798	957668	20326601	1004347	20315026	0.84146	20320798	1.00811	20326601	1.0622	20315026	78311.5061916193	20320798	949963.793633631	20326601	945534.739220486
171	20401871	82843	20407643	1036576	20413447	1054654	20401871	0.84182	20407643	1.00795	20413447	1.06095	20401871	98409.3986838041	20407643	1028400.21826479	20413447	994065.695838635	20418439	81130	20424211	1026700	20430029	1051696	20418439	0.84152	20424211	1.00917	20430029	1.06051	20418439	96408.8791710239	20424211	1017370.71058395	20430029	991688.904395055	20435006	66540	20440793	959313	20446581	1003393	20435006	0.84138	20440793	1.00868	20446581	1.06224	20435006	79084.3614062611	20440793	951057.818138557	20446581	944601.031781895
172	20521882	83766	20527670	1038835	20533473	1056656	20521882	0.84266	20527670	1.0078	20533473	1.06188	20521882	99406.6408753234	20527670	1030794.80055567	20533473	995080.423400007	20538450	81075	20544237	1026980	20550040	1052936	20538450	0.84187	20544237	1.00883	20550040	1.06147	20538450	96303.4672811717	20544237	1017991.13824926	20550040	991960.206129236	20555017	66150	20560804	962861	20566608	1004825	20555017	0.84197	20560804	1.00928	20566608	1.0616	20555017	78565.74462273	20560804	954007.807545973	20566608	946519.404672193
173	20641893	83145	20647681	1037363	20653500	1060763	20641893	0.84223	20647681	1.00894	20653500	1.06199	20641893	98720.0645904326	20647681	1028171.14991972	20653500	998844.621889095	20658476	81403	20664248	1029366	20670051	1055782	20658476	0.84194	20664248	1.00847	20670051	1.06224	20658476	96685.0369384992	20664248	1020720.49738713	20670051	993920.394637747	20675028	66379	20680815	961954	20686603	1006105	20675028	0.8414	20680815	1.00908	20686603	1.06293	20675028	78891.1338245781	20680815	953298.053672652	20686603	946539.282925498
174	20761904	82900	20767676	1036420	20773480	1059889	20761904	0.84156	20767676	1.00835	20773480	1.06232	20761904	98507.5336280241	20767676	1027837.55640403	20773480	997711.612320205	20778456	80977	20784244	1027778	20790047	1051841	20778456	0.84148	20784244	1.0089	20790047	1.0614	20778456	96231.6394923231	20784244	1018711.46793538	20790047	990993.970228001	20795023	66447	20800811	959550	20806614	1002882	20795023	0.84132	20800811	1.00835	20806614	1.06089	20795023	78979.4608472401	20800811	951604.105717261	20806614	945321.381104544
175	20881915	83468	20887703	1035738	20893506	1061922	20881915	0.84182	20887703	1.00888	20893506	1.06164	20881915	99151.8376850158	20887703	1026621.60019031	20893506	1000265.62676614	20898483	81448	20904270	1027499	20910073	1054830	20898483	0.84214	20904270	1.00937	20910073	1.06297	20898483	96715.5104851925	20904270	1017960.7081645	20910073	992342.21097491	20915065	66646	20920837	959008	20926641	1007732	20915065	0.84241	20920837	1.00829	20926641	1.06246	20915065	79113.495803706	20920837	951123.188765137	20926641	948489.354893361
176	21001926	83655	21007714	1038147	21013533	1065668	21001926	0.842	21007714	1.00841	21013533	1.06302	21001926	99352.7315914489	21007714	1029488.99753077	21013533	1002491.0161615	21018494	81400	21024266	1028068	21030069	1052948	21018494	0.84184	21024266	1.00838	21030069	1.06225	21018494	96692.9582818588	21024266	1019524.38564827	21030069	991243.116027301	21035061	66873	21040848	960352	21046636	1005722	21035061	0.84212	21040848	1.00902	21046636	1.06226	21035061	79410.2978197882	21040848	951767.061108799	21046636	946775.742285316
177	21121937	83580	21127725	1038293	21133544	1066177	21121937	0.84224	21127725	1.00889	21133544	1.0613	21121937	99235.3723404255	21127725	1029143.91063446	21133544	1004595.30764157	21138520	81886	21144292	1028823	21150095	1054295	21138520	0.84172	21144292	1.00858	21150095	1.06134	21138520	97284.1324906145	21144292	1020070.7925995	21150095	993362.164810523	21155072	67186	21160859	960955	21166663	1008462	21155072	0.842	21160859	1.00835	21166663	1.06221	21155072	79793.3491686461	21160859	952997.47111618	21166663	949399.836190584
178	21241948	83635	21247736	1037092	21253555	1066735	21241948	0.84183	21247736	1.00951	21253555	1.06123	21241948	99349.0372165402	21247736	1027322.16619944	21253555	1005187.3769117	21258531	81649	21264334	1024427	21270153	1054696	21258531	0.84132	21264334	1.00777	21270153	1.06175	21258531	97048.6853991347	21264334	1016528.57298788	21270153	993356.251471627	21275114	67483	21280902	962572	21286705	1006362	21275114	0.84106	21280902	1.00822	21286705	1.05993	21275114	80235.6550067772	21280902	954724.167344429	21286705	949460.813449945
179	21361959	83842	21367747	1037843	21373566	1070202	21361959	0.84203	21367747	1.00788	21373566	1.06241	21361959	99571.2741826301	21367747	1029728.73754812	21373566	1007334.26831449	21378542	81697	21384330	1026847	21390133	1058194	21378542	0.84159	21384330	1.0086	21390133	1.0636	21378542	97074.585011704	21384330	1018091.41384097	21390133	994917.26212862	21395125	66903	21400897	959153	21406700	1006526	21395125	0.84226	21400897	1.00923	21406700	1.06188	21395125	79432.7167382994	21400897	950380.983522091	21406700	947871.699250386
180	21481970	83577	21487758	1035017	21493577	1071473	21481970	0.84203	21487758	1.00805	21493577	1.06127	21481970	99256.5585549208	21487758	1026751.64922375	21493577	1009613.95309393	21498553	81796	21504325	1025726	21510144	1057086	21498553	0.84162	21504325	1.00789	21510144	1.0619	21498553	97188.7550200803	21504325	1017696.37559654	21510144	995466.616442226	21515120	66865	21520908	960003	21526696	1008010	21515120	0.84173	21520908	1.00845	21526696	1.06168	21515120	79437.586874651	21520908	951958.946898706	21526696	949448.044608545
181	21601981	82976	21607769	1037315	21613572	1073569	21601981	0.84193	21607769	1.0088	21613572	1.0613	21601981	98554.5116577388	21607769	1028266.25693894	21613572	1011560.35051352	21618549	82266	21624336	1024575	21630139	1058126	21618549	0.84192	21624336	1.00828	21630139	1.06114	21618549	97712.3717217788	21624336	1016161.18538501	21630139	997159.658480502	21635116	67649	21640904	960970	21646707	1008668	21635116	0.84195	21640904	1.00871	21646707	1.06189	21635116	80348.0016628066	21640904	952672.224920938	21646707	949879.931066307
182	21721992	83147	21727780	1035961	21733599	1077011	21721992	0.8421	21727780	1.00869	21733599	1.06132	21721992	98737.6796104976	21727780	1027036.05666756	21733599	1014784.41940225	21738560	81971	21744347	1027397	21750151	1057119	21738560	0.84225	21744347	1.00878	21750151	1.06231	21738560	97323.8349658652	21744347	1018454.96540375	21750151	995113.479116265	21755127	67955	21760915	963583	21766718	1009291	21755127	0.84203	21760915	1.0085	21766718	1.06209	21755127	80703.7753999264	21760915	955461.576598909	21766718	950287.640407122
183	21842003	83543	21847791	1036187	21853594	1079816	21842003	0.84216	21847791	1.0089	21853594	1.06268	21842003	99200.8644438112	21847791	1027046.28803648	21853594	1016125.26818986	21858571	81997	21864358	1025083	21870162	1058035	21858571	0.84173	21864358	1.00787	21870162	1.06201	21858571	97414.8479916363	21864358	1017078.59148501	21870162	996257.097390797	21875122	67759	21880910	961369	21886713	1011409	21875122	0.84188	21880910	1.00839	21886713	1.06238	21875122	80485.342329073	21880910	953370.223822132	21886713	952021.875411811
184	21962014	83778	21967786	1035363	21973590	1080337	21962014	0.84279	21967786	1.00865	21973590	1.06173	21962014	99405.5458655181	21967786	1026483.91414267	21973590	1017525.17118288	21978566	81904	21984354	1027266	21990157	1059330	21978566	0.84188	21984354	1.009	21990157	1.06156	21978566	97287.0242789946	21984354	1018103.07234886	21990157	997899.317984853	21995118	68168	22000905	960021	22006709	1009336	21995118	0.84229	22000905	1.00869	22006709	1.06205	21995118	80931.7455983094	22000905	951750.289980073	22006709	950365.801986724
185	22082025	83412	22087813	1034726	22093632	1081177	22082025	0.84174	22087813	1.00807	22093632	1.06215	22082025	99094.7323401525	22087813	1026442.60815221	22093632	1017913.66567811	22098608	81974	22104380	1027502	22110168	1060308	22098608	0.84119	22104380	1.00878	22110168	1.06189	22098608	97450.0410133264	22104380	1018559.05152759	22110168	998510.203505071	22115160	68182	22120932	961418	22126751	1012388	22115160	0.84234	22120932	1.0094	22126751	1.06083	22115160	80943.5619820975	22120932	952464.830592431	22126751	954335.755964669
186	22202036	83932	22207824	1038424	22213627	1084496	22202036	0.84172	22207824	1.00832	22213627	1.06145	22202036	99714.8695528204	22207824	1029855.60139638	22213627	1021711.80931744	22218604	82991	22224391	1028119	22230195	1062337	22218604	0.84141	22224391	1.00796	22230195	1.06175	22218604	98633.2465742028	22224391	1019999.80157943	22230195	1000552.86084295	22235187	67730	22240959	963321	22246762	1013111	22235187	0.84159	22240959	1.00928	22246762	1.06109	22235187	80478.6178542996	22240959	954463.577996195	22246762	954783.288882187
187	22322048	83503	22327835	1038434	22333638	1085244	22322048	0.84209	22327835	1.00847	22333638	1.0611	22322048	99161.6098041777	22327835	1029712.33650976	22333638	1022753.74611252	22338615	82365	22344402	1029422	22350206	1060282	22338615	0.84184	22344402	1.00889	22350206	1.06157	22338615	97839.2568659128	22344402	1020351.0789085	22350206	998786.702713905	22355182	67771	22360970	964624	22366773	1013499	22355182	0.84178	22360970	1.00825	22366773	1.06193	22355182	80509.1591627266	22360970	956730.969501612	22366773	954393.415761868
188	22442059	83319	22447846	1038363	22453665	1086609	22442059	0.84133	22447846	1.00804	22453665	1.06163	22442059	99032.4842808411	22447846	1030081.14757351	22453665	1023528.91308648	22458641	82519	22464413	1027629	22470217	1062845	22458641	0.84222	22464413	1.0085	22470217	1.06278	22458641	97977.9630025409	22464413	1018967.77392167	22470217	1000061.16035304	22475209	69037	22480981	961273	22486784	1014330	22475209	0.84244	22480981	1.00887	22486784	1.06232	22475209	81948.8628270263	22480981	952821.473529791	22486784	954825.288048799
189	22562070	83383	22567857	1036588	22573660	1088499	22562070	0.84183	22567857	1.00886	22573660	1.06206	22562070	99049.6893672119	22567857	1027484.48744127	22573660	1024894.07378114	22578637	82569	22584424	1028308	22590212	1062331	22578637	0.84168	22584424	1.00849	22590212	1.06169	22578637	98100.2281151982	22584424	1019651.1616377	22590212	1000603.75439158	22595188	68227	22600976	960611	22606779	1014582	22595188	0.84148	22600976	1.00848	22606779	1.06244	22595188	81079.764224937	22600976	952533.515786134	22606779	954954.632732201
190	22682081	83667	22687868	1036613	22693671	1090314	22682081	0.84179	22687868	1.00818	22693671	1.06181	22682081	99391.7722947529	22687868	1028202.30514392	22693671	1026844.72739944	22698648	82337	22704435	1028339	22710223	1063877	22698648	0.8414	22704435	1.00921	22710223	1.06199	22698648	97857.1428571429	22704435	1018954.42970244	22710223	1001776.85288939	22715215	69300	22721003	961435	22726806	1016867	22715215	0.84221	22721003	1.00746	22726806	1.06201	22715215	82283.515987699	22721003	954315.804101404	22726806	957492.867298801
191	22802092	84241	22807879	1037671	22813682	1095052	22802092	0.84177	22807879	1.00845	22813682	1.0621	22802092	100076.030269551	22807879	1028976.15151966	22813682	1031025.327182	22818659	82450	22824431	1027771	22830234	1065530	22818659	0.84205	22824431	1.00778	22830234	1.06184	22818659	97915.8007244226	22824431	1019836.67070194	22830234	1003475.09982672	22835210	68194	22840998	963836	22846801	1019606	22835210	0.84244	22840998	1.0086	22846801	1.06175	22835210	80948.1980912587	22840998	955617.687884196	22846801	960307.040263716
192	22922103	83607	22927890	1034674	22933693	1097752	22922103	0.8418	22927890	1.008	22933693	1.06251	22922103	99319.3157519601	22927890	1026462.3015873	22933693	1033168.62900114	22938685	83114	22944457	1029073	22950261	1063563	22938685	0.84206	22944457	1.00913	22950261	1.06175	22938685	98703.1802959409	22944457	1019762.56775638	22950261	1001707.55827643	22955237	69260	22961025	963212	22966828	1019833	22955237	0.84286	22961025	1.00824	22966828	1.06191	22955237	82172.6028047363	22961025	955339.998413076	22966828	960376.114736654
