WL Group	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3
Units	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS
153	18241673	8015	18247461	11474	18253264	431332	18241673	0.83504	18247461	0.99325	18253264	1.07739	18241673	9598.34259436674	18247461	11551.9758368991	18253264	400348.99154438	18258256	121402	18264028	876571	18269831	2331482	18258256	0.83531	18264028	0.99456	18269831	1.07777	18258256	145337.65907268	18264028	881365.629021879	18269831	2163246.33270549	18274808	566	18280580	808	18286367	1051	18274808	0.83583	18280580	0.99466	18286367	1.07827	18274808	677.171195099482	18280580	812.337884302174	18286367	974.709488347075
154	18361684	8037	18367472	11649	18373275	431203	18361684	0.83553	18367472	0.99425	18373275	1.07844	18361684	9619.04419949014	18367472	11716.3691224541	18373275	399839.583101517	18378251	120855	18384039	871662	18389858	2324727	18378251	0.83579	18384039	0.99417	18389858	1.07747	18378251	144599.720025365	18384039	876773.590029874	18389858	2157579.32935488	18394834	588	18400606	755	18406409	1015	18394834	0.8354	18400606	0.99493	18406409	1.07917	18394834	703.854440986354	18400606	758.847356095404	18406409	940.537635404987
155	18481695	7881	18487483	11541	18493286	430798	18481695	0.83514	18487483	0.99487	18493286	1.07871	18481695	9436.74114519721	18487483	11600.5106194779	18493286	399364.055214098	18498262	120563	18504050	874009	18509853	2325244	18498262	0.83558	18504050	0.99407	18509853	1.07766	18498262	144286.603317456	18504050	879222.791151529	18509853	2157678.67416439	18514830	572	18520617	777	18526405	1012	18514830	0.83529	18520617	0.99349	18526405	1.07838	18514830	684.79210813011	18520617	782.091415112382	18526405	938.444704093177
156	18601706	7970	18607494	11398	18613297	431865	18601706	0.83518	18607494	0.99346	18613297	1.07835	18601706	9542.85303766853	18607494	11473.0336400056	18613297	400486.854917235	18618273	121121	18624061	877714	18629864	2323785	18618273	0.83524	18624061	0.9945	18629864	1.07778	18618273	145013.409319477	18624061	882568.124685772	18629864	2156084.72972221	18634841	615	18640613	771	18646416	993	18634841	0.83551	18640613	0.99457	18646416	1.0776	18634841	736.077365920216	18640613	775.209386971254	18646416	921.492204899777
157	18721717	7802	18727505	11564	18733292	430589	18721717	0.83509	18727505	0.99424	18733292	1.07782	18721717	9342.70557664443	18727505	11630.9945284841	18733292	399499.916498117	18738269	120440	18744056	877531	18749860	2321581	18738269	0.83511	18744056	0.99412	18749860	1.07724	18738269	144220.521847421	18744056	882721.401842836	18749860	2155119.56481378	18754836	555	18760624	797	18766411	1056	18754836	0.83501	18760624	0.99449	18766411	1.07824	18754836	664.662698650316	18760624	801.415801063862	18766411	979.373794331503
158	18841728	7889	18847516	11530	18853319	430795	18841728	0.83554	18847516	0.99503	18853319	1.07817	18841728	9441.798118582	18847516	11587.5903239098	18853319	399561.293673539	18858311	120579	18864083	873537	18869886	2323667	18858311	0.83579	18864083	0.99541	18869886	1.07835	18858311	144269.493533065	18864083	877565.023457671	18869886	2154835.62850651	18874863	598	18880635	803	18886438	976	18874863	0.83578	18880635	0.99469	18886438	1.07909	18874863	715.499294072603	18880635	807.286692336306	18886438	904.465799886942
159	18961739	7857	18967527	11428	18973330	429800	18961739	0.83539	18967527	0.99518	18973330	1.07785	18961739	9405.18799602581	18967527	11483.3497457746	18973330	398756.784339194	18978306	120467	18984078	873105	18989882	2319454	18978306	0.83556	18984078	0.99457	18989882	1.07819	18978306	144175.163961894	18984078	877871.844113537	18989882	2151247.9247628	18994858	623	19000646	823	19006433	1013	18994858	0.83514	19000646	0.99471	19006433	1.07813	18994858	745.982709485835	19000646	827.376823395764	19006433	939.589845380427
160	19081750	7826	19087538	11573	19093341	430903	19081750	0.83573	19087538	0.99437	19093341	1.07866	19081750	9364.26836418461	19087538	11638.5248951597	19093341	399479.910259025	19098317	120781	19104105	874384	19109908	2319991	19098317	0.83585	19104105	0.99434	19109908	1.07787	19098317	144500.807561165	19104105	879361.184303156	19109908	2152384.79594014	19114885	624	19120672	815	19126460	1018	19114885	0.8354	19120672	0.99429	19126460	1.07836	19114885	746.947570026335	19120672	819.680374940913	19126460	944.026113728254
161	19201761	8003	19207549	11308	19213352	430951	19201761	0.83503	19207549	0.99448	19213352	1.07817	19201761	9584.08679927667	19207549	11370.7666318076	19213352	399705.983286495	19218328	120379	19224116	877162	19229919	2320851	19218328	0.83533	19224116	0.99471	19229919	1.07817	19218328	144109.513605401	19224116	881826.864111148	19229919	2152583.54433902	19234911	575	19240683	845	19246471	988	19234911	0.83576	19240683	0.99487	19246471	1.07812	19234911	687.996554034651	19240683	849.357202448561	19246471	916.410047119059
162	19321772	7994	19327560	11544	19333363	430422	19321772	0.83598	19327560	0.9941	19333363	1.07738	19321772	9562.42972319912	19327560	11612.5138316065	19333363	399508.065863484	19338339	120474	19344127	873850	19349930	2318424	19338339	0.83513	19344127	0.99535	19349930	1.07814	19338339	144257.780225833	19344127	877932.385593008	19349930	2150392.34236741	19354907	595	19360679	771	19366482	991	19354907	0.8355	19360679	0.99458	19366482	1.07808	19354907	712.14841412328	19360679	775.201592632066	19366482	919.226773523301
163	19441783	7929	19447555	11401	19453374	431283	19441783	0.83665	19447555	0.99519	19453374	1.07742	19441783	9477.08121675731	19447555	11456.1038595645	19453374	400292.365094392	19458350	120368	19464122	872373	19469941	2317064	19458350	0.83547	19464122	0.99461	19469941	1.0783	19458350	144072.198882066	19464122	877100.57208353	19469941	2148812.01891867	19474918	649	19480737	796	19486540	1013	19474918	0.83541	19480737	0.99424	19486540	1.07807	19474918	776.864054775499	19480737	800.611522368845	19486540	939.642138265604
164	19561794	7961	19567582	11431	19573385	429745	19561794	0.83583	19567582	0.99452	19573385	1.07715	19561794	9524.66410633741	19567582	11493.9870490287	19573385	398964.860975723	19578361	120814	19584149	871633	19589952	2315525	19578361	0.83563	19584149	0.99359	19589952	1.07827	19578361	144578.342089202	19584149	877256.212320977	19589952	2147444.51760691	19594944	609	19600716	784	19606504	1057	19594944	0.83534	19600716	0.99535	19606504	1.07908	19594944	729.044460938061	19600716	787.662631235244	19606504	979.538125069504
165	19681805	8162	19687593	11425	19693396	431477	19681805	0.8355	19687593	0.99503	19693396	1.07821	19681805	9769.00059844405	19687593	11482.0658673608	19693396	400179.00038026	19698357	120767	19704145	875492	19709948	2316713	19698357	0.83533	19704145	0.99492	19709948	1.07759	19698357	144574.000694336	19704145	879962.208016725	19709948	2149902.09634462	19714924	573	19720712	770	19726499	971	19714924	0.8352	19720712	0.99555	19726499	1.07792	19714924	686.063218390805	19720712	773.441816081563	19726499	900.808965414873
166	19801816	8146	19807604	11560	19813407	430452	19801816	0.8359	19807604	0.9947	19813407	1.07822	19801816	9745.18483072138	19807604	11621.5944505881	19813407	399224.648031014	19818368	120501	19824156	873895	19829959	2317841	19818368	0.83613	19824156	0.99522	19829959	1.07853	19818368	144117.541530623	19824156	878092.281103676	19829959	2149074.20285018	19834935	615	19840723	823	19846526	989	19834935	0.83546	19840723	0.99483	19846526	1.07885	19834935	736.121418140905	19840723	827.277022204799	19846526	916.716874449646
167	19921827	7871	19927615	11710	19933418	429565	19921827	0.83582	19927615	0.99381	19933418	1.07808	19921827	9417.09937546362	19927615	11782.9363761685	19933418	398453.732561591	19938395	121126	19944167	871553	19949970	2315789	19938395	0.83556	19944167	0.99432	19949970	1.07857	19938395	144963.856575231	19944167	876531.70005632	19949970	2147091.98290329	19954946	562	19960734	807	19966521	1027	19954946	0.83546	19960734	0.99518	19966521	1.07857	19954946	672.683312187298	19960734	810.908579352479	19966521	952.186691638002
168	20041838	7949	20047626	11587	20053429	430686	20041838	0.83545	20047626	0.99514	20053429	1.07837	20041838	9514.63283260518	20047626	11643.5878368873	20053429	399386.110518653	20058390	120228	20064178	873080	20069965	2309844	20058390	0.83531	20064178	0.99477	20069965	1.07808	20058390	143932.192838587	20064178	877670.21522563	20069965	2142553.42831701	20074957	598	20080745	824	20086532	997	20074957	0.83573	20080745	0.99486	20086532	1.07834	20074957	715.542100917761	20080745	828.257242225037	20086532	924.569245321513
169	20161849	7984	20167637	11434	20173440	429283	20161849	0.83646	20167637	0.99535	20173440	1.07807	20161849	9544.9872079956	20167637	11487.416486663	20173440	398195.849991188	20178417	120902	20184204	871336	20189992	2311032	20178417	0.83586	20184204	0.99483	20189992	1.07863	20178417	144643.839877491	20184204	875864.218007097	20189992	2142562.32443006	20194968	564	20200740	798	20206543	1033	20194968	0.83554	20200740	0.99493	20206543	1.08006	20194968	675.012566723317	20200740	802.066477038586	20206543	956.428346573338
170	20281860	7966	20287648	11553	20293467	430280	20281860	0.83572	20287648	0.99467	20293467	1.07829	20281860	9531.90063657685	20287648	11614.9074567444	20293467	399039.219504957	20298428	120620	20304200	873734	20309987	2313567	20298428	0.83623	20304200	0.99529	20309987	1.07921	20298428	144242.61267833	20304200	877868.7618684	20309987	2143759.78725179	20314979	628	20320751	763	20326554	1013	20314979	0.83545	20320751	0.99484	20326554	1.07819	20314979	751.690705607756	20320751	766.957500703631	20326554	939.537558315325
171	20401871	8050	20407659	11528	20413462	429902	20401871	0.83632	20407659	0.99541	20413462	1.07851	20401871	9625.50220011479	20407659	11581.1575129846	20413462	398607.337901364	20418439	119813	20424211	870892	20430014	2310299	20418439	0.83623	20424211	0.99557	20430014	1.07943	20418439	143277.567176495	20424211	874767.218779192	20430014	2140295.34105963	20434990	609	20440778	797	20446565	1031	20434990	0.83665	20440778	0.99578	20446565	1.07859	20434990	727.90294627383	20440778	800.377593444335	20446565	955.877580915825
172	20521882	7926	20527670	11514	20533473	429793	20521882	0.83631	20527670	0.99551	20533473	1.07885	20521882	9477.34691681315	20527670	11565.9310303262	20533473	398380.68313482	20538450	120204	20544222	874173	20550025	2311120	20538450	0.83591	20544222	0.99558	20550025	1.07912	20538450	143800.169874747	20544222	878053.99867414	20550025	2141670.991178	20554986	599	20560773	801	20566576	1002	20554986	0.83629	20560773	0.99437	20566576	1.0781	20554986	716.258714082436	20560773	805.535162967507	20566576	929.412855950283
173	20641893	7881	20647681	11409	20653484	427660	20641893	0.8364	20647681	0.99433	20653484	1.07874	20641893	9422.52510760402	20647681	11474.0579083403	20653484	396443.999480876	20658445	120195	20664233	873348	20670020	2308137	20658445	0.83594	20664233	0.99577	20670020	1.07884	20658445	143784.242888246	20664233	877057.955150286	20670020	2139461.82937229	20675012	587	20680784	748	20686587	1043	20675012	0.83631	20680784	0.99549	20686587	1.07858	20675012	701.892838779878	20680784	751.388763322585	20686587	967.012182684641
174	20761904	7951	20767692	11405	20773495	430597	20761904	0.83606	20767692	0.99528	20773495	1.08024	20761904	9510.08300839653	20767692	11459.0868901214	20773495	398612.345404725	20778472	119899	20784259	873309	20790047	2306703	20778472	0.83643	20784259	0.99558	20790047	1.07964	20778472	143346.12579654	20784259	877186.162839752	20790047	2136548.29387574	20795023	585	20800811	838	20806598	1017	20795023	0.83656	20800811	0.99438	20806598	1.0792	20795023	699.292340059291	20800811	842.736177316519	20806598	942.36471460341
175	20881915	8004	20887703	11370	20893506	430574	20881915	0.83636	20887703	0.99469	20893506	1.07901	20881915	9570.04160887656	20887703	11430.6970010757	20893506	399045.42126579	20898467	120348	20904255	873814	20910058	2308586	20898467	0.83609	20904255	0.99519	20910058	1.07865	20898467	143941.441710821	20904255	878037.359700158	20910058	2140254.94831502	20915034	634	20920822	819	20926609	1005	20915034	0.83682	20920822	0.99516	20926609	1.0787	20915034	757.630075763008	20920822	822.983238876161	20926609	931.67701863354
176	21001926	7903	21007714	11559	21013517	430491	21001926	0.83671	21007714	0.99519	21013517	1.07968	21001926	9445.32753283695	21007714	11614.8675127363	21013517	398720.917308832	21018478	120422	21024266	872884	21030069	2303833	21018478	0.83632	21024266	0.9953	21030069	1.08002	21018478	143990.338626363	21024266	877005.927860947	21030069	2133139.2011259	21035045	622	21040817	807	21046620	1011	21035045	0.83661	21040817	0.99597	21046620	1.07862	21035045	743.476649812936	21040817	810.265369438839	21046620	937.308783445514
177	21121937	7955	21127725	11594	21133528	429560	21121937	0.83631	21127725	0.99484	21133528	1.07862	21121937	9512.02305365236	21127725	11654.1353383459	21133528	398249.615249115	21138505	120298	21144277	876094	21150080	2302579	21138505	0.83586	21144277	0.99514	21150080	1.07952	21138505	143921.230828129	21144277	880372.61088892	21150080	2132965.57729361	21155056	605	21160844	909	21166631	1048	21155056	0.83565	21160844	0.99466	21166631	1.07878	21155056	723.987315263567	21160844	913.880119839945	21166631	971.467769146628
178	21241948	7925	21247736	11317	21253539	430230	21241948	0.83584	21247736	0.99454	21253539	1.07937	21241948	9481.47970903522	21247736	11379.1300500734	21253539	398593.624058479	21258516	120327	21264288	873638	21270106	2298999	21258516	0.8364	21264288	0.99567	21270106	1.07886	21258516	143862.984218078	21264288	877437.30352426	21270106	2130952.11612257	21275083	567	21280855	831	21286658	946	21275083	0.8363	21280855	0.99625	21286658	1.07953	21275083	677.98636852804	21280855	834.127979924718	21286658	876.307281872667
179	21361959	7818	21367747	11414	21373566	429844	21361959	0.83648	21367747	0.99578	21373566	1.07894	21361959	9346.30833970926	21367747	11462.3712064914	21373566	398394.720744434	21378542	120662	21384345	875019	21390149	2302546	21378542	0.83577	21384345	0.99569	21390149	1.07842	21378542	144372.255524845	21384345	878806.656690335	21390149	2135110.62480295	21395125	572	21400897	816	21406685	994	21395125	0.83648	21400897	0.99564	21406685	1.07965	21395125	683.817903596022	21400897	819.57333976136	21406685	920.668735238272
180	21481970	7736	21487758	11510	21493561	430076	21481970	0.83623	21487758	0.99526	21493561	1.07945	21481970	9251.04337323464	21487758	11564.8172336877	21493561	398421.418314883	21498538	120625	21504310	875901	21510113	2297929	21498538	0.836	21504310	0.9959	21510113	1.07866	21498538	144288.277511962	21504310	879506.978612311	21510113	2130355.25559491	21515089	575	21520877	819	21526665	1011	21515089	0.83609	21520877	0.99523	21526665	1.08001	21515089	687.725005681207	21520877	822.925353938286	21526665	936.102443495894
181	21601981	7904	21607769	11568	21613572	429207	21601981	0.83633	21607769	0.99552	21613572	1.07922	21601981	9450.81486972846	21607769	11620.0578592093	21613572	397701.117473731	21618549	120830	21624336	872385	21630124	2297229	21618549	0.83669	21624336	0.99572	21630124	1.07885	21618549	144414.299202811	21624336	876134.857188768	21630124	2129331.23233072	21635116	634	21640888	829	21646691	1063	21635116	0.83611	21640888	0.99604	21646691	1.07939	21635116	758.273432921506	21640888	832.295891731256	21646691	984.815497642187
182	21721992	7899	21727780	11414	21733583	431486	21721992	0.8366	21727780	0.99614	21733583	1.07993	21721992	9441.78819029405	21727780	11458.2287630253	21733583	399549.970831443	21738560	120523	21744332	872456	21750135	2298189	21738560	0.8365	21744332	0.996	21750135	1.07975	21738560	144080.095636581	21744332	875959.83935743	21750135	2128445.47348923	21755111	614	21760899	836	21766687	1022	21755111	0.83682	21760899	0.99596	21766687	1.07992	21755111	733.730073373007	21760899	839.391140206434	21766687	946.366397510927
183	21842003	7888	21847791	11621	21853594	430061	21842003	0.83659	21847791	0.99595	21853594	1.07956	21842003	9428.75243548213	21847791	11668.2564385762	21853594	398366.927266664	21858571	119936	21864358	873425	21870146	2301638	21858571	0.83636	21864358	0.9959	21870146	1.0801	21858571	143402.362618968	21864358	877020.7852194	21870146	2130948.98620498	21875138	662	21880910	800	21886713	998	21875138	0.83747	21880910	0.99622	21886713	1.07956	21875138	790.476076754988	21880910	803.035474092068	21886713	924.450702137908
184	21962014	7931	21967802	11565	21973605	429510	21962014	0.83614	21967802	0.9959	21973605	1.07919	21962014	9485.25366565408	21967802	11612.6117080028	21973605	397992.939148806	21978582	120236	21984354	872224	21990157	2297687	21978582	0.83725	21984354	0.99614	21990157	1.07932	21978582	143608.24126605	21984354	875603.830786837	21990157	2128828.33635993	21995149	614	22000921	855	22006724	961	21995149	0.83683	22000921	0.99614	22006724	1.07999	21995149	733.721305402531	22000921	858.313088521694	22006724	889.823053917166
185	22082025	7781	22087813	11445	22093632	429598	22082025	0.83683	22087813	0.99537	22093632	1.07984	22082025	9298.18481650993	22087813	11498.2368365532	22093632	397834.864424359	22098593	119921	22104380	871268	22110184	2294833	22098593	0.83664	22104380	0.99591	22110184	1.07991	22098593	143336.441002104	22104380	874846.120633391	22110184	2125022.455575	22115160	596	22120948	843	22126751	1035	22115160	0.83603	22120948	0.99605	22126751	1.0792	22115160	712.893077999594	22120948	846.343055067517	22126751	959.043736100816
186	22202036	8000	22207824	11280	22213627	429366	22202036	0.83708	22207824	0.99633	22213627	1.0795	22202036	9557.03158598939	22207824	11321.550088826	22213627	397745.252431681	22218604	120281	22224391	871790	22230195	2292996	22218604	0.83611	22224391	0.99629	22230195	1.07855	22218604	143857.865591848	22224391	875036.384988307	22230195	2125998.79467804	22235171	587	22240959	859	22246746	986	22235171	0.83628	22240959	0.99527	22246746	1.08001	22235171	701.918017888745	22240959	863.082379655772	22246746	912.954509680466
187	22322048	7909	22327835	11441	22333638	427618	22322048	0.83646	22327835	0.99513	22333638	1.07986	22322048	9455.32362575616	22327835	11496.9903429703	22333638	395993.925138444	22338615	120692	22344387	873858	22350174	2288200	22338615	0.83606	22344387	0.99455	22350174	1.07873	22338615	144358.060426285	22344387	878646.624101353	22350174	2121198.07551473	22355166	629	22360938	819	22366742	1002	22355166	0.83649	22360938	0.99523	22366742	1.07821	22355166	751.951607311504	22360938	822.925353938286	22366742	929.318036375103
188	22442059	7984	22447846	11564	22453649	428936	22442059	0.837	22447846	0.99533	22453649	1.07889	22442059	9538.82915173238	22447846	11618.2572614108	22453649	397571.578196109	22458626	120898	22464413	872716	22470201	2295318	22458626	0.83679	22464413	0.99577	22470201	1.07941	22458626	144478.303995029	22464413	876423.270433936	22470201	2126456.11954679	22475193	654	22480965	860	22486768	1034	22475193	0.8365	22480965	0.99545	22486768	1.07907	22475193	781.829049611476	22480965	863.930885529158	22486768	958.232552105053
189	22562070	7640	22567857	11398	22573660	428727	22562070	0.83637	22567857	0.99631	22573660	1.07911	22562070	9134.71310544376	22567857	11440.2143911032	22573660	397296.846475336	22578637	120150	22584424	871462	22590228	2290344	22578637	0.836	22584424	0.99482	22590228	1.07941	22578637	143720.09569378	22584424	875999.678333769	22590228	2121848.04661806	22595204	587	22600992	841	22606779	989	22595204	0.83668	22600992	0.99557	22606779	1.07981	22595204	701.582444901277	22600992	844.742207981358	22606779	915.901871625564
190	22682081	7754	22687868	11363	22693671	428958	22682081	0.83683	22687868	0.99551	22693671	1.08	22682081	9265.92019884564	22687868	11414.2499824211	22693671	397183.333333333	22698648	119536	22704435	872022	22710239	2291320	22698648	0.83695	22704435	0.99704	22710239	1.08017	22698648	142823.346675429	22704435	874610.848110407	22710239	2121258.69076164	22715215	579	22721003	716	22726790	975	22715215	0.83678	22721003	0.99588	22726790	1.07951	22715215	691.93814383709	22721003	718.962123950677	22726790	903.187557317672
191	22802092	7874	22807879	11301	22813682	429468	22802092	0.83737	22807879	0.99587	22813682	1.07915	22802092	9403.25065383283	22807879	11347.8666894273	22813682	397968.771718482	22818659	120562	22824431	873788	22830234	2290822	22818659	0.83738	22824431	0.99712	22830234	1.08013	22818659	143975.256156106	22824431	876311.777920411	22830234	2120876.19082888	22835210	609	22840998	775	22846801	1046	22835210	0.83692	22840998	0.99598	22846801	1.08045	22835210	727.668116426899	22840998	778.128074860941	22846801	968.115137211347
192	22922103	7888	22927890	11426	22933693	429372	22922103	0.83586	22927890	0.99601	22933693	1.08006	22922103	9436.98705524849	22927890	11471.7723717633	22933693	397544.580856619	22938670	120772	22944457	871653	22950245	2286980	22938670	0.8364	22944457	0.99648	22950245	1.07932	22938670	144395.026303204	22944457	874732.056840077	22950245	2118908.20146018	22955237	619	22961009	878	22966797	991	22955237	0.83676	22961009	0.99593	22966797	1.07943	22955237	739.758114632631	22961009	881.588063418112	22966797	918.077133301835
193	23042114	7958	23047901	11538	23053720	428503	23042114	0.837	23047901	0.99679	23053720	1.07993	23042114	9507.76583034648	23047901	11575.1562515675	23053720	396787.754761883	23058696	119802	23064468	873456	23070256	2290299	23058696	0.83669	23064468	0.99581	23070256	1.0793	23058696	143185.648209014	23064468	877131.179642703	23070256	2122022.60724544	23075232	581	23081020	818	23086823	965	23075232	0.83689	23081020	0.99612	23086823	1.07984	23075232	694.236996498943	23081020	821.186202465566	23086823	893.650911246111
194	23162125	7836	23167912	11450	23173715	428821	23162125	0.83618	23167912	0.99627	23173715	1.07864	23162125	9371.18802171781	23167912	11492.8683991288	23173715	397557.108952014	23178692	119690	23184479	869743	23190283	2286211	23178692	0.83685	23184479	0.99563	23190283	1.08014	23178692	143024.436876382	23184479	873560.459206734	23190283	2116587.664562	23195259	606	23201047	849	23206834	1025	23195259	0.83665	23201047	0.99701	23206834	1.07944	23195259	724.317217474452	23201047	851.546122907493	23206834	949.566441858741
195	23282136	7776	23287923	11352	23293742	428593	23282136	0.83643	23287923	0.99621	23293742	1.08003	23282136	9296.653635092	23287923	11395.1877616165	23293742	396834.347194059	23298718	119409	23304490	870820	23310294	2286863	23298718	0.83612	23304490	0.99574	23310294	1.08022	23298718	142813.232550352	23304490	874545.564103079	23310294	2117034.49297365	23315270	585	23321058	747	23326845	1003	23315270	0.83618	23321058	0.9952	23326845	1.07936	23315270	699.610131789806	23321058	750.602893890675	23326845	929.254372961755
196	23402147	7767	23407934	11420	23413753	427646	23402147	0.83681	23407934	0.9958	23413753	1.07875	23402147	9281.67684420597	23407934	11468.1662984535	23413753	396427.346465817	23418714	119865	23424501	870859	23430305	2281781	23418714	0.8359	23424501	0.99588	23430305	1.07966	23418714	143396.339275033	23424501	874461.782544082	23430305	2113425.52284979	23435281	643	23441069	765	23446856	1008	23435281	0.83653	23441069	0.99549	23446856	1.08009	23435281	768.651453026192	23441069	768.465780670826	23446856	933.255562036497
197	23522158	7836	23527961	11601	23533764	428738	23522158	0.83661	23527961	0.99604	23533764	1.07984	23522158	9366.37142754689	23527961	11647.1226055179	23533764	397038.450140762	23538740	120660	23544512	873761	23550316	2284464	23538740	0.83734	23544512	0.99618	23550316	1.0801	23538740	144099.171184943	23544512	877111.566182818	23550316	2115048.6066105	23555292	591	23561064	852	23566867	1020	23555292	0.83593	23561064	0.99561	23566867	1.08001	23555292	706.996997356238	23561064	855.75677223009	23566867	944.435699669448
198	23642169	7865	23647956	11561	23653775	429425	23642169	0.83613	23647956	0.99623	23653775	1.07958	23642169	9406.43201416048	23647956	11604.74990715	23653775	397770.429241001	23658751	120317	23664539	867984	23670327	2281157	23658751	0.83643	23664539	0.99564	23670327	1.07989	23658751	143845.868751719	23664539	871784.982523804	23670327	2112397.55901064	23675319	625	23681091	817	23686878	1014	23675319	0.83712	23681091	0.99603	23686878	1.08027	23675319	746.607415902141	23681091	820.256417979378	23686878	938.654225332556
199	23762180	7696	23767967	11485	23773770	429247	23762180	0.8369	23767967	0.99594	23773770	1.08037	23762180	9195.84179710838	23767967	11531.8191858947	23773770	397314.808815498	23778747	119480	23784534	871293	23790322	2280572	23778747	0.83696	23784534	0.99623	23790322	1.08021	23778747	142754.731408908	23784534	874590.205073126	23790322	2111230.22375279	23795298	583	23801086	843	23806889	983	23795298	0.83719	23801086	0.99619	23806889	1.08044	23795298	696.37716647356	23801086	846.224113873859	23806889	909.814520010366
200	23882191	7735	23887978	11497	23893797	428997	23882191	0.83696	23887978	0.9963	23893797	1.08071	23882191	9241.77977442172	23887978	11539.6968784503	23893797	396958.480998603	23898773	119900	23904545	873301	23910349	2281308	23898773	0.83722	23904545	0.99656	23910349	1.08016	23898773	143212.058957024	23904545	876315.525407402	23910349	2112009.33195082	23915325	630	23921097	779	23926900	996	23915325	0.83739	23921097	0.99589	23926900	1.08066	23915325	752.337620463583	23921097	782.214903252367	23926900	921.658986175115
201	24002202	7887	24007989	11427	24013792	429117	24002202	0.83675	24007989	0.99606	24013792	1.08142	24002202	9425.75440693158	24007989	11472.2004698512	24013792	396808.825433227	24018769	120231	24024556	874583	24030344	2281789	24018769	0.83759	24024556	0.99678	24030344	1.08123	24018769	143543.977363627	24024556	877408.254579747	24030344	2110364.12234215	24035321	580	24041108	803	24046911	982	24035321	0.83781	24041108	0.99697	24046911	1.08089	24035321	692.281066112842	24041108	805.440484668546	24046911	908.510579244882
202	24122213	7927	24128000	11478	24133803	429445	24122213	0.83767	24128000	0.99638	24133803	1.08061	24122213	9463.15374789595	24128000	11519.701318774	24133803	397409.796318746	24138795	119871	24144568	871402	24150371	2279349	24138795	0.83742	24144568	0.99606	24150371	1.08011	24138795	143143.225621552	24144568	874848.904684457	24150371	2110293.396043	24155347	609	24161119	872	24166922	1037	24155347	0.83742	24161119	0.99697	24166922	1.08025	24155347	727.23364619904	24161119	874.65019007593	24166922	959.962971534367
203	24242224	7763	24248027	11470	24253830	429113	24242224	0.8374	24248027	0.99757	24253830	1.08113	24242224	9270.36064007643	24248027	11497.9399941859	24253830	396911.564751695	24258807	119549	24264579	870473	24270366	2278425	24258807	0.83754	24264579	0.99708	24270366	1.08077	24258807	142738.257277264	24264579	873022.224896698	24270366	2108149.74508915	24275358	641	24281130	763	24286933	989	24275358	0.83782	24281130	0.99719	24286933	1.0802	24275358	765.08080494617	24281130	765.150071701481	24286933	915.571190520274
204	24362235	7812	24368022	11479	24373826	428578	24362235	0.83724	24368022	0.9963	24373826	1.0797	24362235	9330.65787587789	24368022	11521.6300311151	24373826	396941.743076781	24378802	119646	24384590	869711	24390393	2273447	24378802	0.83632	24384590	0.99629	24390393	1.08037	24378802	143062.464128563	24384590	872949.643176184	24390393	2104322.59318567	24395369	567	24401157	799	24406944	996	24395369	0.83763	24401157	0.99647	24406944	1.07999	24395369	676.909852798969	24401157	801.830461529198	24406944	922.230761395939
205	24482246	8048	24488033	11555	24493852	429126	24482246	0.83668	24488033	0.99634	24493852	1.08031	24482246	9618.9702156141	24488033	11597.4466547564	24493852	397224.870638983	24498829	119802	24504601	871290	24510404	2278787	24498829	0.83735	24504601	0.99645	24510404	1.08161	24498829	143072.789156267	24504601	874394.099051633	24510404	2106847.2000074	24515380	577	24521168	798	24526955	1038	24515380	0.83828	24521168	0.99831	24526955	1.08144	24515380	688.31416710407	24521168	799.350903026114	24526955	959.831335996449
206	24602257	7782	24608044	11369	24613863	428923	24602257	0.83688	24608044	0.99643	24613863	1.08142	24602257	9298.82420418698	24608044	11409.7327459029	24613863	396629.431673171	24618824	119709	24624627	871435	24630415	2275606	24618824	0.83745	24624627	0.99662	24630415	1.08063	24618824	142944.653412144	24624627	874390.439686139	24630415	2105814.20097536	24635407	602	24641179	802	24646966	946	24635407	0.83784	24641179	0.99633	24646966	1.08122	24635407	718.514274801872	24641179	804.95418184738	24646966	874.937570522188
207	24722268	7677	24728055	11460	24733874	429245	24722268	0.83763	24728055	0.99726	24733874	1.08123	24722268	9165.14451488127	24728055	11491.4866734854	24733874	396996.938671698	24738851	120059	24744623	871943	24750426	2274651	24738851	0.83747	24744623	0.99681	24750426	1.08056	24738851	143359.165104422	24744623	874733.399544547	24750426	2105066.81720589	24755402	610	24761190	793	24766977	999	24755402	0.83717	24761190	0.99658	24766977	1.08033	24755402	728.645316960713	24761190	795.721367075398	24766977	924.717447446614
