WL Group	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3
Units	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS
148	17641634	18122	17647421	269004	17653225	949539	17641634	0.84585	17647421	1.0342	17653225	1.10844	17641634	21424.6024708873	17647421	260108.296267647	17653225	856644.473313847	17658201	20532	17663973	504959	17669776	926565	17658201	0.84637	17663973	1.03516	17669776	1.10852	17658201	24258.8938643856	17663973	487807.681904247	17669776	835857.720203515	17674753	16203	17680540	1380364	17686343	2282346	17674753	0.84633	17680540	1.03411	17686343	1.10807	17674753	19145.0143561022	17680540	1334832.85143747	17686343	2059748.93282915
149	17761645	18350	17767417	267324	17773236	952081	17761645	0.84649	17767417	1.03444	17773236	1.10988	17761645	21677.7516568418	17767417	258423.881520436	17773236	857823.368292068	17778212	20400	17784000	505265	17789803	925026	17778212	0.84623	17784000	1.0351	17789803	1.10895	17778212	24106.9212861752	17784000	488131.581489711	17789803	834145.813607466	17794779	16408	17800567	1381196	17806386	2273015	17794779	0.84633	17800567	1.03456	17806386	1.1084	17794779	19387.2366570959	17800567	1335056.44911847	17806386	2050717.25009022
150	17881656	18109	17887459	269738	17893262	949839	17881656	0.84636	17887459	1.03483	17893262	1.10851	17881656	21396.3325298927	17887459	260659.238715538	17893262	856861.011628222	17898239	20419	17904011	506433	17909814	920241	17898239	0.84592	17904011	1.03545	17909814	1.10854	17898239	24138.2163797995	17904011	489094.596552224	17909814	830137.838959352	17914806	16340	17920593	1380464	17926397	2269973	17914806	0.8462	17920593	1.03477	17926397	1.10895	17914806	19309.8558260459	17920593	1334078.10431304	17926397	2046957.03142612
151	18001667	18300	18007454	267960	18013258	949585	18001667	0.84587	18007454	1.03349	18013258	1.10856	18001667	21634.5301287432	18007454	259276.819320942	18013258	856593.238074619	18018265	20358	18024053	505216	18029856	918098	18018265	0.8467	18024053	1.03434	18029856	1.1086	18018265	24043.9352781387	18024053	488442.871782973	18029856	828159.841241205	18034832	16622	18040620	1377109	18046423	2253050	18034832	0.84665	18040620	1.03406	18046423	1.10842	18034832	19632.6699344475	18040620	1331749.60833994	18046423	2032668.12219195
152	18121678	18162	18127465	268421	18133269	947729	18121678	0.84576	18127465	1.0334	18133269	1.10835	18121678	21474.1770715097	18127465	259745.500290304	18133269	855080.976225921	18138261	20522	18144033	503202	18149836	916704	18138261	0.84567	18144033	1.0344	18149836	1.10946	18138261	24267.1491243629	18144033	486467.517401392	18149836	826261.424476773	18154812	16709	18160615	1378062	18166419	2249223	18154812	0.84617	18160615	1.03509	18166419	1.10819	18154812	19746.6230190151	18160615	1331345.10042605	18166419	2029636.61465994
153	18241689	18028	18247476	268549	18253280	948058	18241689	0.84634	18247476	1.03378	18253280	1.109	18241689	21301.131932793	18247476	259773.8396951	18253280	854876.46528404	18258256	20513	18264044	503721	18269847	912236	18258256	0.84597	18264044	1.03413	18269847	1.10847	18258256	24247.9047720368	18264044	487096.399872357	18269847	822968.596353533	18274823	16618	18280611	1377886	18286398	2235964	18274823	0.84682	18280611	1.03421	18286398	1.10791	18274823	19624.0051014383	18280611	1332307.75181056	18286398	2018181.98229098
154	18361700	18080	18367487	268943	18373306	944207	18361700	0.84667	18367487	1.03528	18373306	1.10845	18361700	21354.2466368243	18367487	259778.03106406	18373306	851826.424286165	18378283	20618	18384055	504282	18389858	909517	18378283	0.84615	18384055	1.03415	18389858	1.10848	18378283	24366.838031082	18384055	487629.454141082	18389858	820508.263568129	18394834	16643	18400622	1377942	18406441	2233178	18394834	0.8463	18400622	1.03393	18406441	1.10853	18394834	19665.6032139903	18400622	1332722.71817241	18406441	2014539.9763651
155	18481711	18037	18487498	268312	18493317	946673	18481711	0.84589	18487498	1.03412	18493317	1.10796	18481711	21323.1034768114	18487498	259459.250377132	18493317	854428.860247662	18498294	20431	18504081	503855	18509884	909201	18498294	0.84651	18504081	1.03519	18509884	1.10896	18498294	24135.5683925766	18504081	486727.0742569	18509884	819868.164766989	18514861	16656	18520664	1377063	18526483	2222377	18514861	0.84632	18520664	1.03474	18526483	1.10798	18514861	19680.4991019945	18520664	1330829.96694822	18526483	2005791.62078738
156	18601722	18230	18607509	268560	18613313	946792	18601722	0.84718	18607509	1.0354	18613313	1.1086	18601722	21518.4494440379	18607509	259378.018157234	18613313	854042.937037705	18618289	20672	18624092	504149	18629895	903879	18618289	0.84674	18624092	1.03579	18629895	1.10973	18618289	24413.633464818	18624092	486728.970158044	18629895	814503.527885161	18634887	16575	18640675	1375508	18646478	2214570	18634887	0.84718	18640675	1.03528	18646478	1.10953	18634887	19564.9094643405	18640675	1328633.79955181	18646478	1995953.2414626
157	18721733	18289	18727520	268234	18733324	946616	18721733	0.84672	18727520	1.03525	18733324	1.10892	18721733	21599.8204837491	18727520	259100.700313934	18733324	853637.773689716	18738300	20529	18744088	502792	18749891	902229	18738300	0.84671	18744088	1.03491	18749891	1.109	18738300	24245.6094766803	18744088	485831.618208347	18749891	813551.848512173	18754867	16691	18760655	1376947	18766474	2203318	18754867	0.84633	18760655	1.0349	18766474	1.10936	18754867	19721.6215896872	18760655	1330512.12677553	18766474	1986116.31931925
158	18841744	18032	18847531	267682	18853350	944506	18841744	0.84634	18847531	1.03546	18853350	1.10929	18841744	21305.858165749	18847531	258515.056110328	18853350	851450.928071109	18858327	20653	18864114	503602	18869917	900900	18858327	0.84685	18864114	1.03524	18869917	1.10997	18858327	24388.026214796	18864114	486459.17854797	18869917	811643.557933998	18874894	16815	18880681	1371785	18886485	2192855	18874894	0.84559	18880681	1.03505	18886485	1.10916	18874894	19885.5237171679	18880681	1325332.10955992	18886485	1977041.18431967
159	18961755	18159	18967542	267940	18973361	944506	18961755	0.84624	18967542	1.03483	18973361	1.10958	18961755	21458.4515031197	18967542	258921.75526415	18973361	851228.392725175	18978338	20866	18984110	503647	18989913	897037	18978338	0.8454	18984110	1.03456	18989913	1.10928	18978338	24681.8074284362	18984110	486822.417259511	18989913	808665.981537574	18994889	16926	19000692	1372332	19006496	2185795	18994889	0.84545	19000692	1.03439	19006496	1.10966	18994889	20020.1076349873	19000692	1326706.561355	19006496	1969788.0431844
160	19081766	18200	19087569	268926	19093372	947046	19081766	0.84589	19087569	1.03494	19093372	1.10909	19081766	21515.7999267044	19087569	259846.947649139	19093372	853894.634339864	19098349	20313	19104121	502546	19109939	894364	19098349	0.84577	19104121	1.0345	19109939	1.10902	19098349	24017.1677879329	19104121	485786.370227163	19109939	806445.330111269	19114916	16696	19120719	1374974	19126522	2177995	19114916	0.84614	19120719	1.03575	19126522	1.10981	19114916	19731.9592502423	19120719	1327515.32705769	19126522	1962493.57998216
161	19201777	18067	19207580	267651	19213383	945622	19201777	0.84652	19207580	1.03497	19213383	1.10907	19201777	21342.673533998	19207580	258607.495869445	19213383	852626.074098118	19218360	20291	19224147	503368	19229950	889740	19218360	0.8462	19224147	1.03471	19229950	1.10811	19218360	23978.9647837391	19224147	486482.202742798	19229950	802934.726696808	19234927	17046	19240714	1375500	19246518	2167777	19234927	0.8467	19240714	1.03523	19246518	1.11021	19234927	20132.2782567615	19240714	1328690.24274799	19246518	1952582.84468704
162	19321788	18178	19327575	267853	19333379	946509	19321788	0.84634	19327575	1.0347	19333379	1.1091	19321788	21478.3656686438	19327575	258870.203923843	19333379	853402.758993779	19338371	20756	19344158	503651	19349961	889997	19338371	0.84659	19344158	1.03519	19349961	1.10911	19338371	24517.18068959	19344158	486530.008983858	19349961	802442.498940592	19354938	16841	19360741	1374221	19366544	2156157	19354938	0.84632	19360741	1.03463	19366544	1.10965	19354938	19899.0925418282	19360741	1328224.58270106	19366544	1943096.4718605
163																																																						
164																																																						
165																																																						
166																																																						
167																																																						
168																																																						
169																																																						
170																																																						
171																																																						
172																																																						
173																																																						
174																																																						
175																																																						
176																																																						
177																																																						
178																																																						
179																																																						
180																																																						
181																																																						
182																																																						
183																																																						
184																																																						
185																																																						
186																																																						
187																																																						
188																																																						
189																																																						
190																																																						
191																																																						
192																																																						
193																																																						
194																																																						
195																																																						
196																																																						
197																																																						
198																																																						
199																																																						
200																																																						
201																																																						
202																																																						
203																																																						
204																																																						
205																																																						
206																																																						
207																																																						
208																																																						
209																																																						
210																																																						
211																																																						
212																																																						
213																																																						
214																																																						
215																																																						
216																																																						
217																																																						
218																																																						
219																																																						
220																																																						
221																																																						
222																																																						
223																																																						
224																																																						
225																																																						
226																																																						
227																																																						
228																																																						
229																																																						
230																																																						
231																																																						
232																																																						
233																																																						
234																																																						
235																																																						
236																																																						
237																																																						
238																																																						
239																																																						
240																																																						
241																																																						
242																																																						
243																																																						
244																																																						
245																																																						
246																																																						
247																																																						
248																																																						
249																																																						
250																																																						
251																																																						
252																																																						
253																																																						
254																																																						
255																																																						
256																																																						
257																																																						
258																																																						
259																																																						
260																																																						
261																																																						
262																																																						
263																																																						
264																																																						
265																																																						
266																																																						
267																																																						
268																																																						
269																																																						
270																																																						
271																																																						
272																																																						
273																																																						
274																																																						
275																																																						
276																																																						
277																																																						
278																																																						
279																																																						
280																																																						
281																																																						
282																																																						
283																																																						
284																																																						
285																																																						
286																																																						
287																																																						
288																																																						
289																																																						
290																																																						
291																																																						
292																																																						
293																																																						
294																																																						
295																																																						
296																																																						
297																																																						
298																																																						
299																																																						
300																																																						
301																																																						
