HJY Multigroup Import
Application Version:	3.5.1.20
SystemConfiguration::	FL3-11_1602C-0213-FL
Experiment Time Stamp:	10/6/2025 10:52 AM
Export Time Stamp:	10/6/2025 4:12 PM
Experiment Comment:	None

Integration Time:	1
Time Sequence Interval Points:	301
Time Sequence Experiment Duration:	10:00:00	36000000 (ms)
Repetition Time Sequence Enabled:	False
Repetition Time Sequence Count:	2
Repetition Time Sequence Delay:	0 seconds
Time Sequence Interval Total Points:	301
Time Sequence Experiment Duration Total:	10:00:00	36000000 (ms)

Mono Count:	2
Mono Description:	Excitation 1 (Mono1)	Emission 1 (Mono2)
Mono Slit Width:		5	5
Mono Grating Index:		0	0
Mono Grating Value:		1200	1200

Mono Wavelength Group Count:	3
Mono Wavelength Group Description:	Group 1:(Excitation 1:596 Emission 1:615)	Group 2:(Excitation 1:549 Emission 1:565)	Group 3:(Excitation 1:495 Emission 1:520)

Detector Count:	3
Detector Description:	S1 (SCD1)	R (SCD2)	S1/R (SCD1/SCD2)
Detector High Voltage:	950	None	None

Accessory Sequential Type:	Temperature Controller
Accessory Sequential Description:	Temperature Control (TC1)
Accessory Sequential Scan Position Count:	1
Accessory Sequential Scan Positions:		37

Accessory Interleave Type:	Sample Changer
Accessory Interleave Description:	Sample Changer - 4 Position (SCH1)
Accessory Interleave Scan Position Count:	3
Accessory Interleave Scan Positions:	1	2	3

Axis	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
144	17161574	78935	17167377	787112	17173196	700485	17161574	0.83879	17167377	1.00018	17173196	1.07079	17161574	94105.7952526854	17167377	786970.345337839	17173196	654175.888829743	17178172	83898	17183960	831141	17189779	745030	17178172	0.83813	17183960	1.00039	17189779	1.07026	17178172	100101.416248076	17183960	830816.981377263	17189779	696120.568833741	17194755	64907	17200574	828519	17206377	856007	17194755	0.83818	17200574	1.00036	17206377	1.07038	17194755	77438.0204729294	17200574	828220.840497421	17206377	799722.528447841
145	17281585	78829	17287388	787493	17293191	699545	17281585	0.83854	17287388	1.00025	17293191	1.07077	17281585	94007.4415054738	17287388	787296.175956011	17293191	653310.234690923	17298168	85246	17303987	834194	17309790	743444	17298168	0.83894	17303987	1.00061	17309790	1.0708	17298168	101611.557441533	17303987	833685.451874357	17309790	694288.382517744	17314766	64479	17320570	826540	17326388	855091	17314766	0.83793	17320570	0.99997	17326388	1.07064	17314766	76950.3419140024	17320570	826564.796943908	17326388	798672.756482104
146	17401596	79520	17407399	788166	17413202	697784	17401596	0.83861	17407399	0.99957	17413202	1.06935	17401596	94823.5771097411	17407399	788505.057174585	17413202	652530.976761584	17418179	84442	17423982	830994	17429785	741653	17418179	0.8381	17423982	0.99927	17429785	1.06875	17418179	100754.086624508	17423982	831601.06878021	17429785	693944.32748538	17434762	65494	17440565	829524	17446368	851006	17434762	0.83852	17440565	0.99915	17446368	1.07	17434762	78106.6641225016	17440565	830229.695240955	17446368	795332.710280374
147	17521607	79243	17527410	789938	17533213	700303	17521607	0.8381	17527410	0.99992	17533213	1.0704	17521607	94550.7695979	17527410	790001.200096008	17533213	654244.207772795	17538190	84744	17544009	833213	17549812	742835	17538190	0.83799	17544009	1.00087	17549812	1.07013	17538190	101127.698421222	17544009	832488.734800723	17549812	694153.981291993	17554788	65504	17560607	829927	17566410	848134	17554788	0.83879	17560607	1.00022	17566410	1.06998	17554788	78093.4441278508	17560607	829744.456219632	17566410	792663.414269425
148	17641618	79131	17647406	789635	17653209	697138	17641618	0.83825	17647406	1.00003	17653209	1.06962	17641618	94400.2385923054	17647406	789611.31166065	17653209	651762.308109422	17658201	85148	17663989	832680	17669792	742333	17658201	0.83819	17663989	1.00013	17669792	1.0703	17658201	101585.55936005	17663989	832571.765670463	17669792	693574.698682612	17674768	65733	17680556	830366	17686359	845046	17674768	0.83755	17680556	0.99969	17686359	1.07026	17674768	78482.4786579906	17680556	830623.493282918	17686359	789570.758507279
149	17761629	79781	17767432	787811	17773236	698989	17761629	0.83792	17767432	1.00037	17773236	1.06995	17761629	95213.1468397938	17767432	787519.617741436	17773236	653291.275293238	17778212	84767	17784000	831161	17789803	742165	17778212	0.83794	17784000	0.99965	17789803	1.07041	17778212	101161.180991479	17784000	831452.008202871	17789803	693346.474715296	17794779	66475	17800582	830793	17806370	839142	17794779	0.83804	17800582	0.99943	17806370	1.07053	17794779	79321.9894038471	17800582	831266.822088591	17806370	783856.594397168
150	17881640	79541	17887428	787474	17893231	699074	17881640	0.83818	17887428	0.99949	17893231	1.07083	17881640	94897.2774344413	17887428	787875.8166665	17893231	652833.783140181	17898207	85285	17903995	831616	17909814	741292	17898207	0.83829	17903995	1.00057	17909814	1.06944	17898207	101736.869102578	17903995	831142.248918117	17909814	693159.036505087	17914790	66480	17920578	825905	17926381	836645	17914790	0.83849	17920578	0.99958	17926381	1.07077	17914790	79285.3820558385	17920578	826252.025850857	17926381	781348.935812546
151	18001651	79292	18007439	786113	18013242	695619	18001651	0.83868	18007439	0.99889	18013242	1.06931	18001651	94543.8069347069	18007439	786986.555076135	18013242	650530.716069241	18018218	85676	18023990	832090	18029794	740860	18018218	0.83766	18023990	0.99976	18029794	1.06965	18018218	102280.161402001	18023990	832289.74953989	18029794	692619.081007806	18034770	66495	18040558	829711	18046361	831285	18034770	0.8373	18040558	0.99997	18046361	1.06983	18034770	79415.979935507	18040558	829735.892076762	18046361	777025.321780096
152	18121662	79694	18127450	789737	18133253	698017	18121662	0.83924	18127450	1.00046	18133253	1.07026	18121662	94959.7254658977	18127450	789373.888011515	18133253	652193.859436025	18138229	86167	18144017	834107	18149820	741713	18138229	0.83901	18144017	1.00068	18149820	1.07061	18138229	102700.802135851	18144017	833540.192668985	18149820	692794.761864731	18154797	66632	18160584	831497	18166372	829210	18154797	0.83899	18160584	1.00018	18166372	1.0707	18154797	79419.3017795206	18160584	831347.357475654	18166372	774455.963388438
153	18241673	79374	18247461	788458	18253264	698401	18241673	0.83781	18247461	0.99991	18253264	1.06992	18241673	94739.8574855874	18247461	788528.967607085	18253264	652760.019440706	18258225	85837	18264012	831876	18269816	741732	18258225	0.8383	18264012	1.00066	18269816	1.07138	18258225	102394.130979363	18264012	831327.323966182	18269816	692314.58492785	18274808	67101	18280580	829837	18286383	827096	18274808	0.83851	18280580	0.99988	18286383	1.07003	18274808	80024.0903507412	18280580	829936.592391087	18286383	772965.243965123
154	18361684	79375	18367487	787039	18373291	696166	18361684	0.83842	18367487	1.00133	18373291	1.06957	18361684	94672.1213711505	18367487	785993.62847413	18373291	650884.000112195	18378267	86235	18384070	833159	18389889	739981	18378267	0.83889	18384070	1.00105	18389889	1.07042	18378267	102796.552587348	18384070	832285.100644324	18389889	691299.676762392	18394865	67514	18400653	829416	18406456	825379	18394865	0.83839	18400653	1.00033	18406456	1.0709	18394865	80528.1551545224	18400653	829142.383013606	18406456	770733.962087963
155	18481695	79498	18487498	786682	18493302	697795	18481695	0.8386	18487498	1.00087	18493302	1.07106	18481695	94798.4736465538	18487498	785998.181582024	18493302	651499.449143839	18498278	86540	18504066	831834	18509884	739296	18498278	0.83839	18504066	1.00063	18509884	1.07051	18498278	103221.651021601	18504066	831310.274527048	18509884	690601.675836751	18514861	67862	18520664	829846	18526467	822643	18514861	0.83899	18520664	1.00001	18526467	1.07071	18514861	80885.3502425535	18520664	829837.701622984	18526467	768315.416872916
156	18601706	79970	18607509	787326	18613313	697855	18601706	0.83894	18607509	1.00112	18613313	1.07142	18601706	95322.6690824135	18607509	786445.181396836	18613313	651336.544025686	18618289	86777	18624092	831608	18629895	740584	18618289	0.83912	18624092	1.00122	18629895	1.07038	18618289	103414.29116217	18624092	830594.674497114	18629895	691888.861899512	18634872	67657	18640659	830402	18646447	818198	18634872	0.8388	18640659	1.0009	18646447	1.07085	18634872	80659.2751549833	18640659	829655.310220801	18646447	764064.061259747
157	18721717	79737	18727505	784771	18733324	698405	18721717	0.83831	18727505	1.00047	18733324	1.0697	18721717	95116.365067815	18727505	784402.330904475	18733324	652898.008787511	18738300	86120	18744088	831843	18749891	738908	18738300	0.83882	18744088	1.00079	18749891	1.0698	18738300	102668.033666341	18744088	831186.362773409	18749891	690697.326603103	18754867	68096	18760639	827273	18766442	811905	18754867	0.83802	18760639	1.00113	18766442	1.07015	18754867	81258.203861483	18760639	826339.236662571	18766442	758683.362145494
158	18841728	79285	18847516	787510	18853319	698239	18841728	0.83844	18847516	0.99976	18853319	1.07019	18841728	94562.5208720958	18847516	787699.047771465	18853319	652443.958549417	18858295	86618	18864067	832080	18869871	738485	18858295	0.83777	18864067	0.99934	18869871	1.06975	18858295	103391.145541139	18864067	832629.535493426	18869871	690334.190231362	18874863	68085	18880635	830612	18886438	812991	18874863	0.8382	18880635	1.00045	18886438	1.0713	18874863	81227.6306370795	18880635	830238.392723275	18886438	758882.66591991
159	18961739	80053	18967542	788445	18973330	696891	18961739	0.839	18967542	0.99949	18973330	1.07065	18961739	95414.7794994041	18967542	788847.312129186	18973330	650904.59066922	18978306	87855	18984078	831757	18989882	737900	18978306	0.83859	18984078	0.99982	18989882	1.07026	18978306	104765.141487497	18984078	831906.743213779	18989882	689458.636219236	18994858	68937	19000646	829418	19006433	808492	18994858	0.83821	19000646	0.99973	19006433	1.07045	18994858	82243.1133009628	19000646	829642.003340902	19006433	755282.35788687
160	19081750	80404	19087538	786761	19093341	698641	19081750	0.83777	19087538	1.00033	19093341	1.07072	19081750	95973.8353008582	19087538	786501.454520008	19093341	652496.450986252	19098317	86763	19104105	831621	19109893	741092	19098317	0.8393	19104105	1.00004	19109893	1.07065	19098317	103375.431907542	19104105	831587.73649054	19109893	692188.857236258	19114869	68390	19120672	827728	19126475	808331	19114869	0.83863	19120672	0.99911	19126475	1.07063	19114869	81549.6702956012	19120672	828465.334147391	19126475	755004.997057807
161																																																						
162																																																						
163																																																						
164																																																						
165																																																						
166																																																						
167																																																						
168																																																						
169																																																						
170																																																						
171																																																						
172																																																						
173																																																						
174																																																						
175																																																						
176																																																						
177																																																						
178																																																						
179																																																						
180																																																						
181																																																						
182																																																						
183																																																						
184																																																						
185																																																						
186																																																						
187																																																						
188																																																						
189																																																						
190																																																						
191																																																						
192																																																						
193																																																						
194																																																						
195																																																						
196																																																						
197																																																						
198																																																						
199																																																						
200																																																						
201																																																						
202																																																						
203																																																						
204																																																						
205																																																						
206																																																						
207																																																						
208																																																						
209																																																						
210																																																						
211																																																						
212																																																						
213																																																						
214																																																						
215																																																						
216																																																						
217																																																						
218																																																						
219																																																						
220																																																						
221																																																						
222																																																						
223																																																						
224																																																						
225																																																						
226																																																						
227																																																						
228																																																						
229																																																						
230																																																						
231																																																						
232																																																						
233																																																						
234																																																						
235																																																						
236																																																						
237																																																						
238																																																						
239																																																						
240																																																						
241																																																						
242																																																						
243																																																						
244																																																						
245																																																						
246																																																						
247																																																						
248																																																						
249																																																						
250																																																						
251																																																						
252																																																						
253																																																						
254																																																						
255																																																						
256																																																						
257																																																						
258																																																						
259																																																						
260																																																						
261																																																						
262																																																						
263																																																						
264																																																						
265																																																						
266																																																						
267																																																						
268																																																						
269																																																						
270																																																						
271																																																						
272																																																						
273																																																						
274																																																						
275																																																						
276																																																						
277																																																						
278																																																						
279																																																						
280																																																						
281																																																						
282																																																						
283																																																						
284																																																						
285																																																						
286																																																						
287																																																						
288																																																						
289																																																						
290																																																						
291																																																						
292																																																						
293																																																						
294																																																						
295																																																						
296																																																						
297																																																						
298																																																						
299																																																						
300																																																						
301																																																						
