WL Group	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3
Units	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS
148	17641649	50306	17647437	668892	17653256	1673238	17641649	0.84065	17647437	1.00298	17653256	1.07911	17641649	59841.7890917742	17647437	666904.624219825	17653256	1550572.23081984	17658217	41292	17664004	699536	17669807	2198919	17658217	0.84047	17664004	1.00204	17669807	1.07882	17658217	49129.6536461742	17664004	698111.851822283	17669807	2038263.10227842	17674784	28415	17680571	702763	17686359	2133145	17674784	0.84089	17680571	1.00111	17686359	1.07827	17674784	33791.5779709593	17680571	701983.797984238	17686359	1978303.20791638
149	17761660	50997	17767448	665363	17773267	1661716	17761660	0.84047	17767448	1.00216	17773267	1.07897	17761660	60676.7641914643	17767448	663928.913546739	17773267	1540094.71996441	17778228	42074	17784000	699990	17789803	2197192	17778228	0.84	17784000	1.00233	17789803	1.08018	17778228	50088.0952380952	17784000	698362.814641884	17789803	2034098.02070025	17794795	28378	17800567	700290	17806370	2128485	17794795	0.8406	17800567	1.00095	17806370	1.07864	17794795	33759.219605044	17800567	699625.355911884	17806370	1973304.34621375
150	17881671	50998	17887475	666963	17893278	1649063	17881671	0.84032	17887475	1.00279	17893278	1.07847	17881671	60688.7852246763	17887475	665107.350492127	17893278	1529076.37671887	17898254	42159	17904026	699111	17909829	2193967	17898254	0.84099	17904026	1.00141	17909829	1.07798	17898254	50130.20368851	17904026	698126.641435576	17909829	2035257.61145847	17914821	28231	17920593	701599	17926397	2125099	17914821	0.84066	17920593	1.00206	17926397	1.07873	17914821	33581.9475174268	17920593	700156.677244876	17926397	1970000.83431443
151	18001682	50955	18007486	666448	18013289	1640335	18001682	0.84045	18007486	1.00164	18013289	1.07871	18001682	60628.2348741746	18007486	665356.814823689	18013289	1520645.02971141	18018265	42590	18024037	701139	18029840	2191655	18018265	0.84127	18024037	1.00229	18029840	1.07853	18018265	50625.8395045586	18024037	699537.060132297	18029840	2032076.06649792	18034832	28170	18040620	702670	18046408	2123116	18034832	0.84102	18040620	1.00176	18046408	1.07996	18034832	33495.041735036	18040620	701435.473566523	18046408	1965920.96003556
152	18121693	50766	18127481	665440	18133300	1630397	18121693	0.84065	18127481	1.0016	18133300	1.07917	18121693	60388.9847142092	18127481	664376.996805112	18133300	1510787.92034619	18138276	42529	18144048	699657	18149851	2185455	18138276	0.84044	18144048	1.00175	18149851	1.07897	18138276	50603.2554376279	18144048	698434.739206389	18149851	2025501.17241443	18154828	28156	18160615	702373	18166403	2122386	18154828	0.84068	18160615	1.0031	18166403	1.07895	18154828	33491.935100157	18160615	700202.372644801	18166403	1967084.66564716
153	18241704	52007	18247492	666499	18253326	1617755	18241704	0.84133	18247492	1.00138	18253326	1.07864	18241704	61815.2211379601	18247492	665580.498911502	18253326	1499809.94585775	18258303	43047	18264090	701180	18269909	2186230	18258303	0.84076	18264090	1.00228	18269909	1.07895	18258303	51200.1046672059	18264090	699584.946322385	18269909	2026257.00912925	18274870	28890	18280658	702201	18286445	2119395	18274870	0.84067	18280658	1.00191	18286445	1.07963	18274870	34365.4466080626	18280658	700862.35290595	18286445	1963075.31283866
154																																																						
155																																																						
156																																																						
157																																																						
158																																																						
159																																																						
160																																																						
161																																																						
162																																																						
163																																																						
164																																																						
165																																																						
166																																																						
167																																																						
168																																																						
169																																																						
170																																																						
171																																																						
172																																																						
173																																																						
174																																																						
175																																																						
176																																																						
177																																																						
178																																																						
179																																																						
180																																																						
181																																																						
182																																																						
183																																																						
184																																																						
185																																																						
186																																																						
187																																																						
188																																																						
189																																																						
190																																																						
191																																																						
192																																																						
193																																																						
194																																																						
195																																																						
196																																																						
197																																																						
198																																																						
199																																																						
200																																																						
201																																																						
202																																																						
203																																																						
204																																																						
205																																																						
206																																																						
207																																																						
208																																																						
209																																																						
210																																																						
211																																																						
212																																																						
213																																																						
214																																																						
215																																																						
216																																																						
217																																																						
218																																																						
219																																																						
220																																																						
221																																																						
222																																																						
223																																																						
224																																																						
225																																																						
226																																																						
227																																																						
228																																																						
229																																																						
230																																																						
231																																																						
232																																																						
233																																																						
234																																																						
235																																																						
236																																																						
237																																																						
238																																																						
239																																																						
240																																																						
241																																																						
242																																																						
243																																																						
244																																																						
245																																																						
246																																																						
247																																																						
248																																																						
249																																																						
250																																																						
251																																																						
252																																																						
253																																																						
254																																																						
255																																																						
256																																																						
257																																																						
258																																																						
259																																																						
260																																																						
261																																																						
262																																																						
263																																																						
264																																																						
265																																																						
266																																																						
267																																																						
268																																																						
269																																																						
270																																																						
271																																																						
272																																																						
273																																																						
274																																																						
275																																																						
276																																																						
277																																																						
278																																																						
279																																																						
280																																																						
281																																																						
282																																																						
283																																																						
284																																																						
285																																																						
286																																																						
287																																																						
288																																																						
289																																																						
290																																																						
291																																																						
292																																																						
293																																																						
294																																																						
295																																																						
296																																																						
297																																																						
298																																																						
299																																																						
300																																																						
301																																																						
