WL Group	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3
Units	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS
148	17641618	59247	17647406	779956	17653209	852133	17641618	0.83846	17647406	1.00032	17653209	1.07338	17641618	70661.6892875033	17647406	779706.493921945	17653209	793878.21647506	17658185	54969	17663957	767804	17669761	982913	17658185	0.83937	17663957	1.00045	17669761	1.07213	17658185	65488.4020157976	17663957	767458.643610375	17669761	916785.277904732	17674753	29264	17680540	771072	17686343	1814914	17674753	0.83828	17680540	1.00083	17686343	1.0728	17674753	34909.5767523978	17680540	770432.540990977	17686343	1691754.28784489
149	17761629	60150	17767432	780591	17773236	843283	17761629	0.83828	17767432	1.00126	17773236	1.07209	17761629	71754.0678532233	17767432	779608.693046761	17773236	786578.552173791	17778196	55413	17783984	766989	17789787	970625	17778196	0.83872	17783984	1.00128	17789787	1.07133	17778196	66068.5330026707	17783984	766008.509108341	17789787	906000.018668384	17794779	29639	17800551	772181	17806354	1809042	17794779	0.83898	17800551	1.00134	17806354	1.07139	17794779	35327.4213926435	17800551	771147.662132742	17806354	1688499.9859995
150	17881640	59634	17887428	779566	17893247	839773	17881640	0.83844	17887428	1.00081	17893247	1.07252	17881640	71124.9463288965	17887428	778935.062599295	17893247	782990.52698318	17898207	56097	17903995	768089	17909798	961061	17898207	0.83866	17903995	1.00056	17909798	1.07197	17898207	66888.8464932154	17903995	767659.110897897	17909798	896537.216526582	17914775	29672	17920562	771683	17926350	1800767	17914775	0.83895	17920562	1.00071	17926350	1.07195	17914775	35368.0195482448	17920562	771135.493799402	17926350	1679898.31615281
151	18001651	59921	18007439	781347	18013258	833707	18001651	0.83909	18007439	1.00077	18013258	1.07242	18001651	71411.8866867678	18007439	780745.8257142	18013258	777407.172562988	18018203	56439	18023990	769682	18029794	949097	18018203	0.83873	18023990	1.00002	18029794	1.07118	18018203	67291.0233328962	18023990	769666.606667867	18029794	886029.425493381	18034770	29851	18040542	772284	18046345	1795307	18034770	0.8394	18040542	1.00053	18046345	1.07266	18034770	35562.30640934	18040542	771874.906299661	18046345	1673696.23179759
152	18121662	59779	18127450	780091	18133253	827321	18121662	0.83862	18127450	1.00066	18133253	1.07182	18121662	71282.5832915981	18127450	779576.479523514	18133253	771884.271612771	18138229	56439	18144017	766709	18149820	941692	18138229	0.83928	18144017	1.00146	18149820	1.07202	18138229	67246.925936517	18144017	765591.23679428	18149820	878427.641275349	18154812	29697	18160584	772440	18166387	1785739	18154812	0.83961	18160584	1.00117	18166387	1.07204	18154812	35369.9932111337	18160584	771537.301357412	18166387	1665739.1515242
153	18241673	60074	18247461	783354	18253264	824515	18241673	0.83913	18247461	1.00112	18253264	1.07295	18241673	71590.8142957587	18247461	782477.625059933	18253264	768456.125634932	18258225	56828	18264012	766350	18269816	932183	18258225	0.83906	18264012	1.00084	18269816	1.07185	18258225	67728.1720020022	18264012	765706.806282723	18269816	869695.386481317	18274808	29770	18280580	771180	18286383	1776262	18274808	0.83852	18280580	1.00086	18286383	1.07214	18274808	35503.0291465916	18280580	770517.355074636	18286383	1656744.4550152
154	18361684	60042	18367487	781958	18373291	817087	18361684	0.83871	18367487	1.0014	18373291	1.07203	18361684	71588.5109274958	18367487	780864.789294987	18373291	762186.69253659	18378267	57037	18384039	766155	18389842	921688	18378267	0.8394	18384039	1.00079	18389842	1.07274	18378267	67949.7259947582	18384039	765550.21532989	18389842	859190.484180696	18394819	30204	18400606	768410	18406394	1768547	18394819	0.83965	18400606	1.00041	18406394	1.07209	18394819	35972.1312451617	18400606	768095.081016783	18406394	1649625.49785932
155	18481695	60186	18487483	782200	18493302	813414	18481695	0.83892	18487483	1.00141	18493302	1.07257	18481695	71742.2400228866	18487483	781098.650902228	18493302	758378.474132225	18498278	57004	18504050	767054	18509838	915052	18498278	0.83901	18504050	1.00193	18509838	1.07311	18498278	67941.9792374346	18504050	765576.437475672	18509838	852710.346562794	18514814	30674	18520602	769659	18526405	1761482	18514814	0.83985	18520602	1.00109	18526405	1.07263	18514814	36523.1886646425	18520602	768820.985126212	18526405	1642208.40364338
156	18601706	60624	18607494	781442	18613313	809381	18601706	0.83899	18607494	1.00091	18613313	1.07326	18601706	72258.3105877305	18607494	780731.534303784	18613313	754133.201647318	18618289	57107	18624061	765774	18629864	905803	18618289	0.83906	18624061	1.00059	18629864	1.07218	18618289	68060.6869592163	18624061	765322.459748748	18629864	844823.630360574	18634856	30261	18640628	770640	18646447	1751899	18634856	0.83954	18640628	1.0018	18646447	1.07167	18634856	36044.7387855254	18640628	769255.340387303	18646447	1634737.37251206
157	18721717	60618	18727505	778828	18733324	803915	18721717	0.83949	18727505	1.00048	18733324	1.07192	18721717	72208.1263624343	18727505	778454.341915881	18733324	749976.677363982	18738284	57752	18744072	767597	18749875	896814	18738284	0.83941	18744072	1.00168	18749875	1.07217	18738284	68800.705257264	18744072	766309.599872215	18749875	836447.578275833	18754852	30421	18760639	770436	18766442	1745697	18754852	0.83922	18760639	1.00152	18766442	1.07212	18754852	36249.1361025714	18760639	769266.714593817	18766442	1628266.42540014
158	18841728	61379	18847531	779012	18853335	800209	18841728	0.83903	18847531	1.00094	18853335	1.07173	18841728	73154.7143725493	18847531	778280.416408576	18853335	746651.675328674	18858311	57574	18864083	766296	18869886	886328	18858311	0.8388	18864083	1.00168	18869886	1.07238	18858311	68638.5312350978	18864083	765010.781886431	18869886	826505.529756243	18874863	31020	18880650	767814	18886453	1735904	18874863	0.83937	18880650	1.00067	18886453	1.07245	18874863	36956.2886450552	18880650	767299.909060929	18886453	1618633.9689496
159	18961739	60940	18967542	780429	18973346	795506	18961739	0.83922	18967542	1.00062	18973346	1.07181	18961739	72615.0473058316	18967542	779945.433831025	18973346	742208.040604212	18978322	58130	18984110	766467	18989897	881340	18978322	0.83871	18984110	1.00149	18989897	1.07243	18978322	69308.8194966079	18984110	765326.663271725	18989897	821815.876094477	18994874	30859	19000661	767537	19006449	1725805	18994874	0.83874	19000661	1.0005	19006449	1.07248	18994874	36792.0929012566	19000661	767153.423288356	19006449	1609172.19901537
160	19081750	60992	19087538	779590	19093357	791951	19081750	0.83849	19087538	1.00065	19093357	1.07245	19081750	72740.2831280039	19087538	779083.595662819	19093357	738450.27740221	19098317	58380	19104105	764644	19109893	875149	19098317	0.83992	19104105	1.00129	19109893	1.07304	19098317	69506.6196780646	19104105	763658.880044742	19109893	815579.102363379	19114869	31313	19120657	767633	19126460	1721243	19114869	0.83936	19120657	1.00137	19126460	1.07264	19114869	37305.8044224171	19120657	766582.781589223	19126460	1604679.10948687
161	19201761	61550	19207549	780781	19213352	788687	19201761	0.83952	19207549	1.00146	19213352	1.07271	19201761	73315.7042119306	19207549	779642.721626425	19213352	735228.533340791	19218328	59006	19224116	766792	19229904	868277	19218328	0.83877	19224116	1.00131	19229904	1.07193	19218328	70348.2480298532	19224116	765788.816650188	19229904	810012.780685306	19234896	31426	19240668	768748	19246471	1711815	19234896	0.8383	19240668	1.00064	19246471	1.07312	19234896	37487.7728736729	19240668	768256.315957787	19246471	1595175.74921724
162	19321772	61511	19327575	780848	19333379	783186	19321772	0.83936	19327575	1.00103	19333379	1.07106	19321772	73283.2157834541	19327575	780044.554109267	19333379	731225.141448658	19338355	58860	19344158	766029	19349977	858128	19338355	0.83878	19344158	1.00127	19349977	1.07154	19338355	70173.347003982	19344158	765057.377131044	19349977	800836.179703978	19354953	31053	19360726	769569	19366529	1703397	19354953	0.83936	19360726	1.00145	19366529	1.07299	19354953	36996.0446054137	19360726	768454.740626092	19366529	1587523.64886905
163	19441783	61526	19447571	780350	19453374	780090	19441783	0.83891	19447571	1.00034	19453374	1.07114	19441783	73340.4060030277	19447571	780084.7711778	19453374	728280.150120432	19458350	59069	19464122	767389	19469926	851506	19458350	0.83898	19464122	1.00136	19469926	1.07198	19458350	70405.7307683139	19464122	766346.768394983	19469926	794330.118099218	19474902	31920	19480690	770971	19486493	1693968	19474902	0.83921	19480690	1.00112	19486493	1.07113	19474902	38035.7717377057	19480690	770108.478504076	19486493	1581477.50506474
164	19561794	61691	19567597	780976	19573401	778338	19561794	0.84005	19567597	1.00158	19573401	1.07205	19561794	73437.2953990834	19567597	779744.004472933	19573401	726027.70393172	19578377	59637	19584149	766863	19589952	845102	19578377	0.84034	19584149	1.00101	19589952	1.07244	19578377	70967.7035485637	19584149	766089.249857644	19589952	788017.977695722	19594944	31544	19600716	766793	19606520	1683058	19594944	0.83899	19600716	1.00001	19606520	1.0719	19594944	37597.5875755373	19600716	766785.332146678	19606520	1570163.26149827
165	19681805	61613	19687593	780113	19693396	771831	19681805	0.83903	19687593	1.00097	19693396	1.07071	19681805	73433.6078566917	19687593	779357.023687024	19693396	720859.056140318	19698388	59807	19704160	765086	19709963	838695	19698388	0.83862	19704160	1.0009	19709963	1.07173	19698388	71315.9714769502	19704160	764398.041762414	19709963	782561.839269219	19714924	31918	19720712	766539	19726515	1674388	19714924	0.83792	19720712	1.00073	19726515	1.07129	19714924	38091.9419514989	19720712	765979.834720654	19726515	1562964.27671312
166	19801816	62086	19807604	778133	19813407	769738	19801816	0.83826	19807604	1.00061	19813407	1.07064	19801816	74065.3257939064	19807604	777658.628236776	19813407	718951.2814765	19818384	59376	19824171	765775	19829959	833013	19818384	0.83789	19824171	0.99966	19829959	1.0709	19818384	70863.7171943811	19824171	766035.452053698	19829959	777862.545522458	19834935	32457	19840723	766239	19846526	1667464	19834935	0.83792	19840723	0.99984	19846526	1.07081	19834935	38735.2014512125	19840723	766361.617858858	19846526	1557198.75608184
167	19921827	62492	19927615	777483	19933434	768971	19921827	0.83893	19927615	1.00035	19933434	1.07206	19921827	74490.1243250331	19927615	777210.976158345	19933434	717283.547562636	19938410	60164	19944182	766466	19949985	825970	19938410	0.83882	19944182	1.00036	19949985	1.07138	19938410	71724.5654610048	19944182	766190.171538246	19949985	770940.282626146	19954962	32640	19960749	767129	19966553	1656963	19954962	0.83846	19960749	1.00001	19966553	1.07059	19954962	38928.5117954345	19960749	767121.328786712	19966553	1547710.14113713
168	20041838	62385	20047626	777619	20053445	762654	20041838	0.83877	20047626	1.00034	20053445	1.07086	20041838	74376.7659787546	20047626	777354.699402203	20053445	712188.334609566	20058406	59955	20064193	764990	20069996	821710	20058406	0.83853	20064193	1.00113	20069996	1.07237	20058406	71500.1252191335	20064193	764126.537013175	20069996	766256.049684344	20074988	32375	20080760	766774	20086564	1652137	20074988	0.83877	20080760	1.00052	20086564	1.07124	20074988	38598.1854382012	20080760	766375.484747931	20086564	1542265.97214443
169	20161849	62556	20167637	778566	20173456	759538	20161849	0.83832	20167637	0.99987	20173456	1.07153	20161849	74620.6699112511	20167637	778667.226739476	20173456	708835.0302838	20178417	60988	20184204	762519	20190007	815773	20178417	0.83847	20184204	1.00027	20190007	1.07214	20178417	72737.2476057581	20184204	762313.175442631	20190007	760882.90708303	20194984	32490	20200771	767104	20206575	1640452	20194984	0.83903	20200771	1.00107	20206575	1.07182	20194984	38723.2876059259	20200771	766284.076038639	20206575	1530529.3799332
170	20281860	62806	20287664	776698	20293467	756395	20281860	0.8382	20287664	1.0001	20293467	1.07104	20281860	74929.6110713434	20287664	776620.337966204	20293467	706224.790857484	20298443	60751	20304215	764383	20310034	809861	20298443	0.83856	20304215	1.00078	20310034	1.07088	20298443	72446.8135851937	20304215	763787.24594816	20310034	756257.470491558	20315010	32750	20320798	768312	20326586	1632862	20315010	0.83908	20320798	1.00159	20326586	1.07168	20315010	39030.8433045717	20320798	767092.323206102	20326586	1523646.98417438
171	20401871	62316	20407675	776705	20413478	750501	20401871	0.83861	20407675	1.00116	20413478	1.07023	20401871	74308.677454359	20407675	775805.066123297	20413478	701252.067312634	20418454	61182	20424226	765365	20430029	804309	20418454	0.83837	20424226	1.00044	20430029	1.07104	20418454	72977.3250474134	20424226	765028.387509496	20430029	750960.748431431	20435021	32953	20440809	766358	20446597	1623364	20435021	0.83884	20440809	1.00041	20446597	1.07185	20435021	39284.011253636	20440809	766043.921991983	20446597	1514544.01268834
172	20521882	63328	20527670	779643	20533489	750750	20521882	0.83863	20527670	1.00083	20533489	1.07179	20521882	75513.6353338183	20527670	778996.432960643	20533489	700463.710241745	20538450	61082	20544237	766141	20550040	800804	20538450	0.83854	20544237	0.99997	20550040	1.07229	20538450	72843.2752164476	20544237	766163.984919548	20550040	746816.626099283	20555017	33525	20560804	769209	20566608	1618043	20555017	0.8389	20560804	1.00044	20566608	1.07286	20555017	39963.0468470616	20560804	768870.696893367	20566608	1508158.56682139
173	20641893	63317	20647665	778890	20653469	749869	20641893	0.83869	20647665	1.00022	20653469	1.07194	20641893	75495.1173854464	20647665	778718.681889984	20653469	699543.817750994	20658445	60650	20664233	765933	20670036	795001	20658445	0.83812	20664233	1.00005	20670036	1.0715	20658445	72364.3392354317	20664233	765894.705264737	20670036	741951.469902007	20675012	33356	20680800	768559	20686603	1606943	20675012	0.83899	20680800	1.00068	20686603	1.07188	20675012	39757.3272625419	20680800	768036.735020186	20686603	1499181.8113968
174	20761904	63410	20767692	779633	20773511	746938	20761904	0.83946	20767692	1.00167	20773511	1.07222	20761904	75536.6545159984	20767692	778333.183583416	20773511	696627.557777322	20778472	61718	20784259	766902	20790062	789801	20778472	0.83893	20784259	1.00054	20790062	1.07216	20778472	73567.5205321064	20784259	766488.096427929	20790062	736644.717206387	20795039	33861	20800826	767446	20806630	1595243	20795039	0.83842	20800826	1.00115	20806630	1.07237	20795039	40386.6797070681	20800826	766564.450881486	20806630	1487586.37410595
175	20881915	63620	20887703	779752	20893522	742239	20881915	0.83932	20887703	1.00204	20893522	1.07254	20881915	75799.4567030453	20887703	778164.544329568	20893522	692038.525369683	20898498	61256	20904286	766232	20910089	787433	20898498	0.83866	20904286	1.00062	20910089	1.07328	20898498	73040.3262347078	20904286	765757.23051708	20910089	733669.685450209	20915065	33918	20920853	765792	20926656	1588244	20915065	0.8395	20920853	1.00071	20926656	1.07317	20915065	40402.6206075045	20920853	765248.673441856	20926656	1479955.6454243
176	21001926	63476	21007714	778390	21013517	739791	21001926	0.83957	21007714	1.00099	21013517	1.07225	21001926	75605.3694152959	21007714	777620.156045515	21013517	689942.643972954	21018494	61942	21024328	766395	21030131	782109	21018494	0.83897	21024328	1.00105	21030131	1.07242	21018494	73831.0070681908	21024328	765591.12931422	21030131	729293.560358815	21035108	34334	21040880	768002	21046683	1578445	21035108	0.83876	21040880	1.00141	21046683	1.07177	21035108	40934.2362535171	21040880	766920.641894928	21046683	1472746.01826885
177	21121937	63957	21127725	778895	21133544	739128	21121937	0.83981	21127725	1.0015	21133544	1.07327	21121937	76156.5115919077	21127725	777728.407388917	21133544	688669.207189244	21138520	62573	21144292	766106	21150080	777338	21138520	0.83975	21144292	1.00126	21150080	1.07238	21138520	74513.8434057755	21144292	765141.921179314	21150080	724871.78052556	21155072	34572	21160844	765138	21166647	1570736	21155072	0.83923	21160844	1.00149	21166647	1.07345	21155072	41194.9048532583	21160844	763999.640535602	21166647	1463259.58358564
178	21241948	64132	21247736	779851	21253539	734951	21241948	0.83956	21247736	1.00143	21253539	1.0723	21241948	76387.6316165611	21247736	778737.40551012	21253539	685396.81059405	21258516	62528	21264288	766173	21270091	772898	21258516	0.83969	21264288	1.00061	21270091	1.07219	21258516	74465.5765818338	21264288	765705.919389173	21270091	720859.176078867	21275083	35146	21280855	766399	21286658	1559253	21275083	0.83897	21280855	1.00131	21286658	1.07358	21275083	41891.8435700919	21280855	765396.330806643	21286658	1452386.40809255
179	21361959	64673	21367747	779195	21373550	733411	21361959	0.84015	21367747	1.00221	21373550	1.07285	21361959	76977.920609415	21367747	777476.776324323	21373550	683610.010719113	21378527	62920	21384314	765179	21390117	768886	21378527	0.83945	21384314	1.0013	21390117	1.07306	21378527	74953.8388230389	21384314	764185.558773594	21390117	716535.888021173	21395094	35141	21400881	766541	21406685	1549386	21395094	0.84044	21400881	1.00133	21406685	1.07315	21395094	41812.6219599258	21400881	765522.854603378	21406685	1443773.93654196
180	21481970	64105	21487758	778453	21493561	732097	21481970	0.83973	21487758	1.00235	21493561	1.07377	21481970	76340.0140521358	21487758	776627.924377713	21493561	681800.571817056	21498538	62934	21504325	767105	21510113	764991	21498538	0.84016	21504325	1.00163	21510113	1.07345	21498538	74907.1605408494	21504325	765856.653654543	21510113	712647.072523173	21515105	35196	21520877	766098	21526680	1541050	21515105	0.83971	21520877	1.00167	21526680	1.07404	21515105	41914.4704719487	21520877	764820.749348588	21526680	1434816.20796246
181	21601981	64123	21607769	777663	21613572	728520	21601981	0.83974	21607769	1.00184	21613572	1.07339	21601981	76360.5401671946	21607769	776234.728100296	21613572	678709.509125295	21618549	63314	21624336	766684	21630124	762995	21618549	0.83944	21624336	1.00161	21630124	1.07306	21618549	75424.0922519775	21624336	765451.622887152	21630124	711045.980653458	21635100	35797	21640888	766523	21646691	1530834	21635100	0.83967	21640888	1.00212	21646691	1.07386	21635100	42632.2245644122	21640888	764901.409012893	21646691	1425543.36691934
182	21721992	64162	21727780	776773	21733583	727515	21721992	0.83913	21727780	1.00066	21733583	1.07194	21721992	76462.5266645216	21727780	776260.667959147	21733583	678690.038621565	21738560	63170	21744332	766835	21750135	757721	21738560	0.83898	21744332	1.00171	21750135	1.07242	21738560	75293.809149205	21744332	765525.950624432	21750135	706552.470114321	21755127	35913	21760899	766880	21766702	1519726	21755127	0.84024	21760899	1.00171	21766702	1.07302	21755127	42741.3596115396	21760899	765570.873805792	21766702	1416307.24497213
183	21842003	64252	21847791	780282	21853610	727697	21842003	0.84004	21847791	1.00126	21853610	1.0734	21842003	76486.8339602876	21847791	779300.08189681	21853610	677936.463573691	21858571	63504	21864358	767528	21870162	753456	21858571	0.84003	21864358	1.00152	21870162	1.0722	21858571	75597.3000964251	21864358	766363.128045371	21870162	702719.641857862	21875138	36231	21880926	767276	21886729	1511227	21875138	0.83967	21880926	1.00203	21886729	1.07305	21875138	43149.0942870413	21880926	765721.58518208	21886729	1408347.23451843
184	21962014	64723	21967802	780052	21973605	723456	21962014	0.83908	21967802	1.00106	21973605	1.07313	21962014	77135.6724031082	21967802	779226.020418357	21973605	674155.041793632	21978582	63689	21984369	764926	21990157	751763	21978582	0.83874	21984369	1.00072	21990157	1.07274	21978582	75934.1393041944	21984369	764375.649532337	21990157	700787.702518784	21995133	36763	22000921	766780	22006724	1501499	21995133	0.83884	22000921	1.00146	22006724	1.07297	21995133	43825.9978064947	22000921	765662.133285403	22006724	1399385.81693803
185	22082025	65022	22087829	775949	22093632	721754	22082025	0.8391	22087829	1.00031	22093632	1.07148	22082025	77490.1680371827	22087829	775708.53035559	22093632	673604.733639452	22098593	64552	22104380	765506	22110184	748479	22098593	0.83938	22104380	1.00053	22110184	1.07256	22098593	76904.3818056184	22104380	765100.49673673	22110184	697843.477287984	22115160	36853	22120948	766006	22126751	1488539	22115160	0.83913	22120948	1.00067	22126751	1.07183	22115160	43918.1056570496	22120948	765493.119609861	22126751	1388782.73606822
186	22202036	65035	22207824	777994	22213627	719646	22202036	0.8392	22207824	1.00126	22213627	1.07243	22202036	77496.4251668256	22207824	777014.961148952	22213627	671042.3990377	22218604	64241	22224391	766416	22230195	743937	22218604	0.83935	22224391	1.00081	22230195	1.07269	22218604	76536.6057067969	22224391	765795.705478563	22230195	693524.690264662	22235171	36875	22240959	765143	22246762	1481193	22235171	0.83962	22240959	1.00014	22246762	1.07397	22235171	43918.6774969629	22240959	765035.894974704	22246762	1379175.39596078
187	22322048	64802	22327835	776543	22333638	718910	22322048	0.83926	22327835	1.00077	22333638	1.07284	22322048	77213.2592998594	22327835	775945.5219481	22333638	670099.921703143	22338615	64469	22344402	767863	22350206	741111	22338615	0.8387	22344402	1.00062	22350206	1.07206	22338615	76867.7715512102	22344402	767387.219923647	22350206	691296.196108427	22355182	37267	22360970	765503	22366773	1469839	22355182	0.83939	22360970	1.00034	22366773	1.07208	22355182	44397.7173900094	22360970	765242.81744207	22366773	1371016.15551078
188	22442059	65076	22447846	778998	22453649	718001	22442059	0.83914	22447846	1.00025	22453649	1.07237	22442059	77550.8258455085	22447846	778803.299175206	22453649	669545.958950735	22458626	64450	22464413	766727	22470232	738879	22458626	0.83926	22464413	1.00041	22470232	1.07251	22458626	76793.842194314	22464413	766412.770763987	22470232	688925.044987925	22475209	37648	22480996	765783	22486784	1456876	22475209	0.83863	22480996	0.99987	22486784	1.07187	22475209	44892.2647651527	22480996	765882.564733415	22486784	1359190.94666331
189	22562070	65026	22567857	777171	22573676	713573	22562070	0.8392	22567857	1.00098	22573676	1.07208	22562070	77485.7006673022	22567857	776410.118084278	22573676	665596.783822103	22578637	64941	22584409	767039	22590212	735931	22578637	0.83863	22584409	1.0008	22590212	1.072	22578637	77437.0103621382	22584409	766425.85931255	22590212	686502.798507463	22595188	38240	22600976	766920	22606779	1449234	22595188	0.83843	22600976	1.00004	22606779	1.0721	22595188	45609.0550195007	22600976	766889.324427023	22606779	1351771.28999161
190	22682081	65449	22687868	780207	22693671	711674	22682081	0.83889	22687868	1.00106	22693671	1.07273	22682081	78018.5721608316	22687868	779380.85629233	22693671	663423.228585012	22698648	64708	22704435	765611	22710239	731973	22698648	0.83906	22704435	1.00143	22710239	1.07265	22698648	77119.6338760041	22704435	764517.739632326	22710239	682396.867570969	22715199	38540	22720987	764424	22726790	1436928	22715199	0.83857	22720987	1.00034	22726790	1.07284	22715199	45959.1924347401	22720987	764164.18417738	22726790	1339368.40535401
191	22802092	65652	22807879	778004	22813698	709210	22802092	0.83915	22807879	1.00077	22813698	1.07214	22802092	78236.3105523446	22807879	777405.39784366	22813698	661490.103904341	22818659	65333	22824446	765700	22830250	728815	22818659	0.83927	22824446	1.00054	22830250	1.07283	22818659	77845.0319920884	22824446	765286.745157615	22830250	679338.758237559	22835242	38992	22841014	765775	22846817	1423573	22835242	0.83877	22841014	1.00026	22846817	1.07171	22835242	46487.1180418947	22841014	765575.950252934	22846817	1328319.22814941
192	22922103	65284	22927890	777365	22933709	708811	22922103	0.83894	22927890	1.00133	22933709	1.07444	22922103	77817.245571793	22927890	776332.47780452	22933709	659702.728863408	22938685	65695	22944457	764304	22950261	727284	22938685	0.83926	22944457	1.00112	22950261	1.0739	22938685	78277.2919000072	22944457	763448.937190347	22950261	677236.24173573	22955237	39291	22961025	766718	22966828	1415633	22955237	0.84006	22961025	1.00178	22966828	1.07292	22955237	46771.6591672023	22961025	765355.666912895	22966828	1319420.83286732
193	23042114	65860	23047886	778689	23053689	706378	23042114	0.8393	23047886	1.00108	23053689	1.07224	23042114	78470.1536995115	23047886	777848.923162984	23053689	658787.21181825	23058665	65812	23064453	765075	23070256	725634	23058665	0.83891	23064453	1.00096	23070256	1.07315	23058665	78449.4165047502	23064453	764341.23241688	23070256	676172.016959419	23075232	39322	23081020	766231	23086823	1401126	23075232	0.83835	23081020	1.00041	23086823	1.07159	23075232	46904.0376930876	23081020	765916.974040644	23086823	1307520.60022957
194	23162125	65629	23167912	778256	23173715	705519	23162125	0.83836	23167912	0.99998	23173715	1.07286	23162125	78282.5993606565	23167912	778271.565431309	23173715	657605.838599631	23178692	66226	23184479	766973	23190283	722136	23178692	0.83877	23184479	1.0011	23190283	1.07208	23178692	78956.0904658011	23184479	766130.256717611	23190283	673584.060890978	23195259	39833	23201047	764608	23206850	1393721	23195259	0.83851	23201047	1.00065	23206850	1.07277	23195259	47504.5020333687	23201047	764111.327637036	23206850	1299179.69369017
195	23282136	65607	23287923	777615	23293726	702685	23282136	0.83813	23287923	0.99973	23293726	1.07234	23282136	78277.8327944352	23287923	777825.012753444	23293726	655281.9068579	23298703	65599	23304490	764765	23310278	718091	23298703	0.83852	23304490	0.99985	23310278	1.07211	23298703	78231.8847493202	23304490	764879.731959794	23310278	669792.278777364	23315254	40185	23321042	764669	23326845	1382404	23315254	0.83872	23321042	0.99962	23326845	1.07152	23315254	47912.2949256009	23321042	764959.684680179	23326845	1290133.64192922
196	23402147	65625	23407934	775240	23413737	700886	23402147	0.83878	23407934	0.99985	23413737	1.07235	23402147	78238.6322992918	23407934	775356.303445517	23413737	653598.172238542	23418714	65924	23424501	766465	23430305	716354	23418714	0.83944	23424501	1.00101	23430305	1.07222	23418714	78533.3079195654	23424501	765691.651432054	23430305	668103.560836396	23435281	40664	23441053	763664	23446856	1370685	23435281	0.8382	23441053	1.00038	23446856	1.07271	23435281	48513.4812693868	23441053	763373.917911194	23446856	1277777.77777778
197	23522158	65915	23527945	776948	23533764	701044	23522158	0.83871	23527945	1.00043	23533764	1.07209	23522158	78590.9313111803	23527945	776614.055955939	23533764	653904.056562415	23538740	66005	23544528	766995	23550331	714776	23538740	0.83925	23544528	1.00103	23550331	1.0722	23538740	78647.6020256181	23544528	766205.808017742	23550331	666644.282783063	23555308	41225	23561095	763937	23566898	1362604	23555308	0.83912	23561095	0.99942	23566898	1.07189	23555308	49128.8492706645	23561095	764380.340597547	23566898	1271216.26286279
198	23642169	66443	23647956	777367	23653775	700700	23642169	0.8392	23647956	1.00083	23653775	1.07314	23642169	79174.2135367016	23647956	776722.320474006	23653775	652943.697933168	23658736	66261	23664523	765430	23670327	712375	23658736	0.83887	23664523	1.00076	23670327	1.07247	23658736	78988.4010633352	23664523	764848.714976618	23670327	664237.694294479	23675303	41508	23681091	764501	23686894	1350864	23675303	0.83927	23681091	1.00057	23686894	1.07313	23675303	49457.2664339247	23681091	764065.482674875	23686894	1258807.41382684
199	23762180	66277	23767967	778582	23773770	699327	23762180	0.8399	23767967	1.00205	23773770	1.07309	23762180	78910.584593404	23767967	776989.172196996	23773770	651694.638846695	23778747	66693	23784534	766909	23790338	710651	23778747	0.83842	23784534	1.0014	23790338	1.07385	23778747	79546.0509052742	23784534	765836.828440184	23790338	661778.646924617	23795314	42045	23801102	766079	23806905	1339334	23795314	0.83873	23801102	1.00121	23806905	1.07271	23795314	50129.3622500686	23801102	765153.164670748	23806905	1248551.7987154
200	23882191	66320	23887978	776386	23893781	696691	23882191	0.83867	23887978	1.0003	23893781	1.07297	23882191	79077.5871320066	23887978	776153.154053784	23893781	649310.791541236	23898758	66255	23904545	767395	23910349	708356	23898758	0.83926	23904545	1.00131	23910349	1.07232	23898758	78944.5463861021	23904545	766391.027753643	23910349	660582.661891972	23915341	42505	23921113	766626	23926916	1327876	23915341	0.83925	23921113	1.0012	23926916	1.07238	23915341	50646.4104855526	23921113	765707.151418298	23926916	1238251.36612022
201	24002202	66118	24007989	778395	24013792	695707	24002202	0.83894	24007989	1.00175	24013792	1.07297	24002202	78811.3571888335	24007989	777035.188420264	24013792	648393.710914564	24018769	66512	24024572	767438	24030375	706416	24018769	0.83942	24024572	1.00144	24030375	1.07252	24018769	79235.6627194968	24024572	766334.478351174	24030375	658650.654533249	24035352	42294	24041139	766307	24046927	1319358	24035352	0.83926	24041139	1.00104	24046927	1.07384	24035352	50394.3950623168	24041139	765510.868696556	24046927	1228635.55092006
