HJY Multigroup Import
Application Version:	3.5.1.20
SystemConfiguration::	FL3-11_1602C-0213-FL
Experiment Time Stamp:	9/24/2025 10:16 AM
Export Time Stamp:	9/24/2025 3:35 PM
Experiment Comment:	None

Integration Time:	1
Time Sequence Interval Points:	301
Time Sequence Experiment Duration:	10:00:00	36000000 (ms)
Repetition Time Sequence Enabled:	False
Repetition Time Sequence Count:	2
Repetition Time Sequence Delay:	0 seconds
Time Sequence Interval Total Points:	301
Time Sequence Experiment Duration Total:	10:00:00	36000000 (ms)

Mono Count:	2
Mono Description:	Excitation 1 (Mono1)	Emission 1 (Mono2)
Mono Slit Width:		5	5
Mono Grating Index:		0	0
Mono Grating Value:		1200	1200

Mono Wavelength Group Count:	3
Mono Wavelength Group Description:	Group 1:(Excitation 1:596 Emission 1:615)	Group 2:(Excitation 1:549 Emission 1:565)	Group 3:(Excitation 1:495 Emission 1:520)

Detector Count:	3
Detector Description:	S1 (SCD1)	R (SCD2)	S1/R (SCD1/SCD2)
Detector High Voltage:	950	None	None

Accessory Sequential Type:	Temperature Controller
Accessory Sequential Description:	Temperature Control (TC1)
Accessory Sequential Scan Position Count:	1
Accessory Sequential Scan Positions:		37

Accessory Interleave Type:	Sample Changer
Accessory Interleave Description:	Sample Changer - 4 Position (SCH1)
Accessory Interleave Scan Position Count:	3
Accessory Interleave Scan Positions:	1	2	3

Axis	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
145	17281585	71139	17287373	778727	17293176	811662	17281585	0.838	17287373	1.00442	17293176	1.05555	17281585	84891.4081145585	17287373	775300.173234304	17293176	768946.994457866	17298168	72799	17303940	808351	17309743	745818	17298168	0.83857	17303940	1.00488	17309743	1.05527	17298168	86813.2654399752	17303940	804425.404028342	17309743	706755.617045875	17314720	65547	17320507	815281	17326326	884762	17314720	0.83791	17320507	1.00435	17326326	1.05658	17314720	78226.7785323006	17320507	811749.887987255	17326326	837382.876829015
146	17401596	71473	17407384	775720	17413187	813786	17401596	0.83825	17407384	1.00446	17413187	1.056	17401596	85264.5392186102	17407384	772275.650598331	17413187	770630.681818182	17418163	72535	17423951	808339	17429754	746463	17418163	0.8385	17423951	1.00422	17429754	1.05605	17418163	86505.6648777579	17423951	804942.14415168	17429754	706844.372899011	17434746	66159	17440534	815038	17446337	884597	17434746	0.83798	17440534	1.00409	17446337	1.05497	17434746	78950.5716126877	17440534	811718.073081098	17446337	838504.412447747
147	17521607	71717	17527395	779125	17533213	814244	17521607	0.83814	17527395	1.00476	17533213	1.05506	17521607	85566.8504068533	17527395	775433.934471914	17533213	771751.369590355	17538190	73241	17543962	808152	17549765	745475	17538190	0.8376	17543962	1.00384	17549765	1.05504	17538190	87441.4995224451	17543962	805060.567421103	17549765	706584.584470731	17554742	66406	17560529	813843	17566332	884284	17554742	0.83804	17560529	1.00321	17566332	1.05499	17554742	79239.6544317694	17560529	811238.923056987	17566332	838191.831202191
148	17641618	71697	17647390	777312	17653209	818030	17641618	0.83831	17647390	1.00446	17653209	1.05647	17641618	85525.6408727082	17647390	773860.581805149	17653209	774304.996829063	17658185	73144	17663973	809512	17669776	746224	17658185	0.8381	17663973	1.00507	17669776	1.05594	17658185	87273.5950363918	17663973	805428.477618474	17669776	706691.668087202	17674753	66645	17680525	817123	17686328	887395	17674753	0.83805	17680525	1.00489	17686328	1.05656	17674753	79523.8947556828	17680525	813146.712575506	17686328	839890.77761793
149	17761629	71747	17767401	777252	17773204	818363	17761629	0.83833	17767401	1.00513	17773204	1.05476	17761629	85583.2428757172	17767401	773285.047705272	17773204	775876.028670029	17778196	73225	17783984	806508	17789787	741499	17778196	0.83774	17783984	1.00396	17789787	1.05535	17778196	87407.7876190704	17783984	803326.825769951	17789787	702609.56080921	17794779	66516	17800567	814994	17806386	885314	17794779	0.83838	17800567	1.00509	17806386	1.05562	17794779	79338.7246833178	17800567	810866.688555254	17806386	838667.323468672
150	17881640	71050	17887428	777143	17893231	819023	17881640	0.83823	17887428	1.00462	17893231	1.0556	17881640	84761.9388473331	17887428	773569.110708527	17893231	775883.857521789	17898207	72934	17903995	807127	17909798	741524	17898207	0.83763	17903995	1.00412	17909798	1.05575	17898207	87071.857502716	17903995	803815.281042106	17909798	702367.037650959	17914775	67377	17920562	814557	17926365	885177	17914775	0.83816	17920562	1.00359	17926365	1.05528	17914775	80386.7996563902	17920562	811643.200908738	17926365	838807.709802138
151	18001651	71367	18007439	775439	18013242	821754	18001651	0.83761	18007439	1.00436	18013242	1.05622	18001651	85203.1374983584	18007439	772072.762754391	18013242	778014.050103198	18018218	73499	18024006	806223	18029809	743477	18018218	0.83714	18024006	1.00374	18029809	1.05516	18018218	87797.7399240271	18024006	803218.96108554	18029809	704610.67515827	18034786	67545	18040558	815715	18046361	887476	18034786	0.83753	18040558	1.00454	18046361	1.05561	18034786	80647.8573901831	18040558	812028.391104386	18046361	840723.373215487
152	18121662	72127	18127450	777753	18133269	823190	18121662	0.83724	18127450	1.00417	18133269	1.05586	18121662	86148.5356648034	18127450	774523.238097135	18133269	779639.346125433	18138245	73431	18144017	806945	18149820	741236	18138245	0.83774	18144017	1.00437	18149820	1.05585	18138245	87653.6873015494	18144017	803433.99344863	18149820	702027.750153904	18154797	67344	18160584	818855	18166387	888228	18154797	0.83814	18160584	1.00507	18166387	1.05512	18154797	80349.3449781659	18160584	814724.347557882	18166387	841826.522101752
153	18241673	71810	18247461	777711	18253264	825211	18241673	0.83801	18247461	1.00464	18253264	1.05566	18241673	85691.1015381678	18247461	774119.087434305	18253264	781701.494799462	18258225	73735	18264012	805812	18269816	740454	18258225	0.83808	18264012	1.00394	18269816	1.05546	18258225	87980.8610156548	18264012	802649.560730721	18269816	701546.245239043	18274808	68165	18280580	816708	18286383	891281	18274808	0.83758	18280580	1.00403	18286383	1.05563	18274808	81383.2708517396	18280580	813429.877593299	18286383	844311.927474589
154	18361684	72300	18367472	776417	18373275	824612	18361684	0.83796	18367472	1.00349	18373275	1.05542	18361684	86280.9680653015	18367472	773716.728617126	18373275	781311.70529268	18378251	73859	18384039	806975	18389842	739102	18378251	0.83808	18384039	1.00424	18389842	1.0561	18378251	88128.8182512409	18384039	803567.87222178	18389842	699840.92415491	18394819	68389	18400606	816106	18406409	888597	18394819	0.8373	18400606	1.00351	18406409	1.05491	18394819	81678.0126597396	18400606	813251.487279649	18406409	842343.896635732
155	18481695	71498	18487467	774709	18493270	824788	18481695	0.83789	18487467	1.0025	18493270	1.05497	18481695	85331.010037117	18487467	772777.057356609	18493270	781811.805075026	18498247	74077	18504034	806146	18509838	739992	18498247	0.83786	18504034	1.00382	18509838	1.05647	18498247	88412.1452271263	18504034	803078.241118926	18509838	700438.251914394	18514814	67763	18520602	816308	18526405	891528	18514814	0.83757	18520602	1.0046	18526405	1.05529	18514814	80904.2826271237	18520602	812570.17718495	18526405	844818.012110415
156	18601706	72120	18607494	778134	18613297	827414	18601706	0.83798	18607494	1.00385	18613297	1.05523	18601706	86064.1065419223	18607494	775149.673756039	18613297	784107.730068326	18618289	73986	18624077	806622	18629880	739537	18618289	0.83804	18624077	1.00395	18629880	1.05528	18618289	88284.568755668	18624077	803448.378903332	18629880	700796.944886665	18634856	68356	18640644	819922	18646447	892513	18634856	0.83749	18640644	1.00491	18646447	1.05529	18634856	81620.0790457199	18640644	815915.85316098	18646447	845751.404827109
157	18721717	72413	18727505	781510	18733308	829159	18721717	0.83729	18727505	1.00334	18733308	1.05535	18721717	86484.9693654528	18727505	778908.445791058	18733308	785672.051925901	18738284	74767	18744072	808717	18749875	738879	18738284	0.83764	18744072	1.00385	18749875	1.05594	18738284	89259.1089250752	18744072	805615.380783982	18749875	699735.78044207	18754852	69160	18760655	816842	18766458	893403	18754852	0.83796	18760655	1.00314	18766458	1.05468	18754852	82533.7724951072	18760655	814285.144645812	18766458	847084.423711458
158	18841728	72298	18847516	779692	18853335	832694	18841728	0.83837	18847516	1.00443	18853335	1.05543	18841728	86236.3872753081	18847516	776253.198331392	18853335	788961.84493524	18858311	74278	18864083	807421	18869886	737401	18858311	0.83778	18864083	1.00368	18869886	1.056	18858311	88660.5075318103	18864083	804460.585047027	18869886	698296.401515152	18874847	68721	18880635	817923	18886438	895033	18874847	0.83842	18880635	1.00393	18886438	1.05584	18874847	81964.8863338184	18880635	814721.145896626	18886438	847697.567813305
159	18961739	71593	18967527	778623	18973330	834070	18961739	0.838	18967527	1.00466	18973330	1.05468	18961739	85433.1742243437	18967527	775011.446658571	18973330	790827.549588501	18978306	74001	18984078	808061	18989882	736555	18978306	0.83781	18984078	1.00434	18989882	1.05605	18978306	88326.7089196835	18984078	804569.169803055	18989882	697462.241371147	18994874	69373	19000646	815793	19006449	895312	18994874	0.83803	19000646	1.00434	19006449	1.05576	18994874	82781.0460246053	19000646	812267.757930581	19006449	848026.066530272
160																																																						
161																																																						
162																																																						
163																																																						
164																																																						
165																																																						
166																																																						
167																																																						
168																																																						
169																																																						
170																																																						
171																																																						
172																																																						
173																																																						
174																																																						
175																																																						
176																																																						
177																																																						
178																																																						
179																																																						
180																																																						
181																																																						
182																																																						
183																																																						
184																																																						
185																																																						
186																																																						
187																																																						
188																																																						
189																																																						
190																																																						
191																																																						
192																																																						
193																																																						
194																																																						
195																																																						
196																																																						
197																																																						
198																																																						
199																																																						
200																																																						
201																																																						
202																																																						
203																																																						
204																																																						
205																																																						
206																																																						
207																																																						
208																																																						
209																																																						
210																																																						
211																																																						
212																																																						
213																																																						
214																																																						
215																																																						
216																																																						
217																																																						
218																																																						
219																																																						
220																																																						
221																																																						
222																																																						
223																																																						
224																																																						
225																																																						
226																																																						
227																																																						
228																																																						
229																																																						
230																																																						
231																																																						
232																																																						
233																																																						
234																																																						
235																																																						
236																																																						
237																																																						
238																																																						
239																																																						
240																																																						
241																																																						
242																																																						
243																																																						
244																																																						
245																																																						
246																																																						
247																																																						
248																																																						
249																																																						
250																																																						
251																																																						
252																																																						
253																																																						
254																																																						
255																																																						
256																																																						
257																																																						
258																																																						
259																																																						
260																																																						
261																																																						
262																																																						
263																																																						
264																																																						
265																																																						
266																																																						
267																																																						
268																																																						
269																																																						
270																																																						
271																																																						
272																																																						
273																																																						
274																																																						
275																																																						
276																																																						
277																																																						
278																																																						
279																																																						
280																																																						
281																																																						
282																																																						
283																																																						
284																																																						
285																																																						
286																																																						
287																																																						
288																																																						
289																																																						
290																																																						
291																																																						
292																																																						
293																																																						
294																																																						
295																																																						
296																																																						
297																																																						
298																																																						
299																																																						
300																																																						
301																																																						
