HJY Multigroup Import
Application Version:	3.5.1.20
SystemConfiguration::	FL3-11_1602C-0213-FL
Experiment Time Stamp:	9/17/2025 1:04 PM
Export Time Stamp:	9/17/2025 6:10 PM
Experiment Comment:	None

Integration Time:	1
Time Sequence Interval Points:	301
Time Sequence Experiment Duration:	10:00:00	36000000 (ms)
Repetition Time Sequence Enabled:	False
Repetition Time Sequence Count:	2
Repetition Time Sequence Delay:	0 seconds
Time Sequence Interval Total Points:	301
Time Sequence Experiment Duration Total:	10:00:00	36000000 (ms)

Mono Count:	2
Mono Description:	Excitation 1 (Mono1)	Emission 1 (Mono2)
Mono Slit Width:		5	5
Mono Grating Index:		0	0
Mono Grating Value:		1200	1200

Mono Wavelength Group Count:	3
Mono Wavelength Group Description:	Group 1:(Excitation 1:596 Emission 1:615)	Group 2:(Excitation 1:549 Emission 1:565)	Group 3:(Excitation 1:495 Emission 1:520)

Detector Count:	3
Detector Description:	S1 (SCD1)	R (SCD2)	S1/R (SCD1/SCD2)
Detector High Voltage:	950	None	None

Accessory Sequential Type:	Temperature Controller
Accessory Sequential Description:	Temperature Control (TC1)
Accessory Sequential Scan Position Count:	1
Accessory Sequential Scan Positions:		37

Accessory Interleave Type:	Sample Changer
Accessory Interleave Description:	Sample Changer - 4 Position (SCH1)
Accessory Interleave Scan Position Count:	3
Accessory Interleave Scan Positions:	1	2	3

Axis	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
142	16921552	67193	16927340	795666	16933143	1238449	16921552	0.84588	16927340	1.01686	16933143	1.06147	16921552	79435.6173452499	16927340	782473.496843223	16933143	1166730.10070939	16938119	73425	16943891	843009	16949694	1604206	16938119	0.84521	16943891	1.01819	16949694	1.06228	16938119	86871.9016575762	16943891	827948.614698632	16949694	1510153.63181082	16954671	73211	16960458	828091	16966262	1066551	16954671	0.84497	16960458	1.0177	16966262	1.06292	16954671	86643.3127803354	16960458	813688.709835904	16966262	1003416.06141572
143	17041563	67067	17047351	794673	17053169	1229106	17041563	0.84543	17047351	1.01631	17053169	1.06226	17041563	79328.8622357853	17047351	781919.886648759	17053169	1157067.00807712	17058146	74303	17063918	839930	17069721	1582906	17058146	0.8448	17063918	1.01726	17069721	1.06196	17058146	87953.3617424243	17063918	825678.784184968	17069721	1490551.43319899	17074697	72693	17080485	828276	17086288	1058117	17074697	0.84488	17080485	1.01764	17086288	1.06188	17074697	86039.437553262	17080485	813918.478047247	17086288	996456.285079293
144	17161574	67324	17167362	794756	17173165	1215281	17161574	0.84473	17167362	1.01715	17173165	1.06176	17161574	79698.8386821825	17167362	781355.748906258	17173165	1144591.05635925	17178157	74225	17183929	839479	17189732	1570364	17178157	0.84576	17183929	1.01651	17189732	1.06246	17178157	87761.3034430571	17183929	825844.310434723	17189732	1478045.29111684	17194709	73136	17200481	823342	17206299	1049016	17194709	0.84511	17200481	1.01587	17206299	1.06255	17194709	86540.2136999917	17200481	810479.687361572	17206299	987262.717048609
145	17281585	67919	17287373	793198	17293176	1202889	17281585	0.84527	17287373	1.01653	17293176	1.06078	17281585	80351.8402403966	17287373	780299.646837772	17293176	1133966.51520579	17298152	74642	17303924	839853	17309728	1555629	17298152	0.84622	17303924	1.01705	17309728	1.06152	17298152	88206.3765923755	17303924	825773.560788555	17309728	1465473.09518426	17314704	74159	17320492	828820	17326295	1040576	17314704	0.84591	17320492	1.01653	17326295	1.0617	17314704	87667.7187880507	17320492	815342.390288531	17326295	980103.607422059
146	17401596	67695	17407384	793537	17413187	1197654	17401596	0.84502	17407384	1.01621	17413187	1.06257	17401596	80110.5299282857	17407384	780878.95218508	17413187	1127129.50676191	17418179	74213	17423951	837777	17429754	1539697	17418179	0.8463	17423951	1.01665	17429754	1.06214	17418179	87691.1260782229	17423951	824056.459941966	17429754	1449617.75283861	17434731	74526	17440518	825573	17446321	1034609	17434731	0.84607	17440518	1.01596	17446321	1.06173	17434731	88084.9102320139	17440518	812603.842670972	17446321	974455.840938845
147	17521607	68097	17527395	795840	17533213	1184880	17521607	0.84447	17527395	1.01687	17533213	1.06126	17521607	80638.7438274894	17527395	782636.915239903	17533213	1116484.17918324	17538190	74404	17543978	838244	17549765	1523485	17538190	0.84479	17543978	1.01736	17549765	1.06117	17538190	88073.9592087974	17543978	823940.394747189	17549765	1435665.35050934	17554742	73590	17560529	826372	17566332	1026907	17554742	0.84548	17560529	1.01663	17566332	1.06224	17554742	87039.3149453565	17560529	812854.234087131	17566332	966737.272179545
148	17641618	68492	17647406	795399	17653209	1174294	17641618	0.84489	17647406	1.01643	17653209	1.06192	17641618	81066.1742948786	17647406	782541.837608099	17653209	1105821.53081211	17658185	74904	17663973	837335	17669776	1511642	17658185	0.84534	17663973	1.01674	17669776	1.06234	17658185	88608.1340052523	17663973	823548.793201802	17669776	1422936.15979818	17674753	74240	17680525	824560	17686328	1018408	17674753	0.84385	17680525	1.01621	17686328	1.06103	17674753	87977.7211589738	17680525	811407.091054014	17686328	959829.59954007
149	17761629	68818	17767417	791258	17773220	1160694	17761629	0.84398	17767417	1.01558	17773220	1.06031	17761629	81539.8469158037	17767417	779119.320979145	17773220	1094674.19905499	17778212	75356	17783984	837378	17789787	1495925	17778212	0.84346	17783984	1.01537	17789787	1.0606	17778212	89341.5218267612	17783984	824702.325260742	17789787	1410451.63115218	17794779	74801	17800567	824204	17806370	1011770	17794779	0.843	17800567	1.01492	17806370	1.06003	17794779	88731.9098457889	17800567	812087.652228747	17806370	954472.986613586
150	17881640	69061	17887428	791431	17893231	1157326	17881640	0.84312	17887428	1.0149	17893231	1.06129	17881640	81911.2344624727	17887428	779811.804118632	17893231	1090489.87552884	17898207	75532	17903995	836025	17909798	1482303	17898207	0.84382	17903995	1.01613	17909798	1.06112	17898207	89511.981228224	17903995	822753.978329545	17909798	1396923.06242461	17914775	74817	17920562	826447	17926350	1006141	17914775	0.84304	17920562	1.01688	17926350	1.06133	17914775	88746.6786866578	17920562	812728.148847455	17926350	948000.150754242
151	18001651	69199	18007439	791616	18013242	1144812	18001651	0.84407	18007439	1.01592	18013242	1.06128	18001651	81982.5369933773	18007439	779210.961493031	18013242	1078708.72908186	18018234	75832	18024006	837536	18029809	1467248	18018234	0.84562	18024006	1.017	18029809	1.06121	18018234	89676.2139022256	18024006	823535.889872173	18029809	1382617.95497592	18034786	74844	18040558	824114	18046361	997396	18034786	0.84476	18040558	1.01566	18046361	1.06092	18034786	88597.9449784554	18040558	811407.360730953	18046361	940123.666251932
152	18121662	69117	18127450	790866	18133253	1134949	18121662	0.84529	18127450	1.01617	18133253	1.06229	18121662	81767.2041547871	18127450	778281.193107453	18133253	1068398.4599309	18138245	75950	18144017	837051	18149820	1455545	18138245	0.84507	18144017	1.01667	18149820	1.06149	18138245	89874.2116037725	18144017	823326.153029006	18149820	1371228.17925746	18154797	75137	18160584	825044	18166387	992082	18154797	0.8445	18160584	1.01635	18166387	1.06205	18154797	88972.1728833629	18160584	811771.535396271	18166387	934119.862530013
153	18241673	69180	18247476	791742	18253295	1124137	18241673	0.84471	18247476	1.01654	18253295	1.06255	18241673	81897.9294669176	18247476	778859.661203691	18253295	1057961.50769376	18258272	75710	18264075	835824	18269878	1442343	18258272	0.84522	18264075	1.01568	18269878	1.06175	18258272	89574.3120134403	18264075	822920.604914934	18269878	1358458.20579232	18274839	75870	18280626	824064	18286445	985306	18274839	0.84487	18280626	1.01617	18286445	1.06076	18274839	89800.7977558678	18280626	810950.923565939	18286445	928867.981447264
154																																																						
155																																																						
156																																																						
157																																																						
158																																																						
159																																																						
160																																																						
161																																																						
162																																																						
163																																																						
164																																																						
165																																																						
166																																																						
167																																																						
168																																																						
169																																																						
170																																																						
171																																																						
172																																																						
173																																																						
174																																																						
175																																																						
176																																																						
177																																																						
178																																																						
179																																																						
180																																																						
181																																																						
182																																																						
183																																																						
184																																																						
185																																																						
186																																																						
187																																																						
188																																																						
189																																																						
190																																																						
191																																																						
192																																																						
193																																																						
194																																																						
195																																																						
196																																																						
197																																																						
198																																																						
199																																																						
200																																																						
201																																																						
202																																																						
203																																																						
204																																																						
205																																																						
206																																																						
207																																																						
208																																																						
209																																																						
210																																																						
211																																																						
212																																																						
213																																																						
214																																																						
215																																																						
216																																																						
217																																																						
218																																																						
219																																																						
220																																																						
221																																																						
222																																																						
223																																																						
224																																																						
225																																																						
226																																																						
227																																																						
228																																																						
229																																																						
230																																																						
231																																																						
232																																																						
233																																																						
234																																																						
235																																																						
236																																																						
237																																																						
238																																																						
239																																																						
240																																																						
241																																																						
242																																																						
243																																																						
244																																																						
245																																																						
246																																																						
247																																																						
248																																																						
249																																																						
250																																																						
251																																																						
252																																																						
253																																																						
254																																																						
255																																																						
256																																																						
257																																																						
258																																																						
259																																																						
260																																																						
261																																																						
262																																																						
263																																																						
264																																																						
265																																																						
266																																																						
267																																																						
268																																																						
269																																																						
270																																																						
271																																																						
272																																																						
273																																																						
274																																																						
275																																																						
276																																																						
277																																																						
278																																																						
279																																																						
280																																																						
281																																																						
282																																																						
283																																																						
284																																																						
285																																																						
286																																																						
287																																																						
288																																																						
289																																																						
290																																																						
291																																																						
292																																																						
293																																																						
294																																																						
295																																																						
296																																																						
297																																																						
298																																																						
299																																																						
300																																																						
301																																																						
