HJY Multigroup Import
Application Version:	3.5.1.20
SystemConfiguration::	FL3-11_1602C-0213-FL
Experiment Time Stamp:	9/16/2025 9:35 AM
Export Time Stamp:	9/16/2025 2:38 PM
Experiment Comment:	None

Integration Time:	1
Time Sequence Interval Points:	301
Time Sequence Experiment Duration:	10:00:00	36000000 (ms)
Repetition Time Sequence Enabled:	False
Repetition Time Sequence Count:	2
Repetition Time Sequence Delay:	0 seconds
Time Sequence Interval Total Points:	301
Time Sequence Experiment Duration Total:	10:00:00	36000000 (ms)

Mono Count:	2
Mono Description:	Excitation 1 (Mono1)	Emission 1 (Mono2)
Mono Slit Width:		5	5
Mono Grating Index:		0	0
Mono Grating Value:		1200	1200

Mono Wavelength Group Count:	3
Mono Wavelength Group Description:	Group 1:(Excitation 1:596 Emission 1:615)	Group 2:(Excitation 1:549 Emission 1:565)	Group 3:(Excitation 1:495 Emission 1:520)

Detector Count:	3
Detector Description:	S1 (SCD1)	R (SCD2)	S1/R (SCD1/SCD2)
Detector High Voltage:	950	None	None

Accessory Sequential Type:	Temperature Controller
Accessory Sequential Description:	Temperature Control (TC1)
Accessory Sequential Scan Position Count:	1
Accessory Sequential Scan Positions:		37

Accessory Interleave Type:	Sample Changer
Accessory Interleave Description:	Sample Changer - 4 Position (SCH1)
Accessory Interleave Scan Position Count:	3
Accessory Interleave Scan Positions:	1	2	3

Axis	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
143	17041562	94821	17047349	885648	17053168	979777	17041562	0.84909	17047349	1.02398	17053168	1.06836	17041562	111673.674168816	17047349	864907.517724956	17053168	917085.064959377	17058145	90560	17063932	936853	17069735	1698528	17058145	0.85031	17063932	1.02399	17069735	1.0682	17058145	106502.334442733	17063932	914904.442426196	17069735	1590084.25388504	17074712	58887	17080531	908081	17086350	2432505	17074712	0.84948	17080531	1.02447	17086350	1.06846	17074712	69321.2318124029	17080531	886391.01193788	17086350	2276645.82670385
144	17161573	94853	17167360	886762	17173164	976087	17161573	0.84997	17167360	1.02436	17173164	1.06834	17161573	111595.703377766	17167360	865674.177047132	17173164	913648.276765824	17178140	90282	17183928	937170	17189731	1679381	17178140	0.85	17183928	1.02428	17189731	1.06858	17178140	106214.117647059	17183928	914954.895145859	17189731	1571600.62887196	17194707	59724	17200495	909680	17206298	2430771	17194707	0.85028	17200495	1.0244	17206298	1.06837	17194707	70240.3914004798	17200495	888012.495119094	17206298	2275214.57921881
145	17281584	94884	17287371	884893	17293175	972485	17281584	0.84962	17287371	1.0243	17293175	1.06844	17281584	111678.162001836	17287371	863900.224543591	17293175	910191.494140991	17298151	90889	17303939	932432	17309726	1665693	17298151	0.84951	17303939	1.02386	17309726	1.06846	17298151	106989.911831526	17303939	910702.635125896	17309726	1558966.17561724	17314718	59763	17320506	908501	17326309	2420740	17314718	0.85008	17320506	1.02445	17326309	1.06864	17314718	70302.7950310559	17320506	886818.292742447	17326309	2265253.031891
146	17401595	95402	17407382	887292	17413201	967848	17401595	0.8493	17407382	1.02474	17413201	1.06891	17401595	112330.154244672	17407382	865870.367117513	17413201	905453.218699423	17418178	90833	17423950	936121	17429753	1651410	17418178	0.85026	17423950	1.02447	17429753	1.06913	17418178	106829.675628631	17423950	913761.261920798	17429753	1544629.74568107	17434729	60529	17440517	906916	17446320	2415024	17434729	0.84977	17440517	1.02423	17446320	1.06826	17434729	71229.8621980065	17440517	885461.273346807	17446320	2260708.06732443
147	17521606	95174	17527393	886269	17533197	963710	17521606	0.84977	17527393	1.02451	17533197	1.06796	17521606	111999.717570637	17527393	865066.226781583	17533197	902383.984418892	17538189	91521	17543976	933735	17549764	1635838	17538189	0.85024	17543976	1.02412	17549764	1.06785	17538189	107641.371847949	17543976	911743.740967855	17549764	1531898.67490752	17554756	60883	17560544	906901	17566331	2410385	17554756	0.85035	17560544	1.02459	17566331	1.06835	17554756	71597.5774681014	17560544	885135.517621683	17566331	2256175.41068002
148	17641617	95808	17647404	888029	17653208	959729	17641617	0.85009	17647404	1.02435	17653208	1.06808	17641617	112703.360820619	17647404	866919.509933128	17653208	898555.351659052	17658184	91169	17663972	935876	17669775	1622154	17658184	0.84994	17663972	1.02376	17669775	1.06762	17658184	107265.218721322	17663972	914155.66148316	17669775	1519411.4010603	17674751	61285	17680555	907612	17686358	2406022	17674751	0.84954	17680555	1.02394	17686358	1.06831	17674751	72139.0399510323	17680555	886391.780768404	17686358	2252175.86655559
149	17761628	95441	17767416	888047	17773234	956832	17761628	0.84981	17767416	1.02429	17773234	1.06718	17761628	112308.633694591	17767416	866987.864764862	17773234	896598.511966116	17778211	91631	17783983	935172	17789786	1608009	17778211	0.85003	17783983	1.02404	17789786	1.06852	17778211	107797.371857464	17783983	913218.233662748	17789786	1504893.68472279	17794778	61753	17800550	905414	17806353	2395254	17794778	0.84954	17800550	1.02363	17806353	1.06769	17794778	72689.9263130636	17800550	884512.958783936	17806353	2243398.36469387
150	17881639	95483	17887427	885192	17893230	952693	17881639	0.84948	17887427	1.02445	17893230	1.06798	17881639	112401.704572209	17887427	864065.596173557	17893230	892051.349276204	17898191	92132	17903978	932853	17909781	1591991	17898191	0.84895	17903978	1.02289	17909781	1.06815	17898191	108524.648094705	17903978	911977.827527887	17909781	1490418.94864953	17914773	62097	17920577	905471	17926364	2389091	17914773	0.84908	17920577	1.02285	17926364	1.06777	17914773	73134.4514062279	17920577	885243.193039058	17926364	2237458.44142465
151	18001650	95342	18007438	885747	18013256	948574	18001650	0.84978	18007438	1.02396	18013256	1.06808	18001650	112196.097813552	18007438	865021.094574007	18013256	888111.377424912	18018233	92037	18024020	934572	18029839	1577841	18018233	0.85015	18024020	1.024	18029839	1.06786	18018233	108259.71887314	18024020	912667.96875	18029839	1477572.90281498	18034816	62465	18040603	905011	18046438	2384316	18034816	0.8501	18040603	1.02414	18046438	1.06801	18034816	73479.5906363957	18040603	883678.989200695	18046438	2232484.7145626
152	18121661	95900	18127449	885667	18133252	946077	18121661	0.85071	18127449	1.02458	18133252	1.0684	18121661	112729.367234428	18127449	864419.567042105	18133252	885508.2366155	18138244	92631	18144031	936292	18149835	1562760	18138244	0.85039	18144031	1.02429	18149835	1.06877	18138244	108927.66848152	18144031	914088.78345	18149835	1462204.21606145	18154811	62869	18160599	905883	18166417	2380373	18154811	0.85109	18160599	1.02501	18166417	1.06918	18154811	73868.8035342913	18160599	883779.67044224	18166417	2226353.84126153
153																																																						
154																																																						
155																																																						
156																																																						
157																																																						
158																																																						
159																																																						
160																																																						
161																																																						
162																																																						
163																																																						
164																																																						
165																																																						
166																																																						
167																																																						
168																																																						
169																																																						
170																																																						
171																																																						
172																																																						
173																																																						
174																																																						
175																																																						
176																																																						
177																																																						
178																																																						
179																																																						
180																																																						
181																																																						
182																																																						
183																																																						
184																																																						
185																																																						
186																																																						
187																																																						
188																																																						
189																																																						
190																																																						
191																																																						
192																																																						
193																																																						
194																																																						
195																																																						
196																																																						
197																																																						
198																																																						
199																																																						
200																																																						
201																																																						
202																																																						
203																																																						
204																																																						
205																																																						
206																																																						
207																																																						
208																																																						
209																																																						
210																																																						
211																																																						
212																																																						
213																																																						
214																																																						
215																																																						
216																																																						
217																																																						
218																																																						
219																																																						
220																																																						
221																																																						
222																																																						
223																																																						
224																																																						
225																																																						
226																																																						
227																																																						
228																																																						
229																																																						
230																																																						
231																																																						
232																																																						
233																																																						
234																																																						
235																																																						
236																																																						
237																																																						
238																																																						
239																																																						
240																																																						
241																																																						
242																																																						
243																																																						
244																																																						
245																																																						
246																																																						
247																																																						
248																																																						
249																																																						
250																																																						
251																																																						
252																																																						
253																																																						
254																																																						
255																																																						
256																																																						
257																																																						
258																																																						
259																																																						
260																																																						
261																																																						
262																																																						
263																																																						
264																																																						
265																																																						
266																																																						
267																																																						
268																																																						
269																																																						
270																																																						
271																																																						
272																																																						
273																																																						
274																																																						
275																																																						
276																																																						
277																																																						
278																																																						
279																																																						
280																																																						
281																																																						
282																																																						
283																																																						
284																																																						
285																																																						
286																																																						
287																																																						
288																																																						
289																																																						
290																																																						
291																																																						
292																																																						
293																																																						
294																																																						
295																																																						
296																																																						
297																																																						
298																																																						
299																																																						
300																																																						
301																																																						
