HJY Multigroup Import
Application Version:	3.5.1.20
SystemConfiguration::	FL3-11_1602C-0213-FL
Experiment Time Stamp:	9/25/2025 10:29 PM
Export Time Stamp:	10/3/2025 11:42 AM
Experiment Comment:	None

Integration Time:	1
Time Sequence Interval Points:	301
Time Sequence Experiment Duration:	10:00:00	36000000 (ms)
Repetition Time Sequence Enabled:	False
Repetition Time Sequence Count:	2
Repetition Time Sequence Delay:	0 seconds
Time Sequence Interval Total Points:	301
Time Sequence Experiment Duration Total:	10:00:00	36000000 (ms)

Mono Count:	2
Mono Description:	Excitation 1 (Mono1)	Emission 1 (Mono2)
Mono Slit Width:		5	5
Mono Grating Index:		0	0
Mono Grating Value:		1200	1200

Mono Wavelength Group Count:	3
Mono Wavelength Group Description:	Group 1:(Excitation 1:596 Emission 1:615)	Group 2:(Excitation 1:549 Emission 1:565)	Group 3:(Excitation 1:495 Emission 1:520)

Detector Count:	3
Detector Description:	S1 (SCD1)	R (SCD2)	S1/R (SCD1/SCD2)
Detector High Voltage:	950	None	None

Accessory Sequential Type:	Temperature Controller
Accessory Sequential Description:	Temperature Control (TC1)
Accessory Sequential Scan Position Count:	1
Accessory Sequential Scan Positions:		37

Accessory Interleave Type:	Sample Changer
Accessory Interleave Description:	Sample Changer - 4 Position (SCH1)
Accessory Interleave Scan Position Count:	3
Accessory Interleave Scan Positions:	1	2	3

Axis	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
142	16921552	61109	16927340	910019	16933143	1597119	16921552	0.83876	16927340	1.00394	16933143	1.0615	16921552	72856.3593876675	16927340	906447.596469909	16933143	1504586.90532266	16938119	62752	16943907	953902	16949710	1729142	16938119	0.83869	16943907	1.00336	16949710	1.06188	16938119	74821.4477339661	16943907	950707.622388774	16949710	1628377.97114552	16954686	39326	16960458	935786	16966262	2661145	16954686	0.83835	16960458	1.00361	16966262	1.06237	16954686	46908.8089700006	16960458	932419.963930212	16966262	2504913.54236283
143	17041563	61364	17047351	909374	17053154	1588254	17041563	0.8383	17047351	1.004	17053154	1.06337	17041563	73200.5248717643	17047351	905750.996015936	17053154	1493604.29577663	17058130	62840	17063918	955969	17069721	1716606	17058130	0.83918	17063918	1.0047	17069721	1.06295	17058130	74882.6235134298	17063918	951496.964267941	17069721	1614945.19968014	17074697	39681	17080485	939121	17086288	2660384	17074697	0.83945	17080485	1.00479	17086288	1.06129	17074697	47270.2364643517	17080485	934644.054976662	17086288	2506745.56436035
144	17161574	61407	17167362	908293	17173165	1575756	17161574	0.83951	17167362	1.00463	17173165	1.06183	17161574	73146.2400686115	17167362	904106.98466102	17173165	1484000.2636957	17178141	63523	17183929	954270	17189732	1700789	17178141	0.83861	17183929	1.00376	17189732	1.06253	17178141	75747.9638926319	17183929	950695.38535108	17189732	1600697.39207364	17194709	39477	17200496	935547	17206284	2653855	17194709	0.83917	17200496	1.00393	17206284	1.06149	17194709	47042.9114482167	17200496	931884.693155897	17206284	2500122.46935911
145	17281585	61785	17287373	906121	17293160	1564151	17281585	0.83918	17287373	1.00255	17293160	1.06136	17281585	73625.443885698	17287373	903816.268515286	17293160	1473723.33609708	17298152	63346	17303940	955781	17309728	1684875	17298152	0.83858	17303940	1.00385	17309728	1.06084	17298152	75539.6026616423	17303940	952115.355879863	17309728	1588246.10685872	17314720	39610	17320492	934181	17326295	2649388	17314720	0.83829	17320492	1.00297	17326295	1.06148	17314720	47250.9513414212	17320492	931414.698345913	17326295	2495937.74729623
146	17401596	61320	17407384	908425	17413202	1552747	17401596	0.83921	17407384	1.00377	17413202	1.06186	17401596	73068.7193908557	17407384	905013.100610698	17413202	1462289.75571168	17418163	63975	17423951	955278	17429754	1669003	17418163	0.83934	17423951	1.00413	17429754	1.06042	17418163	76220.601901494	17423951	951348.928923546	17429754	1573907.50834575	17434731	39582	17440518	935401	17446306	2647100	17434731	0.83897	17440518	1.00353	17446306	1.06232	17434731	47179.2793544465	17440518	932110.649407591	17446306	2491810.37728745
147	17521607	62203	17527426	907918	17533229	1542386	17521607	0.83885	17527426	1.0031	17533229	1.06133	17521607	74152.7090659832	17527426	905112.152327784	17533229	1453257.7049551	17538206	63976	17543993	952646	17549812	1657484	17538206	0.83886	17543993	1.00279	17549812	1.06168	17538206	76265.4078153685	17543993	949995.512520069	17549812	1561189.81237284	17554851	40012	17560638	934754	17566426	2642565	17554851	0.83832	17560638	1.00356	17566426	1.06068	17554851	47728.7909151637	17560638	931438.080433656	17566426	2491387.60040729
148	17641618	61912	17647406	907170	17653209	1533463	17641618	0.8389	17647406	1.00338	17653209	1.06203	17641618	73801.406603886	17647406	904114.09436106	17653209	1443898.00664765	17658185	64367	17663973	953667	17669776	1640669	17658185	0.83905	17663973	1.0039	17669776	1.06091	17658185	76714.1409927895	17663973	949962.147624265	17669776	1546473.31064841	17674768	40158	17680540	934590	17686343	2641903	17674768	0.83906	17680540	1.00323	17686343	1.06146	17674768	47860.7012609349	17680540	931580.993391346	17686343	2488933.16752398
149	17761629	61738	17767417	909672	17773220	1521298	17761629	0.83841	17767417	1.00372	17773220	1.06101	17761629	73637.0033754368	17767417	906300.561909696	17773220	1433820.60489534	17778196	64935	17783984	952211	17789787	1628929	17778196	0.83914	17783984	1.00355	17789787	1.06125	17778196	77382.7966727841	17783984	948842.608738977	17789787	1534915.42991755	17794779	40405	17800551	934958	17806354	2640342	17794779	0.83877	17800551	1.00402	17806354	1.0625	17794779	48171.7276488191	17800551	931214.517639091	17806354	2485027.76470588
150	17881640	61868	17887428	906419	17893231	1511318	17881640	0.83925	17887428	1.00344	17893231	1.06174	17881640	73718.200774501	17887428	903311.608068245	17893231	1423435.11594176	17898207	64911	17903995	954313	17909783	1615545	17898207	0.8389	17903995	1.00448	17909783	1.06233	17898207	77376.3261413756	17903995	950056.745778911	17909783	1520756.26217842	17914775	40719	17920562	932855	17926350	2636069	17914775	0.83841	17920562	1.0035	17926350	1.06274	17914775	48566.9302608509	17920562	929601.39511709	17926350	2480445.82870693
151	18001651	62425	18007439	906319	18013242	1499525	18001651	0.83916	18007439	1.00468	18013242	1.06208	18001651	74389.8660565327	18007439	902097.185173389	18013242	1411875.75323893	18018218	65564	18024022	954226	18029825	1602009	18018218	0.83882	18024022	1.00389	18029825	1.06254	18018218	78162.1802055268	18024022	950528.444351473	18029825	1507716.41538201	18034801	40580	18040589	931533	18046376	2634890	18034801	0.83857	18040589	1.00427	18046376	1.06252	18034801	48391.9052673003	18040589	927572.266422377	18046376	2479849.79106276
152	18121662	62366	18127450	908820	18133253	1492053	18121662	0.83832	18127450	1.00525	18133253	1.0626	18121662	74394.0261475332	18127450	904073.613528973	18133253	1404153.02089215	18138229	65536	18144017	954684	18149805	1584678	18138229	0.83971	18144017	1.00467	18149805	1.06197	18138229	78045.9920686904	18144017	950246.349547613	18149805	1492205.99451962	18154797	40993	18160569	935173	18166372	2632079	18154797	0.83963	18160569	1.00479	18166372	1.06222	18154797	48822.6957112061	18160569	930714.875745181	18166372	2477903.82406658
153	18241673	61802	18247461	908158	18253264	1482008	18241673	0.83938	18247461	1.00399	18253264	1.06314	18241673	73628.1541137506	18247461	904548.850088148	18253264	1393991.38401339	18258240	65094	18264028	955443	18269816	1574843	18258240	0.8395	18264028	1.00431	18269816	1.06257	18258240	77539.0113162597	18264028	951342.712907369	18269816	1482107.53173909	18274792	41021	18280580	933593	18286383	2636698	18274792	0.83954	18280580	1.00417	18286383	1.06264	18274792	48861.2811777878	18280580	929716.083930012	18286383	2481271.17368064
154	18361684	62475	18367472	908579	18373291	1475108	18361684	0.83997	18367472	1.0051	18373291	1.06331	18361684	74377.6563448695	18367472	903968.75932743	18373291	1387279.34468781	18378267	65975	18384039	954147	18389842	1558010	18378267	0.83934	18384039	1.00472	18389842	1.06265	18378267	78603.4265017752	18384039	949664.58316745	18389842	1466155.36630123	18394819	41345	18400606	932006	18406409	2625169	18394819	0.83917	18400606	1.00436	18406409	1.06204	18394819	49268.9204809514	18400606	927960.093990203	18406409	2471817.4456706
155	18481695	62383	18487483	906040	18493286	1462962	18481695	0.83884	18487483	1.00416	18493286	1.06288	18481695	74368.1750989462	18487483	902286.48820905	18493286	1376413.14165287	18498262	66020	18504050	953927	18509853	1548577	18498262	0.84	18504050	1.00437	18509853	1.0633	18498262	78595.2380952381	18504050	949776.4767964	18509853	1456387.66105521	18514830	41746	18520602	931720	18526405	2621323	18514830	0.83947	18520602	1.00409	18526405	1.06281	18514830	49728.9956758431	18520602	927924.78761864	18526405	2466407.9186308
156	18601706	62526	18607478	909119	18613281	1448065	18601706	0.8392	18607478	1.00364	18613281	1.06222	18601706	74506.6730219256	18607478	905821.808616636	18613281	1363243.96076142	18618273	65353	18624045	953233	18629849	1534572	18618273	0.83873	18624045	1.00427	18629849	1.06191	18618273	77918.9965781598	18624045	949180.001394048	18629849	1445105.51741673	18634825	41446	18640613	932323	18646416	2620055	18634825	0.83896	18640613	1.00351	18646416	1.06235	18634825	49401.6401258701	18640613	929061.992406653	18646416	2466282.29867746
157	18721717	62597	18727505	906585	18733308	1441459	18721717	0.83986	18727505	1.00508	18733308	1.06293	18721717	74532.6602052723	18727505	902002.82564572	18733308	1356118.4649977	18738284	66234	18744072	951679	18749875	1521956	18738284	0.83962	18744072	1.00455	18749875	1.06321	18738284	78885.6863819347	18744072	947368.473445822	18749875	1431472.61594605	18754867	42093	18760655	931528	18766442	2618213	18754867	0.83928	18760655	1.0051	18766442	1.06248	18754867	50153.7031741493	18760655	926801.313302159	18766442	2464246.85641142
158	18841728	62643	18847516	905467	18853303	1435363	18841728	0.83971	18847516	1.00341	18853303	1.06358	18841728	74600.7550225673	18847516	902389.850609422	18853303	1349558.096241	18858295	66019	18864067	952307	18869871	1512370	18858295	0.83958	18864067	1.00536	18869871	1.06295	18858295	78633.3643011982	18864067	947229.848014642	18869871	1422804.45928783	18874863	42053	18880635	932359	18886438	2614889	18874863	0.83964	18880635	1.00455	18886438	1.06297	18874863	50084.560049545	18880635	928135.981285153	18886438	2459983.81892245
159	18961739	62893	18967527	906936	18973330	1424981	18961739	0.83928	18967527	1.00424	18973330	1.06384	18961739	74936.8506338767	18967527	903106.827053294	18973330	1339469.2810949	18978306	66040	18984094	953246	18989897	1495648	18978306	0.8398	18984094	1.00438	18989897	1.063	18978306	78637.7708978328	18984094	949088.990222824	18989897	1407006.58513641	18994874	42561	19000661	930586	19006449	2611617	18994874	0.8396	19000661	1.00396	19006449	1.06331	18994874	50691.9961886613	19000661	926915.414956771	19006449	2456120.04025167
160	19081750	63139	19087553	906025	19093357	1414485	19081750	0.83881	19087553	1.00358	19093357	1.06232	19081750	75272.1116820257	19087553	902793.001056219	19093357	1331505.57270879	19098349	66848	19104121	952485	19109924	1482887	19098349	0.83914	19104121	1.00393	19109924	1.06245	19098349	79662.5116190385	19104121	948756.387397528	19109924	1395724.03407219	19114916	42152	19120688	928713	19126491	2603986	19114916	0.83878	19120688	1.00363	19126491	1.06278	19114916	50253.9402465486	19120688	925353.965106663	19126491	2450164.66248894
161	19201761	62525	19207549	903128	19213352	1406409	19201761	0.83975	19207549	1.00373	19213352	1.06265	19201761	74456.6835367669	19207549	899771.850995786	19213352	1323492.21286407	19218328	66741	19224116	951416	19229919	1471147	19218328	0.83921	19224116	1.00414	19229919	1.0631	19218328	79528.3659632273	19224116	947493.377417492	19229919	1383827.48565516	19234896	42411	19240683	929920	19246487	2605273	19234896	0.83954	19240683	1.00453	19246487	1.06276	19234896	50516.9497582009	19240683	925726.459140096	19246487	2451421.76973164
162	19321772	63502	19327560	906975	19333363	1395342	19321772	0.83902	19327560	1.00437	19333363	1.06226	19321772	75685.919286787	19327560	903028.764300009	19333363	1313559.76879483	19338339	67359	19344127	951325	19349930	1460485	19338339	0.83909	19344127	1.00455	19349930	1.06372	19338339	80276.2516535771	19344127	947016.076850331	19349930	1372997.59335163	19354907	42604	19360694	928583	19366498	2599874	19354907	0.83943	19360694	1.00352	19366498	1.06281	19354907	50753.4874855557	19360694	925325.852997449	19366498	2446226.51273511
163	19441783	63437	19447571	906764	19453374	1386489	19441783	0.83896	19447571	1.00441	19453374	1.0628	19441783	75613.8552493563	19447571	902782.728168776	19453374	1304562.47647723	19458350	67134	19464138	950295	19469941	1447223	19458350	0.83891	19464138	1.00388	19469941	1.06196	19458350	80025.2708872227	19464138	946622.106227836	19469941	1362784.85065351	19474918	42876	19480705	929427	19486493	2599018	19474918	0.83928	19480705	1.00368	19486493	1.06262	19474918	51086.6456963111	19480705	926019.24916308	19486493	2445858.35011575
164	19561794	63350	19567582	904814	19573401	1377685	19561794	0.83898	19567582	1.00358	19573401	1.06208	19561794	75508.3553839186	19567582	901586.320970924	19573401	1297157.46459777	19578361	67483	19584149	952820	19589952	1438053	19578361	0.83849	19584149	1.00479	19589952	1.0627	19578361	80481.5799830648	19584149	948277.749579514	19589952	1353206.92575515	19594944	42998	19600732	929150	19606520	2592656	19594944	0.83778	19600732	1.0042	19606520	1.06269	19594944	51323.7365418129	19600732	925263.891655049	19606520	2439710.54587885
165	19681805	63391	19687593	905108	19693396	1368444	19681805	0.83892	19687593	1.00304	19693396	1.06213	19681805	75562.6281409431	19687593	902364.810974637	19693396	1288395.95906339	19698372	67535	19704160	951189	19709948	1424460	19698372	0.83824	19704160	1.00352	19709948	1.06234	19698372	80567.617866005	19704160	947852.558992347	19709948	1340870.15456445	19714940	43077	19720727	928230	19726531	2586723	19714940	0.83924	19720727	1.00311	19726531	1.06125	19714940	51328.58300367	19720727	925352.154798576	19726531	2437430.38869258
166	19801816	63631	19807604	903664	19813407	1360718	19801816	0.83835	19807604	1.00381	19813407	1.06259	19801816	75900.2803125186	19807604	900234.108048336	19813407	1280567.29312341	19818399	67187	19824171	952878	19829974	1416094	19818399	0.839	19824171	1.00412	19829974	1.0628	19818399	80079.8569725864	19824171	948968.250806676	19829974	1332418.14076026	19834966	43467	19840738	927322	19846542	2586242	19834966	0.83918	19840738	1.00365	19846542	1.06223	19834966	51796.9923020091	19840738	923949.584018333	19846542	2434728.82520735
167	19921827	63742	19927615	904867	19933434	1351813	19921827	0.83922	19927615	1.0034	19933434	1.06235	19921827	75953.8619194014	19927615	901800.877018138	19933434	1272474.23165623	19938410	67612	19944182	950647	19949985	1404779	19938410	0.83953	19944182	1.00366	19949985	1.06288	19938410	80535.5377413553	19944182	947180.320028695	19949985	1321672.24898389	19954962	43674	19960765	928085	19966553	2583735	19954962	0.83896	19960765	1.00386	19966553	1.06355	19954962	52057.3090492991	19960765	924516.366824059	19966553	2429349.8190024
168	20041838	63567	20047626	904028	20053429	1345457	20041838	0.8393	20047626	1.00345	20053429	1.06201	20041838	75738.1150959133	20047626	900919.826598236	20053429	1266896.73355241	20058406	67963	20064209	952187	20069996	1392681	20058406	0.83814	20064209	1.0039	20069996	1.06237	20058406	81087.8850788651	20064209	948487.897200916	20069996	1310918.98302851	20074988	44238	20080776	929264	20086564	2583747	20074988	0.83952	20080776	1.00423	20086564	1.06222	20074988	52694.3967981704	20080776	925349.770470908	20086564	2432402.89205626
169	20161849	64263	20167637	902650	20173440	1336714	20161849	0.83876	20167637	1.00353	20173440	1.06192	20161849	76616.6722304354	20167637	899474.853766205	20173440	1258770.90552961	20178417	67925	20184204	950313	20190007	1382377	20178417	0.8392	20184204	1.00323	20190007	1.06105	20178417	80940.1811248808	20184204	947253.371609701	20190007	1302838.69751661	20194984	44109	20200771	928669	20206575	2573873	20194984	0.83792	20200771	1.0033	20206575	1.06158	20194984	52641.0635860225	20200771	925614.472241603	20206575	2424568.09661071
170	20281860	63897	20287648	903751	20293451	1329691	20281860	0.83902	20287648	1.00406	20293451	1.06151	20281860	76156.7066339301	20287648	900096.607772444	20293451	1252641.04907161	20298443	67618	20304231	952202	20310018	1371300	20298443	0.83888	20304231	1.00424	20310018	1.06215	20298443	80605.0925042914	20304231	948181.709551502	20310018	1291060.58466318	20314995	44360	20320767	927116	20326570	2575865	20314995	0.83805	20320767	1.00306	20326570	1.06201	20314995	52932.4026012768	20320767	924287.679700118	20326570	2425462.0954605
171	20401871	63871	20407659	902596	20413462	1320637	20401871	0.83786	20407659	1.00295	20413462	1.06133	20401871	76231.1125963765	20407659	899941.173538063	20413462	1244322.68945568	20418439	68416	20424226	951000	20430029	1362262	20418439	0.83858	20424226	1.00341	20430029	1.06174	20418439	81585.5374561759	20424226	947768.110742369	20430029	1283046.69693145	20435006	44448	20440793	926630	20446597	2571120	20435006	0.83883	20440793	1.00324	20446597	1.06259	20435006	52988.0905547012	20440793	923637.414776125	20446597	2419672.6865489
172	20521882	64127	20527670	904549	20533489	1312846	20521882	0.83882	20527670	1.00317	20533489	1.0614	20521882	76449.0593929568	20527670	901690.640669079	20533489	1236900.32033164	20538465	68622	20544253	949503	20550040	1352648	20538465	0.83875	20544253	1.00294	20550040	1.06142	20538465	81814.6050670641	20544253	946719.644245917	20550040	1274375.83614403	20555032	44605	20560804	926750	20566608	2568541	20555032	0.83853	20560804	1.00327	20566608	1.0627	20555032	53194.2804670077	20560804	923729.404846153	20566608	2416995.38910323
173	20641893	63942	20647681	902363	20653500	1306947	20641893	0.83848	20647681	1.00311	20653500	1.06331	20641893	76259.4218108959	20647681	899565.351756039	20653500	1229130.73327628	20658601	68883	20664373	950611	20670176	1343508	20658601	0.83875	20664373	1.00407	20670176	1.06174	20658601	82125.782414307	20664373	946757.696176561	20670176	1265383.23883437	20675168	45286	20680956	928370	20686743	2565700	20675168	0.8392	20680956	1.00373	20686743	1.06272	20675168	53963.298379409	20680956	924920.048220139	20686743	2414276.57332129
174	20761904	63860	20767692	901013	20773511	1295808	20761904	0.83842	20767692	1.00313	20773511	1.06168	20761904	76167.0761670762	20767692	898201.628901538	20773511	1220525.95885766	20778487	69158	20784275	950335	20790078	1334132	20778487	0.8381	20784275	1.00343	20790078	1.06194	20778487	82517.599331822	20784275	947086.493327885	20790078	1256315.79938603	20795054	45328	20800858	924928	20806661	2560719	20795054	0.83817	20800858	1.00319	20806661	1.06204	20795054	54079.7212975888	20800858	921986.861910505	20806661	2411132.34906407
175	20881915	64637	20887687	901413	20893491	1292307	20881915	0.83854	20887687	1.00272	20893491	1.06236	20881915	77082.786748396	20887687	898967.807563428	20893491	1216449.22625099	20898483	69463	20904255	949663	20910058	1325435	20898483	0.83814	20904255	1.00347	20910058	1.06168	20898483	82877.5622211087	20904255	946379.064645679	20910058	1248431.73084168	20915034	45565	20920822	925922	20926625	2555739	20915034	0.83819	20920822	1.00372	20926625	1.06145	20915034	54361.1830253284	20920822	922490.335950265	20926625	2407780.86579679
176	21001926	64338	21007714	902524	21013533	1285259	21001926	0.83853	21007714	1.00293	21013533	1.06219	21001926	76727.1296196916	21007714	899887.33012274	21013533	1210008.56720549	21018509	69379	21024281	952057	21030100	1316727	21018509	0.83852	21024281	1.00306	21030100	1.0616	21018509	82739.8273147927	21024281	949152.593065221	21030100	1240323.09721176	21035076	45687	21040848	924404	21046652	2556674	21035076	0.83783	21040848	1.00314	21046652	1.06214	21035076	54530.1552820978	21040848	921510.457164504	21046652	2407096.99286346
177	21121937	64400	21127725	904672	21133528	1279385	21121937	0.83832	21127725	1.00413	21133528	1.06242	21121937	76820.3072812291	21127725	900951.072072341	21133528	1204217.72933491	21138505	69568	21144323	953007	21150142	1309818	21138505	0.83864	21144323	1.00417	21150142	1.06211	21138505	82953.3530477917	21144323	949049.46373622	21150142	1233222.5475704	21155119	45802	21160906	924235	21166694	2552687	21155119	0.83884	21160906	1.00332	21166694	1.06253	21155119	54601.5926755996	21160906	921176.693377985	21166694	2402461.10698051
178	21241948	64892	21247736	902551	21253524	1271669	21241948	0.83865	21247736	1.00398	21253524	1.06228	21241948	77376.73642163	21247736	898973.087113289	21253524	1197112.81394736	21258516	69542	21264288	951316	21270091	1298122	21258516	0.83833	21264288	1.00388	21270091	1.06221	21258516	82953.0137296769	21264288	947639.160058971	21270091	1222095.44252078	21275067	45835	21280855	925922	21286658	2550293	21275067	0.83971	21280855	1.00392	21286658	1.06335	21275067	54584.3207774113	21280855	922306.558291497	21286658	2398357.07904265
179	21361959	64793	21367747	900363	21373550	1263969	21361959	0.83878	21367747	1.00271	21373550	1.06191	21361959	77246.7154677031	21367747	897929.610754854	21373550	1190278.83718959	21378542	69647	21384330	949766	21390117	1289767	21378542	0.83819	21384330	1.00298	21390117	1.06162	21378542	83092.1390138274	21384330	946944.106562444	21390117	1214904.57979315	21395078	45863	21400866	923462	21406669	2541255	21395078	0.83849	21400866	1.00247	21406669	1.06121	21395078	54697.134133979	21400866	921186.668927748	21406669	2394676.83116443
180	21481970	64472	21487758	899827	21493577	1254350	21481970	0.83877	21487758	1.00314	21493577	1.06084	21481970	76864.93317596	21487758	897010.387383615	21493577	1182412.05082765	21498553	70141	21504341	950846	21510128	1284222	21498553	0.83839	21504341	1.00319	21510128	1.06199	21498553	83661.5417645726	21504341	947822.446395997	21510128	1209259.97419938	21515120	46188	21520908	923463	21526711	2538217	21515120	0.83877	21520908	1.00325	21526711	1.06103	21515120	55066.3471511857	21520908	920471.467729878	21526711	2392219.82413315
181	21601981	64656	21607769	901812	21613588	1249392	21601981	0.83813	21607769	1.00273	21613588	1.0615	21601981	77143.1639483135	21607769	899356.756055967	21613588	1177006.12341027	21618564	69812	21624336	950948	21630124	1273551	21618564	0.83842	21624336	1.00356	21630124	1.06129	21618564	83266.1434603182	21624336	947574.634301885	21630124	1200002.82674858	21635116	47032	21640888	925552	21646707	2535427	21635116	0.83874	21640888	1.00327	21646707	1.0611	21635116	56074.5880725851	21640888	922535.309537811	21646707	2389432.66421638
182	21721992	64883	21727780	903332	21733599	1243847	21721992	0.83796	21727780	1.00345	21733599	1.06127	21721992	77429.7102486992	21727780	900226.219542578	21733599	1172036.33382645	21738575	69795	21744363	949701	21750151	1266573	21738575	0.83805	21744363	1.0023	21750151	1.06192	21738575	83282.6203687131	21744363	947521.700089794	21750151	1192719.79056803	21755143	47354	21760930	923439	21766733	2534949	21755143	0.83852	21760930	1.00281	21766733	1.06129	21755143	56473.3101178267	21760930	920851.407544799	21766733	2388554.49500137
183	21842003	65416	21847791	900971	21853610	1236458	21842003	0.83873	21847791	1.00248	21853610	1.06185	21842003	77994.1101427158	21847791	898742.119543532	21853610	1164437.5382587	21858586	70666	21864374	949714	21870162	1258753	21858586	0.83847	21864374	1.00334	21870162	1.06226	21858586	84279.6999296337	21864374	946552.514601232	21870162	1184976.37113324	21875154	47389	21880941	926897	21886729	2531321	21875154	0.8384	21880941	1.00343	21886729	1.06249	21875154	56523.1393129771	21880941	923728.610864734	21886729	2382442.18769118
184	21962014	65078	21967802	903021	21973621	1231195	21962014	0.83829	21967802	1.00348	21973621	1.06187	21962014	77631.8457812929	21967802	899889.384940407	21973621	1159459.25584111	21978597	70724	21984369	949656	21990173	1249014	21978597	0.83862	21984369	1.00305	21990173	1.06196	21978597	84333.786458706	21984369	946768.356512636	21990173	1176140.34426909	21995133	47244	22000921	922236	22006724	2526060	21995133	0.83846	22000921	1.00305	22006724	1.06209	21995133	56346.1584333182	22000921	919431.733213698	22006724	2378386.01248482
185	22082025	64553	22087813	901735	22093632	1224113	22082025	0.83832	22087813	1.00224	22093632	1.06138	22082025	77002.8151541178	22087813	899719.628033206	22093632	1153322.0901091	22098608	70406	22104380	949374	22110199	1243088	22098608	0.83856	22104380	1.00255	22110199	1.06104	22098608	83960.5991223049	22104380	946959.253902548	22110199	1171575.05843324	22115176	47209	22120963	923968	22126766	2522013	22115176	0.83804	22120963	1.00305	22126766	1.06225	22115176	56332.6332871939	22120963	921158.466676636	22126766	2374217.93363144
186	22202036	64852	22207824	900260	22213643	1217063	22202036	0.83739	22207824	1.00254	22213643	1.06065	22202036	77445.3958131814	22207824	897979.133002174	22213643	1147469.00485551	22218619	70427	22224407	952935	22230195	1236436	22218619	0.83867	22224407	1.00279	22230195	1.06109	22218619	83974.6264919456	22224407	950283.708453415	22230195	1165250.8269798	22235187	47741	22240959	923299	22246762	2515027	22235187	0.83876	22240959	1.00245	22246762	1.06086	22235187	56918.546425676	22240959	921042.446007282	22246762	2370743.54768772
187	22322048	64966	22327835	899806	22333638	1212625	22322048	0.83875	22327835	1.00257	22333638	1.06206	22322048	77455.7377049181	22327835	897499.426473962	22333638	1141766.94348719	22338599	70854	22344387	951365	22350190	1231195	22338599	0.83846	22344387	1.00303	22350190	1.06256	22338599	84504.9256971114	22344387	948491.072051683	22350190	1158706.33187773	22355166	47766	22360954	923695	22366757	2518497	22355166	0.83857	22360954	1.00406	22366757	1.06172	22355166	56961.2554706226	22360954	919959.962552039	22366757	2372091.51188637
188	22442059	65170	22447846	902691	22453649	1207117	22442059	0.83888	22447846	1.00344	22453649	1.06169	22442059	77686.9158878505	22447846	899596.388423822	22453649	1136976.89532726	22458626	71124	22464413	950862	22470217	1220503	22458626	0.8383	22464413	1.00206	22470217	1.06126	22458626	84843.1349159012	22464413	948907.251062811	22470217	1150050.88291276	22475193	48195	22480981	919618	22486799	2511780	22475193	0.83801	22480981	1.00244	22486799	1.06177	22475193	57511.2468824954	22480981	917379.59379115	22486799	2365653.57845861
189	22562070	65274	22567857	901191	22573660	1199279	22562070	0.83844	22567857	1.00311	22573660	1.06153	22562070	77851.7246314584	22567857	898396.985375482	22573660	1129764.58508003	22578637	71528	22584424	949987	22590228	1213500	22578637	0.83897	22584424	1.00261	22590228	1.06194	22578637	85256.9221783854	22584424	947513.988490041	22590228	1142719.92767953	22595204	48466	22600992	922174	22606779	2501799	22595204	0.83826	22600992	1.00288	22606779	1.06157	22595204	57817.3836279913	22600992	919525.765794512	22606779	2356697.15609899
190	22682081	65282	22687868	899261	22693687	1192526	22682081	0.83824	22687868	1.00315	22693687	1.06183	22682081	77879.8434815805	22687868	896437.222748343	22693687	1123085.6163416	22698663	71332	22704451	952149	22710254	1207021	22698663	0.83793	22704451	1.00289	22710254	1.06196	22698663	85128.8293771556	22704451	949405.218917329	22710254	1136597.42363178	22715231	48880	22721018	920326	22726821	2502087	22715231	0.83832	22721018	1.00259	22726821	1.06198	22715231	58307.0903712186	22721018	917948.513350422	22726821	2356058.49451025
191	22802092	65064	22807879	901898	22813682	1189154	22802092	0.83852	22807879	1.00396	22813682	1.0618	22802092	77593.8558412441	22807879	898340.571337504	22813682	1119941.60858919	22818659	71344	22824431	951158	22830234	1202471	22818659	0.83855	22824431	1.00341	22830234	1.06202	22818659	85080.1979607656	22824431	947925.573793365	22830234	1132248.92186588	22835226	48889	22841014	922407	22846817	2496756	22835226	0.83803	22841014	1.00308	22846817	1.06171	22835226	58338.0069925898	22841014	919574.709893528	22846817	2351636.51091164
192	22922103	65480	22927890	903061	22933709	1184081	22922103	0.83875	22927890	1.00385	22933709	1.06208	22922103	78068.5543964233	22927890	899597.549434677	22933709	1114869.87797529	22938685	71106	22944457	950020	22950261	1198197	22938685	0.83839	22944457	1.00273	22950261	1.06283	22938685	84812.5574016866	22944457	947433.506527181	22950261	1127364.67732375	22955253	48811	22961025	923637	22966828	2495225	22955253	0.83888	22961025	1.00269	22966828	1.0622	22955253	58185.914552737	22961025	921159.082069234	22966828	2349110.33703634
